GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55300	0.78621	2.03e-01	0.1276	-1.272977	-0.1624364	544.84	PI4K2B	phosphatidylinositol 4-kinase type 2 beta
147166	0.78621	2.03e-01	0.1784	-1.273091	-0.2271588	43.03	TRIM16L	tripartite motif containing 16 like
79411	0.78715	2.03e-01	0.1992	-1.271851	-0.2533374	32.6	GLB1L	galactosidase beta 1 like
231	0.78715	2.03e-01	0.208	1.272062	0.264601	80.59	AKR1B1	aldo-keto reductase family 1 member B
23099	0.78715	2.03e-01	0.2175	1.271765	0.2765938	78.54	ZBTB43	zinc finger and BTB domain containing 43
4588	0.78715	2.03e-01	0.4814	1.271668	0.6122399	62.72	MUC6	mucin 6, oligomeric mucus/gel-forming
9580	0.78721	2.04e-01	0.0931	-1.271251	-0.1184036	182.08	SOX13	SRY-box transcription factor 13
200933	0.78721	2.04e-01	0.1409	-1.270374	-0.179002	92.08	FBXO45	F-box protein 45
221472	0.78721	2.04e-01	0.2754	1.270554	0.3498935	26.12	FGD2	FYVE, RhoGEF and PH domain containing 2
286102	0.78721	2.04e-01	0.2158	-1.270784	-0.2742072	24.29	TMED10P1	transmembrane p24 trafficking protein 10 pseudogene 1
105369779	0.78721	2.04e-01	0.1746	1.270459	0.2218087	35.02	CD63-AS1	CD63 antisense RNA 1
145783	0.78721	2.04e-01	0.2258	1.27075	0.2869697	12.54	TCF12-DT	TCF12 divergent transcript
5608	0.78721	2.04e-01	0.3152	1.271042	0.4006527	122.92	MAP2K6	mitogen-activated protein kinase kinase 6
150368	0.78721	2.04e-01	0.297	1.271086	0.3774703	14.64	PHETA2	PH domain containing endocytic trafficking adaptor 2
10092	0.78758	2.05e-01	0.0964	1.268603	0.1223171	760	ARPC5	actin related protein 2/3 complex subunit 5
54575	0.78758	2.04e-01	0.1128	-1.269084	-0.1432009	1348.08	UGT1A10	UDP glucuronosyltransferase family 1 member A10
10491	0.78758	2.05e-01	0.1419	-1.267993	-0.1799536	813.25	CRTAP	cartilage associated protein
730	0.78758	2.05e-01	0.286	1.267305	0.3624605	1221.9	C7	complement C7
100101267	0.78758	2.05e-01	0.1191	-1.268489	-0.1510523	190.35	POM121C	POM121 transmembrane nucleoporin C
1595	0.78758	2.05e-01	0.2751	-1.267463	-0.3486829	2443.62	CYP51A1	cytochrome P450 family 51 subfamily A member 1
402483	0.78758	2.04e-01	0.4693	1.269452	0.5957761	80.59	LINC01000	long intergenic non-protein coding RNA 1000
338692	0.78758	2.05e-01	0.3536	1.268631	0.4485454	26.12	ANKRD13D	ankyrin repeat domain 13D
23235	0.78758	2.05e-01	0.1328	-1.267321	-0.1683521	834.79	SIK2	salt inducible kinase 2
5502	0.78758	2.04e-01	0.2153	-1.269303	-0.2733103	2196.93	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
84439	0.78758	2.05e-01	0.2471	1.267695	0.3133034	18.34	HHIPL1	HHIP like 1
5531	0.78758	2.05e-01	0.1519	1.267487	0.1925813	428.14	PPP4C	protein phosphatase 4 catalytic subunit
84514	0.78758	2.05e-01	0.1858	-1.267609	-0.2355653	212.3	GHDC	GH3 domain containing
51651	0.78758	2.04e-01	0.1254	1.269647	0.1592424	102.15	PTRH2	peptidyl-tRNA hydrolase 2
388503	0.78758	2.05e-01	0.1481	-1.268098	-0.1878666	2787.95	C3P1	complement component 3 precursor pseudogene
51079	0.78758	2.04e-01	0.1863	1.269787	0.2365976	1319.03	NDUFA13	NADH:ubiquinone oxidoreductase subunit A13
5348	0.78758	2.05e-01	0.1866	-1.268712	-0.2366925	2705.87	FXYD1	FXYD domain containing ion transport regulator 1
5716	0.78758	2.05e-01	0.1053	1.267572	0.133414	149.65	PSMD10	proteasome 26S subunit, non-ATPase 10
9563	0.78796	2.06e-01	0.1679	-1.264372	-0.2123423	1690.34	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
28941	0.78796	2.05e-01	0.5238	1.266559	0.6634091	16.38	IGKV1-9	immunoglobulin kappa variable 1-9
9654	0.78796	2.06e-01	0.1443	-1.264073	-0.1823437	75.02	TTLL4	tubulin tyrosine ligase like 4
8576	0.78796	2.06e-01	0.1118	-1.264823	-0.1414616	291.73	STK16	serine/threonine kinase 16
200894	0.78796	2.06e-01	0.2425	1.265744	0.3068818	49.79	ARL13B	ADP ribosylation factor like GTPase 13B
23294	0.78796	2.05e-01	0.1481	1.266048	0.1875261	153.09	ANKS1A	ankyrin repeat and sterile alpha motif domain containing 1A
105376110	0.78796	2.05e-01	0.3595	1.266105	0.4551454	24.8	LOC105376110	uncharacterized LOC105376110
728640	0.78796	2.06e-01	0.7879	1.264145	0.9960061	36.48	FAM133CP	family with sequence similarity 133, member A pseudogene
5654	0.78796	2.06e-01	0.1461	1.264577	0.1847272	1012.7	HTRA1	HtrA serine peptidase 1
133	0.78796	2.06e-01	0.1825	1.265245	0.2309273	57.7	ADM	adrenomedullin
10068	0.78796	2.05e-01	0.2259	1.266147	0.285986	56.39	IL18BP	interleukin 18 binding protein
920	0.78796	2.06e-01	0.2517	-1.265341	-0.3185473	1259.03	CD4	CD4 molecule
144717	0.78796	2.05e-01	0.1769	1.266203	0.224007	87.5	PHETA1	PH domain containing endocytic trafficking adaptor 1
51673	0.78796	2.06e-01	0.3717	1.264487	0.4700499	12.2	TPPP3	tubulin polymerization promoting protein family member 3
83990	0.78796	2.06e-01	0.2935	1.264268	0.3711004	19.15	BRIP1	BRCA1 interacting helicase 1
115704	0.78796	2.05e-01	0.2404	1.266317	0.3044522	52.08	EVI5L	ecotropic viral integration site 5 like
25799	0.78796	2.06e-01	0.143	1.264965	0.1808545	43.03	ZNF324	zinc finger protein 324
8209	0.78796	2.06e-01	0.1097	-1.264547	-0.1387141	832.78	GATD3	glutamine amidotransferase class 1 domain containing 3
10682	0.78796	2.06e-01	0.1751	-1.265084	-0.221474	3048.64	EBP	EBP cholestenol delta-isomerase
200030	0.78797	2.06e-01	0.3341	1.263606	0.4221806	88.92	NBPF11	NBPF member 11
223	0.78797	2.06e-01	0.128	-1.263675	-0.1617633	2980.32	ALDH9A1	aldehyde dehydrogenase 9 family member A1
9265	0.78797	2.06e-01	0.144	1.263902	0.181992	49.35	CYTH3	cytohesin 3
80304	0.78825	2.07e-01	0.2023	-1.261988	-0.2553512	42.25	WDCP	WD repeat and coiled coil containing
54681	0.78825	2.07e-01	0.139	-1.26132	-0.1753347	69.79	P4HTM	prolyl 4-hydroxylase, transmembrane
7867	0.78825	2.07e-01	0.1506	-1.261265	-0.1899488	232.06	MAPKAPK3	MAPK activated protein kinase 3
25981	0.78825	2.07e-01	0.327	1.261201	0.4124339	32.65	DNAH1	dynein axonemal heavy chain 1
60468	0.78825	2.07e-01	0.3188	-1.262025	-0.4023334	27.52	BACH2	BTB domain and CNC homolog 2
100129250	0.78825	2.07e-01	0.2169	1.262455	0.2738057	17.8	SMIM27	small integral membrane protein 27
81873	0.78825	2.07e-01	0.1254	1.261969	0.1582474	258.8	ARPC5L	actin related protein 2/3 complex subunit 5 like
55853	0.78825	2.07e-01	0.3893	-1.26153	-0.4910563	66.16	IDI2-AS1	IDI2 antisense RNA 1
105378443	0.78825	2.07e-01	0.1465	-1.261165	-0.184796	327.24	LOC105378443	uncharacterized LOC105378443
160622	0.78825	2.07e-01	0.2457	1.261079	0.3098848	18.24	TAMALIN	trafficking regulator and scaffold protein tamalin
10301	0.78825	2.07e-01	0.1753	-1.262532	-0.2212865	48.47	DLEU1	deleted in lymphocytic leukemia 1
84231	0.78825	2.07e-01	0.1429	-1.262116	-0.1803246	446.43	TRAF7	TNF receptor associated factor 7
7706	0.78825	2.07e-01	0.1271	-1.26132	-0.1603037	577.97	TRIM25	tripartite motif containing 25
28833	0.78825	2.07e-01	0.39	1.262349	0.4922644	14.94	IGLJ1	immunoglobulin lambda joining 1
100506544	0.78825	2.07e-01	0.2107	-1.263028	-0.2660966	15.8	L3MBTL2-AS1	L3MBTL2 antisense RNA 1
79894	0.78829	2.07e-01	0.1112	-1.260602	-0.1401917	198.43	ZNF672	zinc finger protein 672
137964	0.78829	2.07e-01	0.0966	-1.26059	-0.1217436	484.58	GPAT4	glycerol-3-phosphate acyltransferase 4
114904	0.78829	2.07e-01	0.205	1.260618	0.2584034	48.82	C1QTNF6	C1q and TNF related 6
285343	0.78876	2.08e-01	0.1237	-1.259859	-0.1558399	428.15	TCAIM	T cell activation inhibitor, mitochondrial
3115	0.78876	2.08e-01	0.235	1.259679	0.2959689	1140.32	HLA-DPB1	major histocompatibility complex, class II, DP beta 1
55776	0.78876	2.08e-01	0.1308	1.259798	0.1647693	107.6	SAYSD1	SAYSVFN motif domain containing 1
387601	0.78876	2.08e-01	0.2502	1.25948	0.3150704	170.91	SLC22A25	solute carrier family 22 member 25
3539	0.78876	2.08e-01	0.4679	1.259548	0.5893399	428.1	IGLC3	immunoglobulin lambda constant 3 (Kern-Oz+ marker)
27237	0.78876	2.18e-01	0.3032	1.231903	0.3735033	32.66	ARHGEF16	Rho guanine nucleotide exchange factor 16
127262	0.78876	2.14e-01	0.0768	-1.242305	-0.0954593	1144.92	TPRG1L	tumor protein p63 regulated 1 like
9341	0.78876	2.14e-01	0.1369	-1.243987	-0.1702534	420.27	VAMP3	vesicle associated membrane protein 3
64802	0.78876	2.10e-01	0.1267	1.254898	0.1590108	98.03	NMNAT1	nicotinamide nucleotide adenylyltransferase 1
101927546	0.78876	2.15e-01	0.2722	1.240511	0.3376183	14.6	ANO7L1	anoctamin 7 like 1 (pseudogene)
6018	0.78876	2.13e-01	0.1686	-1.245097	-0.2099197	82.62	RLF	RLF zinc finger
51060	0.78876	2.19e-01	0.1248	-1.228781	-0.1533088	618.23	TXNDC12	thioredoxin domain containing 12
4116	0.78876	2.16e-01	0.1105	1.236307	0.136578	139.53	MAGOH	mago homolog, exon junction complex subunit
51611	0.78876	2.15e-01	0.0856	1.240144	0.1061979	233.6	DPH5	diphthamide biosynthesis 5
55170	0.78876	2.18e-01	0.2711	-1.231509	-0.3339225	80.02	PRMT6	protein arginine methyltransferase 6
440672	0.78876	2.14e-01	0.1854	-1.243488	-0.2305766	100.13	NUDT4B	nudix hydrolase 4B
653513	0.78876	2.16e-01	0.2631	-1.236429	-0.325267	29.78	LOC653513	phosphodiesterase 4D interacting protein-like
23179	0.78876	2.12e-01	0.169	1.249383	0.2111029	122.21	RGL1	ral guanine nucleotide dissociation stimulator like 1
54978	0.78876	2.17e-01	0.1263	1.235647	0.1560988	235.31	SLC35F6	solute carrier family 35 member F6
5495	0.78876	2.14e-01	0.0707	-1.243828	-0.0879976	305.09	PPM1B	protein phosphatase, Mg2+/Mn2+ dependent 1B
200728	0.78876	2.14e-01	0.1858	-1.241669	-0.2306424	20.27	TMEM17	transmembrane protein 17
107985911	0.78876	2.15e-01	0.3185	1.239251	0.3946979	16.05	LOC107985911	lymphocyte specific protein 1 pseudogene
10865	0.78876	2.19e-01	0.1859	-1.230388	-0.2287859	199.55	ARID5A	AT-rich interaction domain 5A
10213	0.78876	2.10e-01	0.1444	1.254742	0.1811302	347.01	PSMD14	proteasome 26S subunit, non-ATPase 14
79901	0.78876	2.21e-01	0.2029	1.224537	0.2484043	236.97	CYBRD1	cytochrome b reductase 1
150737	0.78876	2.14e-01	0.1902	-1.241308	-0.2360682	40.58	TTC30B	tetratricopeptide repeat domain 30B
7273	0.78876	2.12e-01	0.4374	1.248721	0.5461786	32.69	TTN	titin
55437	0.78876	2.20e-01	0.1839	-1.226375	-0.2255893	820.09	STRADB	STE20 related adaptor beta
7520	0.78876	2.20e-01	0.1512	-1.226097	-0.1854046	2280.05	XRCC5	X-ray repair cross complementing 5
57695	0.78876	2.21e-01	0.1942	1.224802	0.2378976	38.81	USP37	ubiquitin specific peptidase 37
114790	0.78876	2.11e-01	0.212	1.250852	0.2652256	35.91	STK11IP	serine/threonine kinase 11 interacting protein
54576	0.78876	2.18e-01	0.1125	-1.231286	-0.1385516	1379.02	UGT1A8	UDP glucuronosyltransferase family 1 member A8
54577	0.78876	2.16e-01	0.1129	-1.238384	-0.1397592	1348.32	UGT1A7	UDP glucuronosyltransferase family 1 member A7
6419	0.78876	2.12e-01	0.1538	1.247264	0.1917762	68.97	SETMAR	SET domain and mariner transposase fusion gene
2199	0.78876	2.13e-01	0.2157	1.24467	0.2685324	72.72	FBLN2	fibulin 2
64145	0.78876	2.16e-01	0.1215	-1.236523	-0.1502407	193.93	RBSN	rabenosyn, RAB effector
63891	0.78876	2.20e-01	0.1209	-1.227467	-0.1484181	382.68	RNF123	ring finger protein 123
2771	0.78876	2.19e-01	0.1344	-1.230511	-0.1653998	2136.8	GNAI2	G protein subunit alpha i2
26354	0.78876	2.14e-01	0.1079	1.242251	0.1340918	200.19	GNL3	G protein nucleolar 3
3699	0.78876	2.13e-01	0.2063	-1.246039	-0.257113	9323.7	ITIH3	inter-alpha-trypsin inhibitor heavy chain 3
63899	0.78876	2.12e-01	0.1934	1.248122	0.2413904	71.19	NSUN3	NOP2/Sun RNA methyltransferase 3
84864	0.78876	2.17e-01	0.1171	1.235747	0.1446775	130.08	RIOX2	ribosomal oxygenase 2
30849	0.78876	2.18e-01	0.1887	-1.23161	-0.2324439	246.8	PIK3R4	phosphoinositide-3-kinase regulatory subunit 4
56945	0.78876	2.17e-01	0.1172	-1.235184	-0.1447795	305.93	MRPS22	mitochondrial ribosomal protein S22
55186	0.78876	2.11e-01	0.2619	1.251906	0.3278841	23.05	SLC25A36	solute carrier family 25 member 36
2992	0.78876	2.11e-01	0.144	1.251832	0.1802655	103.75	GYG1	glycogenin 1
84517	0.78876	2.18e-01	0.2327	-1.233168	-0.2869838	20.87	ACTRT3	actin related protein T3
56922	0.78876	2.09e-01	0.1176	-1.255371	-0.1476262	385.09	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
10188	0.78876	2.15e-01	0.2264	1.240334	0.2808516	125.52	TNK2	tyrosine kinase non receptor 2
5860	0.78876	2.11e-01	0.1094	-1.251777	-0.1369895	2362.6	QDPR	quinoid dihydropteridine reductase
3093	0.78876	2.19e-01	0.0834	-1.228128	-0.1024225	724.55	UBE2K	ubiquitin conjugating enzyme E2 K
6443	0.78876	2.09e-01	0.1936	1.257662	0.243451	275.96	SGCB	sarcoglycan beta
79966	0.78876	2.16e-01	0.3158	1.237452	0.3907729	25.97	SCD5	stearoyl-CoA desaturase 5
51023	0.78876	2.10e-01	0.0902	-1.25263	-0.1129834	148.14	MRPS18C	mitochondrial ribosomal protein S18C
10427	0.78876	2.17e-01	0.1503	-1.233708	-0.1854389	529.58	SEC24B	SEC24 homolog B, COPII coat complex component
2028	0.78876	2.20e-01	0.1784	-1.227809	-0.2190151	733.13	ENPEP	glutamyl aminopeptidase
22824	0.78876	2.11e-01	0.2559	1.249745	0.319793	70.75	HSPA4L	heat shock protein family A (Hsp70) member 4 like
201931	0.78876	2.10e-01	0.1268	-1.253796	-0.1590367	668.72	TMEM192	transmembrane protein 192
100129792	0.78876	2.12e-01	0.1258	-1.24723	-0.1569636	14554.83	CCDC152	coiled-coil domain containing 152
153129	0.78876	2.15e-01	0.1482	-1.24099	-0.1839122	111.44	SLC38A9	solute carrier family 38 member 9
8507	0.78876	2.15e-01	0.1327	-1.240489	-0.1646522	181	ENC1	ectodermal-neural cortex 1
441094	0.78876	2.16e-01	0.1956	1.237459	0.2420549	20.41	NR2F1-AS1	NR2F1 antisense RNA 1
54826	0.78876	2.20e-01	0.1681	-1.22554	-0.2059847	47.3	GIN1	gypsy retrotransposon integrase 1
101927078	0.78876	2.11e-01	0.2617	-1.250063	-0.3271257	21.53	LOC101927078	uncharacterized LOC101927078
10307	0.78876	2.19e-01	0.2838	1.229842	0.3490483	27.93	APBB3	amyloid beta precursor protein binding family B member 3
373863	0.78876	2.21e-01	0.2194	1.224496	0.2687091	19.67	DND1	DND microRNA-mediated repression inhibitor 1
3340	0.78876	2.11e-01	0.1521	-1.25027	-0.1901247	1360.31	NDST1	N-deacetylase and N-sulfotransferase 1
105374913	0.78876	2.12e-01	0.2437	-1.248469	-0.3042494	31.8	LOC105374913	replaced by ID 112267952
54898	0.78876	2.18e-01	0.2119	1.233147	0.2613115	1158.61	ELOVL2	ELOVL fatty acid elongase 2
3137	0.78876	2.21e-01	0.6434	-1.224791	-0.7880902	64.57	HLA-J	major histocompatibility complex, class I, J (pseudogene)
80352	0.78876	2.19e-01	0.2195	-1.230179	-0.270061	25.73	RNF39	ring finger protein 39
717	0.78876	2.20e-01	0.1633	-1.227535	-0.2004929	7457.76	C2	complement C2
1388	0.78876	2.18e-01	0.1379	-1.232477	-0.1700102	255.64	ATF6B	activating transcription factor 6 beta
594	0.78876	2.20e-01	0.1413	-1.225651	-0.1731554	420.07	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta
8724	0.78876	2.21e-01	0.1105	-1.224859	-0.1352936	1112.45	SNX3	sorting nexin 3
9053	0.78876	2.18e-01	0.0741	-1.231454	-0.0912565	261.65	MAP7	microtubule associated protein 7
94120	0.78876	2.20e-01	0.1672	1.226531	0.2050451	79.02	SYTL3	synaptotagmin like 3
105378138	0.78876	2.15e-01	0.2738	1.239646	0.3394222	27.32	LOC105378138	
84310	0.78876	2.18e-01	0.2764	1.231542	0.3403822	272.07	C7orf50	chromosome 7 open reading frame 50
84433	0.78876	2.17e-01	0.3078	1.234015	0.3797722	16.28	CARD11	caspase recruitment domain family member 11
26100	0.78876	2.15e-01	0.0979	-1.240865	-0.1214294	595.76	WIPI2	WD repeat domain, phosphoinositide interacting 2
5395	0.78876	2.12e-01	0.1264	1.249119	0.1579124	76.72	PMS2	PMS1 homolog 2, mismatch repair system component
340277	0.78876	2.09e-01	0.2239	-1.25558	-0.2811259	22.41	FAM221A	family with sequence similarity 221 member A
10392	0.78876	2.10e-01	0.1811	1.253323	0.2269873	26.6	NOD1	nucleotide binding oligomerization domain containing 1
1956	0.78876	2.21e-01	0.1511	-1.225034	-0.1851015	1307.33	EGFR	epidermal growth factor receptor
493754	0.78876	2.14e-01	0.1725	1.242451	0.2143517	36.18	RABGEF1P1	RABGEF1 pseudogene 1
57798	0.78876	2.14e-01	0.2424	1.243235	0.3013158	277.68	GATAD1	GATA zinc finger domain containing 1
55971	0.78876	2.15e-01	0.1349	-1.239655	-0.167205	258.04	BAIAP2L1	BAR/IMD domain containing adaptor protein 2 like 1
7589	0.78876	2.17e-01	0.1729	-1.234808	-0.2134827	45.04	ZSCAN21	zinc finger and SCAN domain containing 21
9179	0.78876	2.21e-01	0.1539	1.224874	0.1884585	51.53	AP4M1	adaptor related protein complex 4 subunit mu 1
5118	0.78876	2.13e-01	0.27	-1.246331	-0.336531	826.46	PCOLCE	procollagen C-endopeptidase enhancer
100133005	0.78876	2.12e-01	0.274	1.248603	0.3420623	21.28	RASA4DP	RAS p21 protein activator 4D, pseudogene
105375489	0.78876	2.08e-01	0.1794	1.258482	0.2257271	110.58	LOC105375489	uncharacterized LOC105375489
6608	0.78876	2.20e-01	0.151	-1.227798	-0.185416	565.09	SMO	smoothened, frizzled class receptor
340351	0.78876	2.19e-01	0.2669	1.227936	0.3277298	14.5	AGBL3	AGBL carboxypeptidase 3
7988	0.78876	2.12e-01	0.1057	-1.248473	-0.1319579	95.95	ZNF212	zinc finger protein 212
157273	0.78876	2.19e-01	0.1905	-1.228171	-0.2339819	75.49	LOC157273	uncharacterized LOC157273
55790	0.78876	2.17e-01	0.2272	1.23334	0.280196	32.38	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1
7993	0.78876	2.09e-01	0.1666	-1.257118	-0.2093783	284.56	UBXN8	UBX domain protein 8
7486	0.78876	2.17e-01	0.1796	1.234439	0.2217537	51.67	WRN	WRN RecQ like helicase
619279	0.78876	2.13e-01	0.1783	1.246397	0.2221831	150.94	ZNF704	zinc finger protein 704
100506365	0.78876	2.17e-01	0.1619	1.234894	0.1999622	125.68	OTUD6B-AS1	OTUD6B antisense RNA 1 (head to head)
25879	0.78876	2.15e-01	0.1249	1.239712	0.1548877	138.62	DCAF13	DDB1 and CUL4 associated factor 13
105375726	0.78876	2.19e-01	0.1914	-1.229049	-0.2352775	24.8	MAL2-AS1	MAL2 antisense RNA 1
338328	0.78876	2.15e-01	0.3314	-1.239144	-0.4106942	14.99	GPIHBP1	glycosylphosphatidylinositol anchored high density lipoprotein binding protein 1
10171	0.78876	2.11e-01	0.1463	-1.250978	-0.1830463	502.16	RCL1	RNA terminal phosphate cyclase like 1
4300	0.78876	2.19e-01	0.2473	1.22951	0.3040476	18.85	MLLT3	MLLT3 super elongation complex subunit
138715	0.78876	2.16e-01	0.1967	-1.238397	-0.2435918	100.49	ARID3C	AT-rich interaction domain 3C
84720	0.78876	2.10e-01	0.1133	-1.253733	-0.1419976	241.18	PIGO	phosphatidylinositol glycan anchor biosynthesis class O
100132352	0.78876	2.15e-01	0.3337	1.2397	0.413687	31.34	FRG1HP	FSHD region gene 1 family member H, pseudogene
80010	0.78876	2.14e-01	0.1873	-1.24256	-0.2326968	48.85	RMI1	RecQ mediated genome instability 1
10927	0.78876	2.12e-01	0.1186	-1.247533	-0.1479444	262.36	SPIN1	spindlin 1
549	0.78876	2.11e-01	0.126	1.24964	0.1574476	191.87	AUH	AU RNA binding methylglutaconyl-CoA hydratase
4969	0.78876	2.17e-01	0.3526	1.233505	0.4349504	17.94	OGN	osteoglycin
253039	0.78876	2.20e-01	0.3712	1.226548	0.4553276	74.63	CUTALP	cutA divalent cation tolerance like, pseudogene
23452	0.78876	2.15e-01	0.2227	1.240442	0.2761995	208.39	ANGPTL2	angiopoietin like 2
10044	0.78876	2.12e-01	0.2524	1.248703	0.315153	28.26	SH2D3C	SH2 domain containing 3C
6834	0.78876	2.19e-01	0.1173	-1.229397	-0.1442047	837.39	SURF1	SURF1 cytochrome c oxidase assembly factor
56623	0.78876	2.11e-01	0.221	1.24954	0.2761484	24.78	INPP5E	inositol polyphosphate-5-phosphatase E
1645	0.78876	2.15e-01	0.1292	-1.240059	-0.1601991	5837.41	AKR1C1	aldo-keto reductase family 1 member C1
93550	0.78876	2.21e-01	0.1517	-1.224843	-0.1858256	46.04	ZFAND4	zinc finger AN1-type containing 4
399761	0.78876	2.19e-01	0.5046	1.229666	0.6204995	17.42	BMS1P1	BMS1 pseudogene 1
27143	0.78876	2.18e-01	0.2191	1.230542	0.2696157	20.55	PALD1	phosphatase domain containing paladin 1
57178	0.78876	2.08e-01	0.1267	1.258392	0.1594351	158.15	ZMIZ1	zinc finger MIZ-type containing 1
23063	0.78876	2.20e-01	0.1163	-1.227725	-0.1427231	267.93	WAPL	WAPL cohesin release factor
3832	0.78876	2.17e-01	0.2396	1.233499	0.2955501	18.96	KIF11	kinesin family member 11
84287	0.78876	2.11e-01	0.1427	-1.251808	-0.1786817	326.38	ZDHHC16	zinc finger DHHC-type palmitoyltransferase 16
10724	0.78876	2.18e-01	0.1574	-1.231579	-0.1939103	569.83	OGA	O-GlcNAcase
79991	0.78876	2.13e-01	0.1367	-1.245943	-0.1702849	100.71	STN1	STN1 subunit of CST complex
118663	0.78876	2.19e-01	0.2947	-1.228723	-0.3621502	25.27	BTBD16	BTB domain containing 16
347862	0.78876	2.12e-01	0.1685	1.247954	0.2102583	203.06	GATD1	glutamine amidotransferase class 1 domain containing 1
6609	0.78876	2.18e-01	0.1056	-1.232564	-0.1301809	730	SMPD1	sphingomyelin phosphodiesterase 1
5954	0.78876	2.18e-01	0.1192	-1.232758	-0.1469746	1209.94	RCN1	reticulocalbin 1
2346	0.78876	2.14e-01	0.1763	-1.242558	-0.2190951	447.24	FOLH1	folate hydrolase 1
6809	0.78876	2.20e-01	0.1595	1.227562	0.1958361	55.07	STX3	syntaxin 3
23130	0.78876	2.20e-01	0.1705	-1.226397	-0.2091251	307.45	ATG2A	autophagy related 2A
55690	0.78876	2.18e-01	0.158	1.231538	0.1945522	154.4	PACS1	phosphofurin acidic cluster sorting protein 1
221	0.78876	2.14e-01	0.2155	1.242085	0.2677052	74.2	ALDH3B1	aldehyde dehydrogenase 3 family member B1
219595	0.78876	2.17e-01	0.2411	-1.233307	-0.2973442	202.2	FOLH1B	folate hydrolase 1B (pseudogene)
100526771	0.78876	2.13e-01	0.2309	1.246116	0.2877667	20.93	SMIM35	small integral membrane protein 35
10205	0.78876	2.17e-01	0.1243	1.233544	0.1533899	190.32	MPZL2	myelin protein zero like 2
9854	0.78876	2.13e-01	0.1867	1.245633	0.232547	44.73	C2CD2L	C2CD2 like
23085	0.78876	2.20e-01	0.1669	-1.227338	-0.2048214	281.44	ERC1	ELKS/RAB6-interacting/CAST family member 1
3902	0.78876	2.11e-01	0.2208	-1.249849	-0.2759354	29.64	LAG3	lymphocyte activating 3
3824	0.78876	2.20e-01	0.2579	1.225902	0.3162085	28.55	KLRD1	killer cell lectin like receptor D1
103504734	0.78876	2.20e-01	0.1498	1.226448	0.1837437	66.23	MIR1244-4	microRNA 1244-4
28234	0.78876	2.08e-01	0.1818	-1.258566	-0.2287891	1468.68	SLCO1B3	solute carrier organic anion transporter family member 1B3
3709	0.78876	2.11e-01	0.1248	-1.250639	-0.1561112	1833.4	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
55605	0.78876	2.16e-01	0.3948	1.236657	0.4882313	556.96	KIF21A	kinesin family member 21A
196528	0.78876	2.11e-01	0.2777	1.25038	0.3472072	76.7	ARID2	AT-rich interaction domain 2
401720	0.78876	2.15e-01	0.4306	-1.240747	-0.5342699	13.17	FIGNL2	fidgetin like 2
23371	0.78876	2.18e-01	0.1473	-1.232985	-0.1816002	519.87	TNS2	tensin 2
1019	0.78876	2.10e-01	0.1247	-1.253928	-0.1563733	333	CDK4	cyclin dependent kinase 4
10677	0.78876	2.16e-01	0.4463	1.236093	0.5516963	25.03	AVIL	advillin
51643	0.78876	2.14e-01	0.0771	-1.243104	-0.095897	750.57	TMBIM4	transmembrane BAX inhibitor motif containing 4
5074	0.78876	2.20e-01	0.1839	1.227694	0.2257969	249.73	PAWR	pro-apoptotic WT1 regulator
51019	0.78876	2.08e-01	0.1208	-1.259057	-0.152121	195.63	WASHC3	WASH complex subunit 3
83468	0.78876	2.10e-01	0.2821	1.253973	0.3537213	12.96	GLT8D2	glycosyltransferase 8 domain containing 2
80024	0.78876	2.09e-01	0.1422	-1.255329	-0.1784822	176.55	SLC8B1	solute carrier family 8 member B1
51433	0.78876	2.10e-01	0.1102	-1.252635	-0.1380335	594.29	ANAPC5	anaphase promoting complex subunit 5
1967	0.78876	2.18e-01	0.0854	1.231111	0.1051612	215.22	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha
949	0.78876	2.13e-01	0.1424	-1.24566	-0.1773446	2759.71	SCARB1	scavenger receptor class B member 1
7556	0.78876	2.18e-01	0.18	1.232513	0.2218416	23.46	ZNF10	zinc finger protein 10
241	0.78876	2.10e-01	0.285	1.254694	0.3575284	27.51	ALOX5AP	arachidonate 5-lipoxygenase activating protein
8858	0.78876	2.09e-01	0.2641	-1.257622	-0.3321311	248.52	PROZ	protein Z, vitamin K dependent plasma glycoprotein
4860	0.78876	2.15e-01	0.1572	-1.24119	-0.1951592	473.45	PNP	purine nucleoside phosphorylase
8106	0.78876	2.17e-01	0.2353	1.234688	0.2905483	270.38	PABPN1	poly(A) binding protein nuclear 1
55837	0.78876	2.11e-01	0.097	-1.251016	-0.1213338	239.53	EAPP	E2F associated phosphoprotein
6554	0.78876	2.19e-01	0.1898	-1.22829	-0.2331679	4825.54	SLC10A1	solute carrier family 10 member 1
122961	0.78876	2.19e-01	0.107	-1.229059	-0.1315141	94.6	ISCA2	iron-sulfur cluster assembly 2
