GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
5141	1.64e-01	4.12e-02	0.1172	2.04173	0.2392531	64.13	PDE4A	phosphodiesterase 4A
5050	1.64e-01	4.12e-02	0.0906	-2.041799	-0.1850397	39.56	PAFAH1B3	platelet activating factor acetylhydrolase 1b catalytic subunit 3
22914	1.64e-01	4.12e-02	0.1071	2.04136	0.2186223	61.42	KLRK1	killer cell lectin like receptor K1
110599583	1.64e-01	4.12e-02	0.0797	-2.041022	-0.1627211	46.44	EEF1AKMT4-ECE2	EEF1AKMT4-ECE2 readthrough
25764	1.64e-01	4.12e-02	0.0608	-2.041074	-0.1241385	447.97	HYPK	huntingtin interacting protein K
150209	1.64e-01	4.13e-02	0.1173	-2.040829	-0.2394459	19.54	AIFM3	apoptosis inducing factor mitochondria associated 3
80199	1.64e-01	4.13e-02	0.0693	-2.04072	-0.1414408	127.31	FUZ	fuzzy planar cell polarity protein
7841	1.64e-01	4.13e-02	0.0545	-2.040522	-0.11113	940.19	MOGS	mannosyl-oligosaccharide glucosidase
84981	1.64e-01	4.13e-02	0.0898	2.040577	0.1832375	691.39	MIR22HG	MIR22 host gene
152831	1.64e-01	4.13e-02	0.0996	2.040308	0.2031143	1226.35	KLB	klotho beta
28991	1.64e-01	4.13e-02	0.0442	-2.040027	-0.0900754	259.99	COMMD5	COMM domain containing 5
339803	1.64e-01	4.14e-02	0.0464	-2.039721	-0.0945577	124.34	C2orf74-DT	C2orf74 divergent transcript
5205	1.64e-01	4.14e-02	0.1065	2.039415	0.2172811	535.01	ATP8B1	ATPase phospholipid transporting 8B1
9338	1.64e-01	4.14e-02	0.0653	2.039418	0.1331932	169.6	TCEAL1	transcription elongation factor A like 1
102723406	1.64e-01	4.14e-02	0.0841	-2.039323	-0.1714107	29.84	LOC102723406	uncharacterized LOC102723406
4891	1.64e-01	4.14e-02	0.0669	-2.039207	-0.1364141	1009.7	SLC11A2	solute carrier family 11 member 2
60468	1.64e-01	4.15e-02	0.1534	-2.038672	-0.3128266	70.03	BACH2	BTB domain and CNC homolog 2
333926	1.65e-01	4.16e-02	0.1069	-2.037825	-0.217799	19.08	PPM1J	protein phosphatase, Mg2+/Mn2+ dependent 1J
2752	1.65e-01	4.16e-02	0.089	-2.037969	-0.1813269	19380.8	GLUL	glutamate-ammonia ligase
105374888	1.65e-01	4.16e-02	0.1907	-2.037787	-0.3885723	8.61	NQO2-AS1	NQO2 antisense RNA 1
346157	1.65e-01	4.16e-02	0.1348	2.03785	0.2746542	11.97	ZNF391	zinc finger protein 391
8706	1.65e-01	4.16e-02	0.1233	2.037654	0.2512338	25.34	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)
1069	1.65e-01	4.16e-02	0.0791	2.037426	0.1611748	523.73	CETN2	centrin 2
9095	1.65e-01	4.17e-02	0.1159	2.036768	0.2360587	32.7	TBX19	T-box transcription factor 19
23316	1.65e-01	4.17e-02	0.1515	-2.036576	-0.308467	1157.47	CUX2	cut like homeobox 2
146456	1.65e-01	4.17e-02	0.1367	-2.036645	-0.2784669	77	TMED6	transmembrane p24 trafficking protein 6
105370756	1.65e-01	4.17e-02	0.0922	-2.036259	-0.1877845	57.41	LOC105370756	uncharacterized LOC105370756
57180	1.65e-01	4.17e-02	0.0379	-2.036156	-0.077251	144.43	ACTR3B	actin related protein 3B
100507291	1.65e-01	4.17e-02	0.0629	-2.036027	-0.1280333	28.07	COPB2-DT	COPB2 divergent transcript
728358	1.65e-01	4.18e-02	0.3078	-2.035717	-0.6265555	13.88	DEFA1B	defensin alpha 1B
112268444	1.65e-01	4.18e-02	0.1144	-2.035616	-0.2328849	9.8	LOC112268444	
105373991	1.65e-01	4.18e-02	0.1586	2.03552	0.3227573	8.74	LOC105373991	replaced by ID 57007
100287896	1.65e-01	4.18e-02	0.0861	2.035352	0.1751983	67.52	LIPT2-AS1	LIPT2 antisense RNA 1
65999	1.65e-01	4.18e-02	0.0943	-2.035152	-0.1919901	239.15	LRRC61	leucine rich repeat containing 61
10099	1.65e-01	4.18e-02	0.0571	2.035184	0.1161239	1755.12	TSPAN3	tetraspanin 3
10301	1.65e-01	4.19e-02	0.0716	-2.034576	-0.1457762	141.09	DLEU1	deleted in lymphocytic leukemia 1
83715	1.65e-01	4.20e-02	0.1047	-2.033955	-0.2129383	1426.67	ESPN	espin
325	1.65e-01	4.19e-02	0.0664	-2.034109	-0.1351328	29338.44	APCS	amyloid P component, serum
80306	1.65e-01	4.20e-02	0.0392	-2.033922	-0.0797599	569.66	MED28	mediator complex subunit 28
27236	1.65e-01	4.19e-02	0.0696	2.034063	0.1415529	413.11	ARFIP1	ADP ribosylation factor interacting protein 1
219699	1.65e-01	4.19e-02	0.1047	2.034146	0.2128853	110.4	UNC5B	unc-5 netrin receptor B
7569	1.65e-01	4.20e-02	0.0672	2.0338	0.1366162	148.29	ZNF182	zinc finger protein 182
147015	1.66e-01	4.20e-02	0.0819	-2.033341	-0.1665277	65.41	DHRS13	dehydrogenase/reductase 13
79813	1.66e-01	4.20e-02	0.0523	-2.033132	-0.1062974	672.43	EHMT1	euchromatic histone lysine methyltransferase 1
25957	1.66e-01	4.21e-02	0.0689	2.032469	0.1400372	1778.18	PNISR	PNN interacting serine and arginine rich protein
124	1.66e-01	4.21e-02	0.0569	-2.032324	-0.1156376	50124.16	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide
3275	1.66e-01	4.22e-02	0.0357	2.031951	0.0725839	649.15	PRMT2	protein arginine methyltransferase 2
10023	1.66e-01	4.22e-02	0.0792	-2.031129	-0.1609293	224.6	FRAT1	FRAT regulator of WNT signaling pathway 1
339366	1.66e-01	4.22e-02	0.1253	2.031093	0.2544294	41.2	ADAMTSL5	ADAMTS like 5
346653	1.66e-01	4.23e-02	0.2288	2.030635	0.4646876	21.8	GARIN1A	golgi associated RAB2 interactor 1A
115196	1.67e-01	4.23e-02	0.0641	-2.030217	-0.130136	109.19	ZNF554	zinc finger protein 554
29882	1.67e-01	4.24e-02	0.0766	-2.029435	-0.1555399	471.95	ANAPC2	anaphase promoting complex subunit 2
55707	1.67e-01	4.24e-02	0.0384	-2.02921	-0.0778684	750.41	NECAP2	NECAP endocytosis associated 2
101927179	1.67e-01	4.25e-02	0.0846	-2.028643	-0.17162	15.36	LOC101927179	uncharacterized LOC101927179
147081	1.67e-01	4.25e-02	0.076	-2.028641	-0.1541631	41.54	LINC02210	long intergenic non-protein coding RNA 2210
100008588	1.67e-01	4.25e-02	0.3177	2.028784	0.6444688	13796.86	RNA18SN5	RNA, 18S ribosomal N5
728047	1.67e-01	4.25e-02	0.0839	2.028497	0.170164	113.65	GOLGA8O	golgin A8 family member O
149428	1.67e-01	4.25e-02	0.1887	2.028276	0.3828265	16.86	BNIPL	BCL2 interacting protein like
7468	1.67e-01	4.25e-02	0.0483	2.028235	0.0979855	439.22	NSD2	nuclear receptor binding SET domain protein 2
150759	1.67e-01	4.26e-02	0.1667	2.027855	0.3380567	29.96	LINC00342	long intergenic non-protein coding RNA 342
441024	1.67e-01	4.26e-02	0.0995	2.027629	0.2018349	217.19	MTHFD2L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like
284443	1.67e-01	4.26e-02	0.1236	2.02761	0.2505368	108.77	ZNF493	zinc finger protein 493
93082	1.67e-01	4.26e-02	0.1222	2.027443	0.2477225	35.36	NEURL3	neuralized E3 ubiquitin protein ligase 3
10491	1.67e-01	4.27e-02	0.0372	-2.026742	-0.0753908	1438.04	CRTAP	cartilage associated protein
80319	1.67e-01	4.27e-02	0.1578	-2.026796	-0.3198573	43.18	CXXC4	CXXC finger protein 4
3397	1.67e-01	4.27e-02	0.1662	-2.026861	-0.3368904	673.3	ID1	inhibitor of DNA binding 1
5165	1.67e-01	4.27e-02	0.0752	-2.026925	-0.1523579	478.99	PDK3	pyruvate dehydrogenase kinase 3
6251	1.68e-01	4.27e-02	0.0576	2.026246	0.1168121	694.76	RSU1	Ras suppressor protein 1
85459	1.68e-01	4.27e-02	0.0668	2.026245	0.1353075	230.63	CEP295	centrosomal protein 295
3434	1.68e-01	4.28e-02	0.0764	-2.026065	-0.1547618	1289.95	IFIT1	interferon induced protein with tetratricopeptide repeats 1
100861540	1.68e-01	4.28e-02	0.1729	2.025877	0.3502595	1949.83	CYP3A7-CYP3A51P	CYP3A7-CYP3A51P readthrough
135932	1.68e-01	4.28e-02	0.0842	2.025738	0.1705781	352.69	TMEM139	transmembrane protein 139
100506696	1.68e-01	4.28e-02	0.1499	-2.025379	-0.3036532	8.26	PCAT6	prostate cancer associated transcript 6
92856	1.68e-01	4.28e-02	0.041	-2.025172	-0.083125	1014.14	IMP4	IMP U3 small nucleolar ribonucleoprotein 4
105373774	1.68e-01	4.29e-02	0.1682	2.025137	0.3406639	8.6	LOC105373774	
79843	1.68e-01	4.29e-02	0.1654	-2.024886	-0.3348234	94.55	FAM124B	family with sequence similarity 124 member B
1339	1.68e-01	4.29e-02	0.1846	-2.025153	-0.373909	25.55	COX6A2	cytochrome c oxidase subunit 6A2
28814	1.68e-01	4.29e-02	0.2622	2.024896	0.5310062	9.91	IGLV2-18	immunoglobulin lambda variable 2-18
85012	1.68e-01	4.29e-02	0.0843	2.025034	0.1707923	57.18	TCEAL3	transcription elongation factor A like 3
145389	1.68e-01	4.29e-02	0.1011	2.024211	0.2046712	73.23	SLC38A6	solute carrier family 38 member 6
81856	1.68e-01	4.31e-02	0.0816	2.022993	0.1650817	43.57	ZNF611	zinc finger protein 611
8809	1.68e-01	4.31e-02	0.0522	-2.022498	-0.1055426	211.93	IL18R1	interleukin 18 receptor 1
22995	1.68e-01	4.31e-02	0.0817	2.022565	0.1652363	46.01	CEP152	centrosomal protein 152
342132	1.68e-01	4.31e-02	0.0803	-2.022515	-0.1623939	14.96	ZNF774	zinc finger protein 774
79087	1.68e-01	4.31e-02	0.0553	-2.022596	-0.1118804	444.27	ALG12	ALG12 alpha-1,6-mannosyltransferase
100101467	1.69e-01	4.32e-02	0.0505	2.021547	0.1019916	116.89	ZSCAN30	zinc finger and SCAN domain containing 30
146923	1.69e-01	4.32e-02	0.039	2.021348	0.0788845	139.21	RUNDC1	RUN domain containing 1
23070	1.69e-01	4.34e-02	0.0305	-2.020084	-0.0616664	898.04	CMTR1	cap methyltransferase 1
256380	1.69e-01	4.34e-02	0.1271	2.02	0.2567476	82.75	SCML4	Scm polycomb group protein like 4
100509620	1.69e-01	4.34e-02	0.0868	-2.0197	-0.1752784	33.56	AQP7B	aquaporin 7B
131870	1.69e-01	4.34e-02	0.0426	-2.019614	-0.0860995	2088.45	NUDT16	nudix hydrolase 16
83877	1.69e-01	4.34e-02	0.0468	-2.019768	-0.0946198	789.25	TM2D2	TM2 domain containing 2
861	1.69e-01	4.34e-02	0.0903	2.019612	0.1824385	131.33	RUNX1	RUNX family transcription factor 1
9265	1.70e-01	4.35e-02	0.0587	2.018827	0.1184614	127.84	CYTH3	cytohesin 3
55578	1.70e-01	4.35e-02	0.0444	2.018727	0.0896216	383.41	SUPT20H	SPT20 homolog, SAGA complex component
3460	1.70e-01	4.35e-02	0.0443	2.018579	0.0894931	558.79	IFNGR2	interferon gamma receptor 2
653145	1.70e-01	4.35e-02	0.2149	2.018403	0.4338086	64.7	ANXA8	annexin A8
102723708	1.70e-01	4.36e-02	0.1521	-2.018137	-0.3069675	49.19	LOC102723708	uncharacterized LOC102723708
106635541	1.70e-01	4.36e-02	0.0952	2.017606	0.1921357	21.78	SNORA105C	small nucleolar RNA, H/ACA box 105C
160335	1.70e-01	4.36e-02	0.1458	2.017586	0.2941012	29.93	TMTC2	transmembrane O-mannosyltransferase targeting cadherins 2
28513	1.70e-01	4.36e-02	0.1386	-2.017518	-0.279619	46.19	CDH19	cadherin 19
908	1.70e-01	4.37e-02	0.0487	2.017184	0.0982118	1657.56	CCT6A	chaperonin containing TCP1 subunit 6A
5585	1.70e-01	4.37e-02	0.0785	-2.017015	-0.1584043	601.6	PKN1	protein kinase N1
5738	1.70e-01	4.37e-02	0.0661	2.016598	0.1333163	262.93	PTGFRN	prostaglandin F2 receptor inhibitor
51161	1.70e-01	4.37e-02	0.0487	-2.016763	-0.0982353	142.47	C3orf18	chromosome 3 open reading frame 18
11142	1.70e-01	4.37e-02	0.0472	-2.016674	-0.0951409	545.08	PKIG	cAMP-dependent protein kinase inhibitor gamma
55217	1.70e-01	4.38e-02	0.0653	-2.016286	-0.1317241	395.56	TMLHE	trimethyllysine hydroxylase, epsilon
200035	1.70e-01	4.38e-02	0.0934	2.016083	0.1883436	44.35	NUDT17	nudix hydrolase 17
1911	1.70e-01	4.38e-02	0.0354	2.016087	0.0714437	431.6	PHC1	polyhomeotic homolog 1
221002	1.70e-01	4.38e-02	0.1486	2.015662	0.2995408	9.16	RASGEF1A	RasGEF domain family member 1A
8926	1.70e-01	4.38e-02	0.054	-2.015732	-0.1088386	290.59	SNURF	SNRPN upstream open reading frame
26472	1.70e-01	4.39e-02	0.0776	-2.015415	-0.1563038	513.04	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
100289678	1.70e-01	4.39e-02	0.1001	2.015303	0.2018101	76.39	ZNF783	zinc finger protein 783
79783	1.70e-01	4.39e-02	0.0414	-2.014964	-0.083332	518.96	SUGCT	succinyl-CoA:glutarate-CoA transferase
7319	1.70e-01	4.39e-02	0.0485	2.014957	0.0977518	497.26	UBE2A	ubiquitin conjugating enzyme E2 A
64834	1.70e-01	4.39e-02	0.0441	2.014633	0.0888339	674.56	ELOVL1	ELOVL fatty acid elongase 1
84274	1.70e-01	4.39e-02	0.0416	-2.01467	-0.0837215	1020.05	COQ5	coenzyme Q5, methyltransferase
57474	1.71e-01	4.40e-02	0.0615	-2.014282	-0.1239668	104.08	ZNF490	zinc finger protein 490
54039	1.71e-01	4.40e-02	0.1724	2.014264	0.3472751	7.52	PCBP3	poly(rC) binding protein 3
28974	1.71e-01	4.40e-02	0.0516	-2.014071	-0.1038839	698.6	C19orf53	chromosome 19 open reading frame 53
29093	1.71e-01	4.40e-02	0.0409	-2.013781	-0.0823033	491.53	MRPL22	mitochondrial ribosomal protein L22
100289098	1.71e-01	4.41e-02	0.1002	-2.013281	-0.2016805	43.24	LINC03011	long intergenic non-protein coding RNA 3011
54617	1.71e-01	4.41e-02	0.0401	-2.013346	-0.0807775	456.68	INO80	INO80 complex ATPase subunit
8131	1.71e-01	4.41e-02	0.0878	-2.013032	-0.1767077	414.1	NPRL3	NPR3 like, GATOR1 complex subunit
6821	1.71e-01	4.41e-02	0.032	-2.012794	-0.0643979	3074.64	SUOX	sulfite oxidase
79175	1.71e-01	4.41e-02	0.0473	-2.012813	-0.0952505	213.71	ZNF343	zinc finger protein 343
8357	1.71e-01	4.42e-02	0.1533	-2.012635	-0.3084786	8.22	H3C10	H3 clustered histone 10
54964	1.71e-01	4.42e-02	0.0566	-2.012321	-0.1138201	165.51	C1orf56	chromosome 1 open reading frame 56
5337	1.71e-01	4.42e-02	0.0715	-2.012218	-0.1438289	1325.53	PLD1	phospholipase D1
79845	1.71e-01	4.42e-02	0.076	2.012237	0.1530008	38.4	RNF122	ring finger protein 122
27079	1.71e-01	4.42e-02	0.0429	-2.012291	-0.0863534	169.85	RPUSD2	RNA pseudouridine synthase domain containing 2
6840	1.71e-01	4.42e-02	0.0555	2.011757	0.1117268	609.49	SVIL	supervillin
7007	1.71e-01	4.43e-02	0.1079	2.011497	0.2169914	40.19	TECTA	tectorin alpha
79600	1.71e-01	4.43e-02	0.0413	-2.010979	-0.0830342	287.81	TCTN1	tectonic family member 1
644990	1.71e-01	4.44e-02	0.0803	-2.010652	-0.1614907	24.27	THRB-AS1	THRB antisense RNA 1
145864	1.71e-01	4.44e-02	0.2009	2.010661	0.4038491	12.43	HAPLN3	hyaluronan and proteoglycan link protein 3
64750	1.71e-01	4.44e-02	0.0568	2.010619	0.1141542	159.35	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
1795	1.71e-01	4.44e-02	0.1441	2.010305	0.289707	11.51	DOCK3	dedicator of cytokinesis 3
1861	1.71e-01	4.44e-02	0.0306	-2.010256	-0.0614378	786.6	TOR1A	torsin family 1 member A
1376	1.71e-01	4.44e-02	0.0635	-2.009984	-0.1276127	2940.97	CPT2	carnitine palmitoyltransferase 2
8793	1.71e-01	4.44e-02	0.0679	2.009966	0.1363798	449.6	TNFRSF10D	TNF receptor superfamily member 10d
6928	1.71e-01	4.44e-02	0.0978	2.009874	0.1965788	153.83	HNF1B	HNF1 homeobox B
622	1.72e-01	4.45e-02	0.0557	-2.009538	-0.1119096	7456.01	BDH1	3-hydroxybutyrate dehydrogenase 1
101154753	1.72e-01	4.45e-02	0.1105	-2.009202	-0.2219958	32.72	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA
55897	1.72e-01	4.45e-02	0.1159	-2.00904	-0.2328759	14.08	MESP1	mesoderm posterior bHLH transcription factor 1
6576	1.72e-01	4.45e-02	0.0776	-2.008898	-0.1559057	2649.27	SLC25A1	solute carrier family 25 member 1
101929335	1.72e-01	4.46e-02	0.166	2.00852	0.3333821	7.57	ADAMTS9-AS1	ADAMTS9 antisense RNA 1
23682	1.72e-01	4.46e-02	0.1473	2.008235	0.2958768	15.98	RAB38	RAB38, member RAS oncogene family
55004	1.72e-01	4.46e-02	0.055	-2.00799	-0.1103815	813.79	LAMTOR1	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1
4489	1.72e-01	4.47e-02	0.1668	-2.007911	-0.3349483	265.26	MT1A	metallothionein 1A
105370573	1.72e-01	4.47e-02	0.1387	2.007413	0.2783511	14.74	LOC105370573	uncharacterized LOC105370573
101928111	1.72e-01	4.47e-02	0.159	-2.00729	-0.3191592	9.34	HDAC4-AS1	HDAC4 antisense RNA 1
149175	1.72e-01	4.48e-02	0.0721	-2.006445	-0.1446461	213.84	MANEAL	mannosidase endo-alpha like
11080	1.72e-01	4.48e-02	0.1043	2.006647	0.2092785	306.9	DNAJB4	DnaJ heat shock protein family (Hsp40) member B4
100128731	1.72e-01	4.48e-02	0.0564	-2.006932	-0.1132259	1430.63	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
150678	1.72e-01	4.48e-02	0.0847	-2.00645	-0.1699961	259.87	COPS9	COP9 signalosome subunit 9
107984253	1.72e-01	4.48e-02	0.2642	-2.006629	-0.5301017	11.84	LOC107984253	uncharacterized LOC107984253
207	1.72e-01	4.47e-02	0.0471	-2.007027	-0.0944473	1971.89	AKT1	AKT serine/threonine kinase 1
114990	1.72e-01	4.48e-02	0.1121	-2.006419	-0.2248612	357.55	VASN	vasorin
100616256	1.72e-01	4.48e-02	0.06	-2.006687	-0.1204914	305.79	MIR4721	microRNA 4721
152877	1.72e-01	4.48e-02	0.1105	-2.006242	-0.2217456	36.28	FAM53A	family with sequence similarity 53 member A
8420	1.73e-01	4.49e-02	0.0737	2.00562	0.1477865	121.94	SNHG3	small nucleolar RNA host gene 3
653121	1.73e-01	4.49e-02	0.0762	2.005481	0.1527263	58.36	ZBTB8A	zinc finger and BTB domain containing 8A
26471	1.73e-01	4.49e-02	0.0843	-2.005382	-0.1690261	3458.29	NUPR1	nuclear protein 1, transcriptional regulator
83605	1.73e-01	4.49e-02	0.0651	-2.005183	-0.1306301	1071.39	CCM2	CCM2 scaffold protein
90459	1.73e-01	4.49e-02	0.0752	2.005251	0.1508098	148.42	ERI1	exoribonuclease 1
3267	1.73e-01	4.50e-02	0.0802	2.004219	0.1607436	763.33	AGFG1	ArfGAP with FG repeats 1
23052	1.73e-01	4.51e-02	0.0664	2.004055	0.1329934	241.45	ENDOD1	endonuclease domain containing 1
728975	1.73e-01	4.51e-02	0.098	-2.003652	-0.1963402	62.2	CAPN1-AS1	CAPN1 antisense RNA 1
11339	1.73e-01	4.51e-02	0.1031	2.003686	0.2066152	16.75	OIP5	Opa interacting protein 5
439949	1.73e-01	4.51e-02	0.1052	2.00346	0.2106814	25.11	PRKCQ-AS1	PRKCQ antisense RNA 1
54914	1.73e-01	4.51e-02	0.0597	2.003268	0.1195571	309.31	FOCAD	focadhesin
9050	1.73e-01	4.52e-02	0.0714	2.003209	0.142993	217.85	PSTPIP2	proline-serine-threonine phosphatase interacting protein 2
79730	1.73e-01	4.52e-02	0.0742	2.002767	0.1485232	259.26	NSUN7	NOP2/Sun RNA methyltransferase family member 7
5143	1.74e-01	4.53e-02	0.193	2.001749	0.3864354	9.62	PDE4C	phosphodiesterase 4C
558	1.74e-01	4.53e-02	0.1354	-2.0019	-0.2710409	395.11	AXL	AXL receptor tyrosine kinase
79742	1.74e-01	4.53e-02	0.1713	2.001744	0.3429292	31.26	DIPK2B	divergent protein kinase domain 2B
4259	1.74e-01	4.53e-02	0.0583	-2.001538	-0.1166855	1434.62	MGST3	microsomal glutathione S-transferase 3
5067	1.74e-01	4.53e-02	0.0961	2.001564	0.1923217	166.74	CNTN3	contactin 3
642	1.74e-01	4.54e-02	0.074	-2.000908	-0.1480437	274.02	BLMH	bleomycin hydrolase
57653	1.74e-01	4.55e-02	0.0934	2.000401	0.1869091	32.82	SUGT1P4-STRA6LP-CCDC180	SUGT1P4-STRA6LP-CCDC180 readthrough
283267	1.74e-01	4.54e-02	0.1034	2.00059	0.2069	33.68	LINC00294	long intergenic non-protein coding RNA 294
284266	1.74e-01	4.55e-02	0.1283	-2.000351	-0.2566694	20.2	SIGLEC15	sialic acid binding Ig like lectin 15
5819	1.74e-01	4.55e-02	0.0669	-2.000314	-0.1337909	1290.82	NECTIN2	nectin cell adhesion molecule 2
55922	1.74e-01	4.55e-02	0.051	2.000259	0.1020663	130.94	NKRF	NFKB repressing factor
5549	1.74e-01	4.55e-02	0.105	2.000134	0.2100907	314.14	PRELP	proline and arginine rich end leucine rich repeat protein
644861	1.74e-01	4.55e-02	0.0889	-1.99969	-0.1777712	957.47	NBPF13P	NBPF member 13, pseudogene
6004	1.74e-01	4.55e-02	0.1752	1.999716	0.3504415	38.32	RGS16	regulator of G protein signaling 16
109136579	1.74e-01	4.55e-02	0.1551	1.999695	0.3100781	1739.59	TALAM1	TALAM1 transcript, MALAT1 antisense RNA
79934	1.74e-01	4.56e-02	0.0643	-1.999515	-0.1284931	368.18	COQ8B	coenzyme Q8B
10584	1.74e-01	4.56e-02	0.0938	-1.999232	-0.1874598	1131.67	COLEC10	collectin subfamily member 10
7266	1.74e-01	4.56e-02	0.0272	-1.999149	-0.0544599	964.94	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
84243	1.74e-01	4.56e-02	0.0505	-1.998931	-0.1010445	474.44	ZDHHC18	zinc finger DHHC-type palmitoyltransferase 18
5783	1.74e-01	4.56e-02	0.1194	1.99896	0.2387143	71.79	PTPN13	protein tyrosine phosphatase non-receptor type 13
23276	1.74e-01	4.56e-02	0.0511	1.998622	0.1020764	160.17	KLHL18	kelch like family member 18
64925	1.74e-01	4.57e-02	0.0433	-1.998559	-0.0866172	207.55	CCDC71	coiled-coil domain containing 71
23173	1.74e-01	4.57e-02	0.0414	-1.998505	-0.0828087	631.56	METAP1	methionyl aminopeptidase 1
23218	1.74e-01	4.57e-02	0.1159	1.997992	0.2314799	231.7	NBEAL2	neurobeachin like 2
6399	1.74e-01	4.57e-02	0.049	1.998001	0.0979938	188.36	TRAPPC2	trafficking protein particle complex subunit 2
105379237	1.74e-01	4.57e-02	0.1716	1.997699	0.3428798	198.68	LOC105379237	uncharacterized LOC105379237
713	1.74e-01	4.58e-02	0.1675	-1.997209	-0.3345503	2734.23	C1QB	complement C1q B chain
378938	1.74e-01	4.58e-02	0.1554	1.997197	0.3104045	1800.1	MALAT1	metastasis associated lung adenocarcinoma transcript 1
348180	1.74e-01	4.58e-02	0.0842	-1.997373	-0.1682679	127.16	CTU2	cytosolic thiouridylase subunit 2
10351	1.74e-01	4.58e-02	0.0827	-1.997101	-0.1650758	2053.2	ABCA8	ATP binding cassette subfamily A member 8
109286553	1.75e-01	4.58e-02	0.1374	1.996877	0.2743084	144.87	ARHGAP27P1-BPTFP1-KPNA2P3	ARHGAP27P1-BPTFP1-KPNA2P3 readthrough, transcribed pseudogene
284273	1.75e-01	4.58e-02	0.0559	-1.996849	-0.1116109	990.25	PTGR3	prostaglandin reductase 3
5464	1.75e-01	4.59e-02	0.0601	1.996666	0.1199438	1684.89	PPA1	inorganic pyrophosphatase 1
4277	1.75e-01	4.59e-02	0.093	1.996525	0.1856441	38.4	MICB	MHC class I polypeptide-related sequence B
1759	1.75e-01	4.59e-02	0.2156	-1.996429	-0.4304692	98.6	DNM1	dynamin 1
57673	1.75e-01	4.59e-02	0.0886	1.996146	0.1768284	32.19	BEND3	BEN domain containing 3
374655	1.75e-01	4.59e-02	0.0774	1.995863	0.1544111	353.06	ZNF710	zinc finger protein 710
129285	1.75e-01	4.60e-02	0.0427	1.995419	0.0851876	471.45	PPP1R21	protein phosphatase 1 regulatory subunit 21
10120	1.75e-01	4.60e-02	0.0391	-1.995055	-0.0780134	1104.94	ACTR1B	actin related protein 1B
51117	1.75e-01	4.60e-02	0.077	-1.995036	-0.1535799	695.69	COQ4	coenzyme Q4
105374997	1.75e-01	4.61e-02	0.1858	1.994333	0.3704554	14.43	LOC105374997	replaced by ID 222696
6222	1.75e-01	4.61e-02	0.058	-1.994232	-0.1157272	10923.67	RPS18	ribosomal protein S18
10471	1.75e-01	4.61e-02	0.0446	-1.994167	-0.0888679	469.51	PFDN6	prefoldin subunit 6
7128	1.75e-01	4.61e-02	0.0672	1.994081	0.1340607	312.53	TNFAIP3	TNF alpha induced protein 3
197358	1.75e-01	4.61e-02	0.0791	1.994156	0.1577452	73.9	NLRC3	NLR family CARD domain containing 3
100505881	1.75e-01	4.62e-02	0.1025	-1.993697	-0.2043634	539.48	MAGI2-AS3	MAGI2 antisense RNA 3
80004	1.75e-01	4.62e-02	0.0437	-1.993539	-0.0870622	2295.6	ESRP2	epithelial splicing regulatory protein 2
10229	1.75e-01	4.62e-02	0.0353	-1.993403	-0.0704522	282.16	COQ7	coenzyme Q7, hydroxylase
126299	1.76e-01	4.63e-02	0.0641	-1.992683	-0.1278048	165.75	ZNF428	zinc finger protein 428
79685	1.76e-01	4.63e-02	0.0542	-1.992455	-0.1080259	806.4	SAP30L	SAP30 like
440311	1.76e-01	4.63e-02	0.1089	-1.992446	-0.2169726	15.28	LOC440311	NOP53 ribosome biogenesis factor pseudogene
4508	1.76e-01	4.63e-02	0.1011	1.992202	0.2013672	383319.37	ATP6	ATP synthase F0 subunit 6
29959	1.76e-01	4.64e-02	0.0344	-1.992054	-0.0685031	1471.65	NRBP1	nuclear receptor binding protein 1
117283	1.76e-01	4.64e-02	0.2042	1.99162	0.4066899	212.88	IP6K3	inositol hexakisphosphate kinase 3
607	1.76e-01	4.64e-02	0.0533	1.991504	0.1061214	163.71	BCL9	BCL9 transcription coactivator
51321	1.76e-01	4.65e-02	0.0382	-1.990952	-0.0760788	702.2	AMZ2	archaelysin family metallopeptidase 2
100129195	1.76e-01	4.66e-02	0.0736	-1.990223	-0.1464442	183.32	ZSCAN16-AS1	ZSCAN16 antisense RNA 1
51142	1.76e-01	4.66e-02	0.0576	-1.990199	-0.1146974	2914.87	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
2538	1.76e-01	4.66e-02	0.1586	-1.990333	-0.3156314	5770.12	G6PC1	glucose-6-phosphatase catalytic subunit 1
80110	1.76e-01	4.66e-02	0.083	1.990333	0.1651311	95.13	ZNF614	zinc finger protein 614
388795	1.76e-01	4.65e-02	0.1677	1.990475	0.3337508	60.79	EFCAB8	EF-hand calcium binding domain 8
