GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
647859	2.97e-03	8.65e-04	0.2153	3.331077	0.7172112	63.74	OCLNP1	OCLN pseudogene 1
57554	2.97e-03	8.65e-04	0.2809	-3.331	-0.9355244	11.04	LRRC7	leucine rich repeat containing 7
100996928	2.98e-03	8.69e-04	0.0906	-3.329866	-0.3016203	818.8	FMC1-LUC7L2	FMC1-LUC7L2 readthrough
5426	2.99e-03	8.70e-04	0.1538	3.329648	0.5121894	829.29	POLE	DNA polymerase epsilon, catalytic subunit
23408	2.99e-03	8.71e-04	0.1096	-3.329301	-0.3650555	1058.01	SIRT5	sirtuin 5
9961	2.99e-03	8.71e-04	0.1945	3.329307	0.6474883	832.62	MVP	major vault protein
388327	2.99e-03	8.71e-04	0.2214	-3.329328	-0.7371835	56.24	C17orf100	chromosome 17 open reading frame 100
102724334	3.00e-03	8.74e-04	0.2659	3.328365	0.8848733	10.88	LOC102724334	histone H2B type F-S-like
5999	3.00e-03	8.75e-04	0.3621	-3.328057	-1.2051189	16.3	RGS4	regulator of G protein signaling 4
348249	3.00e-03	8.76e-04	0.1681	-3.327698	-0.5592624	1580.04	CCL15-CCL14	CCL15-CCL14 readthrough (NMD candidate)
342357	3.01e-03	8.77e-04	0.1279	3.3272	0.4255637	125.64	ZKSCAN2	zinc finger with KRAB and SCAN domains 2
101926895	3.02e-03	8.79e-04	0.2614	3.326581	0.8694124	9.21	CRTC3-AS1	CRTC3 antisense RNA 1
28834	3.02e-03	8.80e-04	0.4032	-3.32646	-1.341294	18.34	IGLC7	immunoglobulin lambda constant 7
2778	3.02e-03	8.80e-04	0.0874	-3.326268	-0.2907299	7630.64	GNAS	GNAS complex locus
114932	3.02e-03	8.80e-04	0.0953	-3.32617	-0.3169113	1170.34	MRFAP1L1	Morf4 family associated protein 1 like 1
50854	3.02e-03	8.81e-04	0.106	-3.326033	-0.3525714	555.71	SNHG32	small nucleolar RNA host gene 32
10663	3.02e-03	8.82e-04	0.2053	-3.325793	-0.6827969	59.26	CXCR6	C-X-C motif chemokine receptor 6
128338	3.02e-03	8.82e-04	0.1573	-3.325617	-0.5230224	566.67	DRAM2	DNA damage regulated autophagy modulator 2
4817	3.02e-03	8.82e-04	0.0925	3.325647	0.3075811	1461.56	NIT1	nitrilase 1
55132	3.02e-03	8.83e-04	0.148	-3.325373	-0.4920946	1178.15	LARP1B	La ribonucleoprotein 1B
2687	3.02e-03	8.83e-04	0.1838	3.325415	0.6111381	502.26	GGT5	gamma-glutamyltransferase 5
650794	3.03e-03	8.86e-04	0.3112	3.324272	1.034449	21.99	MIPEPP3	mitochondrial intermediate peptidase pseudogene 3
196385	3.04e-03	8.89e-04	0.2184	3.323499	0.7259002	17.05	DNAH10	dynein axonemal heavy chain 10
92017	3.05e-03	8.91e-04	0.1419	3.323011	0.4716931	204.62	SNX29	sorting nexin 29
81839	3.06e-03	8.94e-04	0.1306	3.321963	0.4338877	194.83	VANGL1	VANGL planar cell polarity protein 1
100775107	3.07e-03	8.97e-04	0.2625	3.320985	0.8716275	58.57	RBM5-AS1	RBM5 antisense RNA 1
3430	3.07e-03	8.97e-04	0.1407	3.320937	0.467144	467.43	IFI35	interferon induced protein 35
64840	3.07e-03	8.99e-04	0.1686	3.320487	0.5598966	35.52	PORCN	porcupine O-acyltransferase
23097	3.08e-03	9.00e-04	0.1302	-3.320029	-0.4323549	252.82	CDK19	cyclin dependent kinase 19
55509	3.08e-03	9.02e-04	0.2122	-3.319451	-0.7042887	14.42	BATF3	basic leucine zipper ATF-like transcription factor 3
7637	3.09e-03	9.05e-04	0.1319	-3.318491	-0.4376724	455.89	ZNF84	zinc finger protein 84
105369435	3.10e-03	9.06e-04	0.4886	-3.318052	-1.6212251	8.81	LOC105369435	uncharacterized LOC105369435
8611	3.10e-03	9.08e-04	0.1409	-3.317478	-0.4673191	735.92	PLPP1	phospholipid phosphatase 1
10114	3.10e-03	9.09e-04	0.2861	-3.317393	-0.9490867	942.98	HIPK3	homeodomain interacting protein kinase 3
389136	3.11e-03	9.11e-04	0.5056	-3.316615	-1.6770044	12.33	VGLL3	vestigial like family member 3
105375730	3.12e-03	9.13e-04	0.2743	-3.31592	-0.9095747	7.69	LOC105375730	uncharacterized LOC105375730
57513	3.12e-03	9.15e-04	0.2236	3.315366	0.7412447	219.15	CASKIN2	CASK interacting protein 2
60485	3.13e-03	9.18e-04	0.1497	-3.314429	-0.4963299	322.06	SAV1	salvador family WW domain containing protein 1
3838	3.14e-03	9.20e-04	0.2091	3.314034	0.6928355	208.72	KPNA2	karyopherin subunit alpha 2
2770	3.14e-03	9.21e-04	0.1796	-3.313461	-0.5949722	583.32	GNAI1	G protein subunit alpha i1
1611	3.14e-03	9.22e-04	0.1177	3.313354	0.3900409	2635.68	DAP	death associated protein
26268	3.17e-03	9.29e-04	0.0741	3.311319	0.245216	1125.74	FBXO9	F-box protein 9
105372850	3.17e-03	9.30e-04	0.2314	3.310866	0.7662878	28.28	LOC105372850	uncharacterized LOC105372850
138199	3.18e-03	9.31e-04	0.198	-3.31044	-0.6555487	438.78	CARNMT1	carnosine N-methyltransferase 1
401588	3.18e-03	9.32e-04	0.1264	-3.310177	-0.4185385	48.3	ZNF674-AS1	ZNF674 antisense RNA 1 (head to head)
29893	3.18e-03	9.34e-04	0.1398	-3.309709	-0.462627	203.87	PSMC3IP	PSMC3 interacting protein
91949	3.19e-03	9.35e-04	0.0855	3.309456	0.2830127	298.38	COG7	component of oligomeric golgi complex 7
740	3.19e-03	9.37e-04	0.0735	3.308675	0.2430846	1222.79	MRPL49	mitochondrial ribosomal protein L49
973	3.21e-03	9.41e-04	0.2366	-3.307559	-0.7825625	19.39	CD79A	CD79a molecule
55178	3.21e-03	9.44e-04	0.1121	3.306748	0.3707797	332.78	MRM3	mitochondrial rRNA methyltransferase 3
114826	3.22e-03	9.45e-04	0.1079	3.306395	0.3567715	172.42	SMYD4	SET and MYND domain containing 4
100507091	3.23e-03	9.49e-04	0.5132	3.305338	1.6964226	6.65	PITPNM2-AS1	PITPNM2 antisense RNA 1
51647	3.24e-03	9.52e-04	0.134	-3.304353	-0.442638	928.71	CIAO2B	cytosolic iron-sulfur assembly component 2B
641808	3.24e-03	9.53e-04	0.2136	3.303935	0.7057109	25.41	FAM185BP	family with sequence similarity 185, member A pseudogene
105371099	3.25e-03	9.55e-04	0.2124	-3.303517	-0.7017331	58.45	LOC105371099	uncharacterized LOC105371099
170463	3.25e-03	9.55e-04	0.2394	3.303553	0.7909002	114.16	SSBP4	single stranded DNA binding protein 4
441518	3.25e-03	9.56e-04	0.1767	-3.303107	-0.5836482	19.05	RTL8B	retrotransposon Gag like 8B
2056	3.26e-03	9.58e-04	0.4775	-3.302657	-1.5770791	40.85	EPO	erythropoietin
9252	3.26e-03	9.58e-04	0.2375	-3.302502	-0.7844027	57.38	RPS6KA5	ribosomal protein S6 kinase A5
375	3.27e-03	9.63e-04	0.0665	3.301208	0.2195994	4470.74	ARF1	ADP ribosylation factor 1
81566	3.27e-03	9.63e-04	0.1004	-3.301211	-0.3313952	155.38	CSRNP2	cysteine and serine rich nuclear protein 2
64778	3.28e-03	9.65e-04	0.199	-3.300409	-0.6567336	818.65	FNDC3B	fibronectin type III domain containing 3B
1757	3.28e-03	9.67e-04	0.1481	3.300045	0.488764	3744.62	SARDH	sarcosine dehydrogenase
1445	3.29e-03	9.68e-04	0.1616	3.299589	0.5332257	612.86	CSK	C-terminal Src kinase
105375566	3.29e-03	9.70e-04	0.3038	-3.299154	-1.0023508	73.92	LOC105375566	uncharacterized LOC105375566
80347	3.29e-03	9.70e-04	0.1374	3.299109	0.4531408	1368.24	COASY	Coenzyme A synthase
79586	3.30e-03	9.71e-04	0.2087	3.29889	0.6885711	826.35	CHPF	chondroitin polymerizing factor
56342	3.30e-03	9.71e-04	0.2107	3.298703	0.6951313	88.78	PPAN	peter pan homolog
54566	3.30e-03	9.72e-04	0.169	-3.298377	-0.5573236	2097.52	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B
55544	3.30e-03	9.73e-04	0.1971	3.298172	0.65003	114.77	RBM38	RNA binding motif protein 38
997	3.30e-03	9.73e-04	0.1652	3.298111	0.5449048	860.05	CDC34	cell division cycle 34, ubiqiutin conjugating enzyme
51742	3.30e-03	9.74e-04	0.1839	-3.297823	-0.6064606	423.84	ARID4B	AT-rich interaction domain 4B
735	3.31e-03	9.75e-04	0.2364	-3.29765	-0.7796714	27075.75	C9	complement C9
55603	3.31e-03	9.76e-04	0.1496	-3.297446	-0.4932987	468.75	TENT5A	terminal nucleotidyltransferase 5A
353088	3.32e-03	9.80e-04	0.1419	-3.296251	-0.4676649	339.43	ZNF429	zinc finger protein 429
107984393	3.32e-03	9.80e-04	0.6121	3.296178	2.0175057	20.04	LOC107984393	uncharacterized LOC107984393
112268412	3.32e-03	9.81e-04	0.243	-3.295949	-0.8010495	54.34	LOC112268412	uncharacterized LOC112268412
79587	3.32e-03	9.81e-04	0.1226	3.295908	0.4040566	646.84	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial
105372582	3.32e-03	9.81e-04	0.233	-3.295893	-0.7678898	8.76	LOC105372582	uncharacterized LOC105372582
3486	3.33e-03	9.82e-04	0.127	-3.29566	-0.4185066	11425.62	IGFBP3	insulin like growth factor binding protein 3
388182	3.33e-03	9.82e-04	0.1895	-3.295707	-0.6245498	75.96	SPATA41	spermatogenesis associated 41
101060195	3.33e-03	9.83e-04	0.1199	-3.295241	-0.3951375	31.05	FCF1P2	FCF1 pseudogene 2
100129066	3.33e-03	9.84e-04	0.3439	-3.294955	-1.1332094	7.1	LINC03062	long intergenic non-protein coding RNA 3062
439990	3.33e-03	9.85e-04	0.2381	3.294907	0.7845718	34.56	LINC00857	long intergenic non-protein coding RNA 857
91582	3.33e-03	9.85e-04	0.1654	3.294684	0.5449208	706.24	RPS19BP1	ribosomal protein S19 binding protein 1
101928063	3.34e-03	9.86e-04	0.1128	-3.294492	-0.3715617	58.08	ZNF230-DT	ZNF230 divergent transcript
729852	3.34e-03	9.87e-04	0.1688	-3.294281	-0.5560625	239.72	UMAD1	UBAP1-MVB12-associated (UMA) domain containing 1
107985906	3.34e-03	9.87e-04	0.24	3.294159	0.7907498	16.36	LOC107985906	
80314	3.34e-03	9.88e-04	0.1153	-3.293886	-0.3798341	473.65	EPC1	enhancer of polycomb homolog 1
121643	3.35e-03	9.91e-04	0.6242	3.29313	2.0556984	19.03	FOXN4	forkhead box N4
7011	3.35e-03	9.91e-04	0.103	3.293005	0.3391486	307.8	TEP1	telomerase associated protein 1
9988	3.35e-03	9.92e-04	0.1535	-3.292906	-0.505401	553.46	DMTF1	cyclin D binding myb like transcription factor 1
84695	3.35e-03	9.93e-04	0.1541	-3.292564	-0.5073041	126.07	LOXL3	lysyl oxidase like 3
151651	3.35e-03	9.93e-04	0.3025	3.292599	0.9959949	20.17	EFHB	EF-hand domain family member B
65056	3.35e-03	9.93e-04	0.0979	-3.292442	-0.3224912	1164.44	GPBP1	GC-rich promoter binding protein 1
107984063	3.36e-03	9.94e-04	0.2179	-3.292228	-0.7173153	15.09	LOC107984063	
5338	3.36e-03	9.94e-04	0.141	3.292094	0.4640402	249.07	PLD2	phospholipase D2
107984126	3.36e-03	9.95e-04	0.1359	-3.291847	-0.4473839	27.58	LOC107984126	zinc finger protein 658B-like
4908	3.38e-03	1.00e-03	0.1819	-3.290316	-0.5985793	71.77	NTF3	neurotrophin 3
56902	3.38e-03	1.00e-03	0.1473	3.290185	0.484582	229.92	PNO1	partner of NOB1 homolog
101180901	3.38e-03	1.00e-03	0.1044	-3.289927	-0.3435036	84.05	IPO11-LRRC70	IPO11-LRRC70 readthrough
348158	3.38e-03	1.00e-03	0.0876	3.289647	0.2881229	17983.9	ACSM2B	acyl-CoA synthetase medium chain family member 2B
7542	3.39e-03	1.01e-03	0.1678	3.288867	0.5518704	275.43	ZFPL1	zinc finger protein like 1
8853	3.40e-03	1.01e-03	0.1546	-3.288016	-0.5082788	85.67	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
56928	3.40e-03	1.01e-03	0.2514	3.287844	0.8265825	350.13	SPPL2B	signal peptide peptidase like 2B
148046	3.41e-03	1.01e-03	0.302	3.287699	0.9928788	12.07	CIRBP-AS1	CIRBP antisense RNA 1
93100	3.41e-03	1.01e-03	0.2479	3.287572	0.8151156	1630.01	NAPRT	nicotinate phosphoribosyltransferase
91419	3.41e-03	1.01e-03	0.1722	-3.287618	-0.5661828	142.86	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog
84236	3.41e-03	1.01e-03	0.1025	3.287044	0.3370527	557.19	RHBDD1	rhomboid domain containing 1
57549	3.41e-03	1.01e-03	0.327	3.286988	1.0747796	518.06	IGSF9	immunoglobulin superfamily member 9
10919	3.41e-03	1.01e-03	0.1812	3.286809	0.5954719	266.92	EHMT2	euchromatic histone lysine methyltransferase 2
107986649	3.41e-03	1.01e-03	0.2089	-3.286814	-0.6866657	23.47	LOC107986649	
4326	3.41e-03	1.01e-03	0.7793	3.286541	2.5612812	7.23	MMP17	matrix metallopeptidase 17
2161	3.42e-03	1.02e-03	0.251	3.286101	0.8248213	8456.23	F12	coagulation factor XII
88	3.43e-03	1.02e-03	0.4641	-3.285451	-1.5246252	11.86	ACTN2	actinin alpha 2
101926956	3.43e-03	1.02e-03	0.3109	-3.285163	-1.0215015	19.8	LOC101926956	uncharacterized LOC101926956
147991	3.44e-03	1.02e-03	0.1779	-3.284164	-0.584131	283.77	DPY19L3	dpy-19 like C-mannosyltransferase 3
79935	3.44e-03	1.02e-03	0.3788	3.284105	1.2440741	12.63	CCNP	cyclin P
107984433	3.44e-03	1.02e-03	0.1868	-3.283781	-0.6133037	37.51	LOC107984433	uncharacterized LOC107984433
10523	3.44e-03	1.02e-03	0.185	3.283784	0.6075455	476.43	CHERP	calcium homeostasis endoplasmic reticulum protein
54622	3.44e-03	1.02e-03	0.2231	-3.283716	-0.7326563	178.1	ARL15	ADP ribosylation factor like GTPase 15
10199	3.45e-03	1.03e-03	0.0939	-3.283332	-0.3083434	489.56	MPHOSPH10	M-phase phosphoprotein 10
85019	3.45e-03	1.03e-03	0.122	3.283317	0.4005775	75.62	TMEM241	transmembrane protein 241
91408	3.45e-03	1.03e-03	0.1588	-3.282991	-0.5213933	511.66	BTF3L4	basic transcription factor 3 like 4
78988	3.45e-03	1.03e-03	0.1334	-3.283	-0.4378406	807.79	MRPL57	mitochondrial ribosomal protein L57
10228	3.45e-03	1.03e-03	0.0851	-3.282799	-0.2794537	175.68	STX6	syntaxin 6
27020	3.46e-03	1.03e-03	0.1479	-3.282349	-0.4856042	848.34	NPTN	neuroplastin
5136	3.46e-03	1.03e-03	0.2346	-3.282257	-0.770148	59.39	PDE1A	phosphodiesterase 1A
6358	3.48e-03	1.04e-03	0.2122	-3.280296	-0.6961205	1247.24	CCL14	C-C motif chemokine ligand 14
57708	3.48e-03	1.04e-03	0.188	-3.280071	-0.6167464	543.32	MIER1	MIER1 transcriptional regulator
158880	3.48e-03	1.04e-03	0.1377	-3.280022	-0.4517714	47.35	USP51	ubiquitin specific peptidase 51
55833	3.48e-03	1.04e-03	0.0891	3.27987	0.2921549	239.17	UBAP2	ubiquitin associated protein 2
4287	3.49e-03	1.04e-03	0.1032	-3.279571	-0.3383374	237.47	ATXN3	ataxin 3
84197	3.51e-03	1.05e-03	0.4436	3.277721	1.4539056	18.31	POMK	protein O-mannose kinase
105374187	3.51e-03	1.05e-03	0.232	-3.277552	-0.7604976	62.52	LOC105374187	uncharacterized LOC105374187
2811	3.52e-03	1.05e-03	0.2382	3.277167	0.7806602	20.7	GP1BA	glycoprotein Ib platelet subunit alpha
6875	3.52e-03	1.05e-03	0.293	-3.277125	-0.9601377	8.26	TAF4B	TATA-box binding protein associated factor 4b
112268296	3.52e-03	1.05e-03	0.2593	-3.277012	-0.849756	702.69	LOC112268296	
150356	3.52e-03	1.05e-03	0.2135	3.276587	0.6995748	58.32	CHADL	chondroadherin like
26039	3.52e-03	1.05e-03	0.1299	-3.276336	-0.4256907	1204.91	SS18L1	SS18L1 subunit of BAF chromatin remodeling complex
4139	3.52e-03	1.05e-03	0.354	-3.276212	-1.1597974	8.81	MARK1	microtubule affinity regulating kinase 1
29967	3.52e-03	1.05e-03	0.2244	-3.276256	-0.7351671	31.47	LRP12	LDL receptor related protein 12
101929351	3.53e-03	1.06e-03	0.164	-3.275426	-0.5371901	40.8	CDC37L1-DT	CDC37L1 divergent transcript
8314	3.54e-03	1.06e-03	0.1003	3.275047	0.3284607	1129.05	BAP1	BRCA1 associated protein 1
100506504	3.54e-03	1.06e-03	0.3533	3.274386	1.1569379	13.12	PRKCZ-AS1	PRKCZ antisense RNA 1
105378842	3.55e-03	1.06e-03	0.1728	3.273976	0.5656501	577.54	LOC105378842	uncharacterized LOC105378842
92292	3.56e-03	1.06e-03	0.0715	3.273309	0.2340936	11702.99	GLYATL1	glycine-N-acyltransferase like 1
339210	3.56e-03	1.06e-03	0.2882	-3.273207	-0.9434887	41.33	C17orf67	chromosome 17 open reading frame 67
4556	3.56e-03	1.07e-03	0.253	-3.272634	-0.8278255	9004.03	TRNE	tRNA-Glu
9136	3.57e-03	1.07e-03	0.1712	3.272431	0.5603813	158.38	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
905	3.57e-03	1.07e-03	0.1806	-3.272258	-0.5908352	827.33	CCNT2	cyclin T2
613126	3.57e-03	1.07e-03	0.372	3.27218	1.2171858	5.99	CYP51A1-AS1	CYP51A1 antisense RNA 1
100509620	3.57e-03	1.07e-03	0.1947	3.27206	0.6369276	33.38	AQP7B	aquaporin 7B
3700	3.57e-03	1.07e-03	0.1351	3.271832	0.4421004	75566.35	ITIH4	inter-alpha-trypsin inhibitor heavy chain 4
7374	3.58e-03	1.07e-03	0.079	-3.271272	-0.2585394	792.2	UNG	uracil DNA glycosylase
57563	3.59e-03	1.07e-03	0.1705	-3.270559	-0.5577871	359.25	KLHL8	kelch like family member 8
619569	3.60e-03	1.08e-03	0.3035	-3.26922	-0.9923153	8.06	SNORA41	small nucleolar RNA, H/ACA box 41
29035	3.61e-03	1.08e-03	0.1273	-3.268787	-0.4161957	1178.98	HAPSTR1	HUWE1 associated protein modifying stress responses
6183	3.61e-03	1.08e-03	0.1671	3.268679	0.5463528	318.52	MRPS12	mitochondrial ribosomal protein S12
29888	3.62e-03	1.08e-03	0.1392	3.268032	0.4548158	369.57	STRN4	striatin 4
1558	3.62e-03	1.09e-03	0.1248	-3.267463	-0.4079025	48654.46	CYP2C8	cytochrome P450 family 2 subfamily C member 8
63906	3.63e-03	1.09e-03	0.1226	3.267062	0.4004835	179.41	GPATCH3	G-patch domain containing 3
6432	3.63e-03	1.09e-03	0.1435	-3.26649	-0.4688887	1777.92	SRSF7	serine and arginine rich splicing factor 7
105376023	3.64e-03	1.09e-03	0.5549	3.266198	1.8124768	5.15	LOC105376023	uncharacterized LOC105376023
2110	3.64e-03	1.09e-03	0.1463	3.266031	0.4779023	4321.71	ETFDH	electron transfer flavoprotein dehydrogenase
9612	3.64e-03	1.09e-03	0.2623	3.265788	0.856714	429.62	NCOR2	nuclear receptor corepressor 2
221955	3.64e-03	1.09e-03	0.124	3.265416	0.4048094	301.67	DAGLB	diacylglycerol lipase beta
27253	3.65e-03	1.09e-03	0.2881	-3.265277	-0.9408634	34.64	PCDH17	protocadherin 17
7695	3.66e-03	1.10e-03	0.1291	-3.264367	-0.421471	113.26	ZNF136	zinc finger protein 136
79650	3.66e-03	1.10e-03	0.1019	3.263796	0.3326059	344.37	USB1	U6 snRNA biogenesis phosphodiesterase 1
54957	3.67e-03	1.10e-03	0.0785	3.263389	0.2563232	342.3	TXNL4B	thioredoxin like 4B
728763	3.67e-03	1.10e-03	0.2943	3.263275	0.9603284	162.17	CROCC2	ciliary rootlet coiled-coil, rootletin family member 2
112268148	3.67e-03	1.10e-03	0.2067	-3.262909	-0.674482	37.06	LOC112268148	uncharacterized LOC112268148
64320	3.68e-03	1.10e-03	0.1391	3.262628	0.4537687	222.77	RNF25	ring finger protein 25
1582	3.68e-03	1.10e-03	0.1321	3.262445	0.4309609	14772.07	CYP8B1	cytochrome P450 family 8 subfamily B member 1
4221	3.68e-03	1.10e-03	0.144	3.262425	0.4699022	469.65	MEN1	menin 1
6391	3.68e-03	1.11e-03	0.1039	3.262181	0.3389055	4107.92	SDHC	succinate dehydrogenase complex subunit C
3189	3.69e-03	1.11e-03	0.0962	-3.261019	-0.3135796	1274.61	HNRNPH3	heterogeneous nuclear ribonucleoprotein H3
160298	3.69e-03	1.11e-03	0.2291	3.260962	0.7470715	86.78	C11orf42	chromosome 11 open reading frame 42
105371870	3.70e-03	1.11e-03	0.2464	-3.260556	-0.8033672	9.39	LOC105371870	uncharacterized LOC105371870
51237	3.70e-03	1.11e-03	0.3285	-3.260136	-1.0708279	33.68	MZB1	marginal zone B and B1 cell specific protein
107987097	3.72e-03	1.12e-03	0.2261	-3.258985	-0.7368927	36.25	LOC107987097	uncharacterized LOC107987097
1059	3.72e-03	1.12e-03	0.1428	3.258879	0.4652367	726.84	CENPB	centromere protein B
11176	3.72e-03	1.12e-03	0.101	3.258773	0.3290149	810.3	BAZ2A	bromodomain adjacent to zinc finger domain 2A
84832	3.73e-03	1.12e-03	0.4736	3.257749	1.5429742	21.95	ANKRD36BP1	ankyrin repeat domain 36B pseudogene 1
7771	3.74e-03	1.13e-03	0.1628	3.257219	0.5302899	65.76	ZNF112	zinc finger protein 112
11222	3.74e-03	1.13e-03	0.1082	-3.257148	-0.3522744	1012.54	MRPL3	mitochondrial ribosomal protein L3
100506282	3.74e-03	1.13e-03	0.1381	-3.256723	-0.4498055	59.56	ANKRD42-DT	ANKRD42 divergent transcript
283335	3.75e-03	1.13e-03	0.1369	3.256554	0.4457011	168.79	TNS2-AS1	TNS2 antisense RNA 1
390940	3.75e-03	1.13e-03	0.2735	-3.256034	-0.8905084	8.54	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
9567	3.76e-03	1.13e-03	0.1077	3.255371	0.3504857	933.85	GTPBP1	GTP binding protein 1
10061	3.77e-03	1.14e-03	0.1009	3.254685	0.3284118	207.07	ABCF2	ATP binding cassette subfamily F member 2
1647	3.78e-03	1.14e-03	0.172	-3.253958	-0.5596814	1507.97	GADD45A	growth arrest and DNA damage inducible alpha
9379	3.78e-03	1.14e-03	0.4844	-3.253933	-1.5761242	19.93	NRXN2	neurexin 2
54988	3.78e-03	1.14e-03	0.1599	-3.253738	-0.5203461	8118.03	ACSM5	acyl-CoA synthetase medium chain family member 5
102724143	3.78e-03	1.14e-03	0.2689	-3.253271	-0.8748881	11	LOC102724143	
26121	3.78e-03	1.14e-03	0.1578	3.253258	0.5132266	671.48	PRPF31	pre-mRNA processing factor 31
390	3.79e-03	1.14e-03	0.1945	-3.253055	-0.6325884	927.46	RND3	Rho family GTPase 3
5194	3.79e-03	1.14e-03	0.1396	-3.252899	-0.4541226	756.02	PEX13	peroxisomal biogenesis factor 13
4291	3.79e-03	1.14e-03	0.3022	-3.252901	-0.9831263	9.81	MLF1	myeloid leukemia factor 1
114134	3.80e-03	1.15e-03	0.2912	-3.251795	-0.9470783	234.09	SLC2A13	solute carrier family 2 member 13
4923	3.80e-03	1.15e-03	0.4302	3.251518	1.3987566	8.6	NTSR1	neurotensin receptor 1
8436	3.81e-03	1.15e-03	0.2773	-3.251263	-0.9016559	517.46	CAVIN2	caveolae associated protein 2
55149	3.81e-03	1.15e-03	0.104	-3.250867	-0.3380866	312.74	MTPAP	mitochondrial poly(A) polymerase
84313	3.82e-03	1.15e-03	0.0929	3.249983	0.3020661	899.03	VPS25	vacuolar protein sorting 25 homolog
105370844	3.83e-03	1.16e-03	0.7538	-3.249549	-2.4494415	4.79	LOC105370844	uncharacterized LOC105370844
7980	3.83e-03	1.16e-03	0.3695	-3.249271	-1.2005921	129.37	TFPI2	tissue factor pathway inhibitor 2
105376748	3.84e-03	1.16e-03	0.1739	-3.24852	-0.5648338	19.29	NEMP2-DT	NEMP2 divergent transcript
51008	3.85e-03	1.16e-03	0.1347	3.247805	0.4375441	582.9	ASCC1	activating signal cointegrator 1 complex subunit 1
55118	3.85e-03	1.16e-03	0.3537	-3.247825	-1.1486198	6.84	CRTAC1	cartilage acidic protein 1
374879	3.85e-03	1.16e-03	0.2215	-3.247899	-0.7195284	38	ZNF699	zinc finger protein 699
168448	3.87e-03	1.17e-03	0.409	3.246421	1.3278525	13.8	CDC14C	cell division cycle 14C
340485	3.87e-03	1.17e-03	0.1696	-3.246282	-0.5506845	92.19	ACER2	alkaline ceramidase 2
10480	3.87e-03	1.17e-03	0.1103	-3.246108	-0.3580211	1389.69	EIF3M	eukaryotic translation initiation factor 3 subunit M
107985878	3.88e-03	1.17e-03	0.2859	-3.24538	-0.9278422	5.74	LOC107985878	
25851	3.88e-03	1.17e-03	0.163	3.245369	0.5291302	245.97	TECPR1	tectonin beta-propeller repeat containing 1
107986696	3.88e-03	1.17e-03	0.1259	-3.244929	-0.4085267	67.82	LOC107986696	
55072	3.88e-03	1.18e-03	0.1531	3.24485	0.4969283	501.24	RNF31	ring finger protein 31
57787	3.89e-03	1.18e-03	0.193	3.244591	0.6263123	274.41	MARK4	microtubule affinity regulating kinase 4
3570	3.89e-03	1.18e-03	0.2044	3.244279	0.6632328	2929.65	IL6R	interleukin 6 receptor
57026	3.89e-03	1.18e-03	0.1203	3.244306	0.3903669	1053.52	PDXP	pyridoxal phosphatase
10444	3.89e-03	1.18e-03	0.1574	3.243788	0.5105635	576.69	ZER1	zyg-11 related cell cycle regulator
388121	3.89e-03	1.18e-03	0.2972	-3.243759	-0.9640119	14.81	TNFAIP8L3	TNF alpha induced protein 8 like 3
57048	3.90e-03	1.18e-03	0.1621	3.243361	0.5256767	82.06	PLSCR3	phospholipid scramblase 3
100507599	3.90e-03	1.18e-03	0.1787	-3.243328	-0.5795463	30.12	TFIP11-DT	TFIP11 divergent transcript
79925	3.91e-03	1.18e-03	0.1634	-3.242712	-0.5297039	71.77	SPEF2	sperm flagellar 2
339229	3.92e-03	1.19e-03	0.1797	3.241957	0.5825296	172.87	OXLD1	oxidoreductase like domain containing 1
1140	3.92e-03	1.19e-03	0.0919	3.241711	0.2977867	337.05	CHRNB1	cholinergic receptor nicotinic beta 1 subunit
7098	3.92e-03	1.19e-03	0.2849	3.241396	0.923511	291.95	TLR3	toll like receptor 3
55191	3.93e-03	1.19e-03	0.1407	3.240855	0.4561374	653.24	NADSYN1	NAD synthetase 1
125931	3.93e-03	1.19e-03	0.5516	-3.240792	-1.7876992	9.92	CEACAM20	CEA cell adhesion molecule 20
23013	3.93e-03	1.19e-03	0.1705	3.240504	0.5523608	661.52	SPEN	spen family transcriptional repressor
100132273	3.93e-03	1.19e-03	0.357	3.240334	1.1569226	225.64	NDUFA6-DT	NDUFA6 divergent transcript
967	3.94e-03	1.19e-03	0.1032	-3.240088	-0.3344706	5323.07	CD63	CD63 molecule
57619	3.94e-03	1.20e-03	0.113	3.239988	0.3662337	758.77	SHROOM3	shroom family member 3
84217	3.94e-03	1.20e-03	0.1378	-3.239445	-0.4464934	140.96	ZMYND12	zinc finger MYND-type containing 12
105377887	3.94e-03	1.20e-03	0.2497	3.239358	0.8089334	12.02	LOC105377887	
100616329	3.94e-03	1.20e-03	0.1735	3.239368	0.5620431	37.84	MIR4700	microRNA 4700
29119	3.95e-03	1.20e-03	0.2931	-3.238741	-0.9492545	205.35	CTNNA3	catenin alpha 3
