GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
283869	5.10e-04	1.14e-04	0.5628	3.859635	2.1722077	37.67	NPW	neuropeptide W
285965	5.10e-04	1.14e-04	0.5566	3.85943	2.1482593	5.92	EPHA1-AS1	EPHA1 antisense RNA 1
54785	5.10e-04	1.14e-04	0.1956	3.859362	0.7547453	113.29	BORCS6	BLOC-1 related complex subunit 6
57396	5.11e-04	1.14e-04	0.1642	-3.858817	-0.6336143	612.41	CLK4	CDC like kinase 4
1774	5.11e-04	1.14e-04	0.0913	3.858805	0.3524612	251.53	DNASE1L1	deoxyribonuclease 1 like 1
2897	5.13e-04	1.14e-04	0.2594	-3.857899	-1.0006072	5.96	GRIK1	glutamate ionotropic receptor kainate type subunit 1
22930	5.15e-04	1.15e-04	0.1235	3.856592	0.4763896	744.67	RAB3GAP1	RAB3 GTPase activating protein catalytic subunit 1
285671	5.15e-04	1.15e-04	0.1847	-3.856478	-0.7122193	106.19	RNF180	ring finger protein 180
6567	5.15e-04	1.15e-04	0.0926	3.856466	0.3569196	3769.24	SLC16A2	solute carrier family 16 member 2
7385	5.16e-04	1.15e-04	0.1214	3.856132	0.4682894	4476.39	UQCRC2	ubiquinol-cytochrome c reductase core protein 2
5393	5.17e-04	1.16e-04	0.076	-3.85532	-0.2930152	215.22	EXOSC9	exosome component 9
23113	5.17e-04	1.16e-04	0.1242	3.855356	0.478713	357.65	CUL9	cullin 9
4015	5.18e-04	1.16e-04	0.2448	-3.855054	-0.9435684	26.68	LOX	lysyl oxidase
56886	5.18e-04	1.16e-04	0.1324	3.854705	0.5103893	1225.52	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1
107986785	5.19e-04	1.16e-04	0.2569	-3.85448	-0.9900331	8.71	LOC107986785	uncharacterized LOC107986785
63922	5.21e-04	1.17e-04	0.3581	3.853169	1.3797577	50.55	CHTF18	chromosome transmission fidelity factor 18
999	5.22e-04	1.17e-04	0.1317	3.853051	0.5075716	4200.85	CDH1	cadherin 1
100128731	5.22e-04	1.17e-04	0.1129	-3.852791	-0.4348767	1430.65	OST4	oligosaccharyltransferase complex subunit 4, non-catalytic
25948	5.22e-04	1.17e-04	0.1064	-3.852664	-0.4098643	382.86	KBTBD2	kelch repeat and BTB domain containing 2
123920	5.22e-04	1.17e-04	0.1725	-3.852694	-0.664442	167.95	CMTM3	CKLF like MARVEL transmembrane domain containing 3
4686	5.24e-04	1.17e-04	0.1107	3.851502	0.4263854	787.05	NCBP1	nuclear cap binding protein subunit 1
26037	5.24e-04	1.17e-04	0.1016	3.851469	0.3912907	693.27	SIPA1L1	signal induced proliferation associated 1 like 1
100507599	5.26e-04	1.18e-04	0.1605	-3.850746	-0.6180841	29	TFIP11-DT	TFIP11 divergent transcript
115426	5.27e-04	1.18e-04	0.1026	-3.850133	-0.3948566	432.09	UHRF2	ubiquitin like with PHD and ring finger domains 2
26147	5.30e-04	1.19e-04	0.1462	3.848589	0.5624773	93.22	PHF19	PHD finger protein 19
55500	5.30e-04	1.19e-04	0.2088	-3.848636	-0.8035379	831.21	ETNK1	ethanolamine kinase 1
6672	5.30e-04	1.19e-04	0.0722	-3.848449	-0.2778764	1271.2	SP100	SP100 nuclear antigen
23341	5.32e-04	1.19e-04	0.0886	-3.84773	-0.340978	1161.04	DNAJC16	DnaJ heat shock protein family (Hsp40) member C16
107986567	5.32e-04	1.19e-04	0.4054	-3.847422	-1.5598928	9.65	LOC107986567	uncharacterized LOC107986567
134147	5.33e-04	1.19e-04	0.1029	-3.847208	-0.3960357	9137.89	CMBL	carboxymethylenebutenolidase homolog
9120	5.38e-04	1.21e-04	0.2902	-3.844768	-1.1156713	12.95	SLC16A6	solute carrier family 16 member 6
64419	5.38e-04	1.21e-04	0.0738	3.844671	0.2836365	583.92	MTMR14	myotubularin related protein 14
84630	5.39e-04	1.21e-04	0.2345	3.844084	0.9013284	163.88	TTBK1	tau tubulin kinase 1
79084	5.39e-04	1.21e-04	0.0861	3.843992	0.3308342	540.33	WDR77	WD repeat domain 77
26099	5.42e-04	1.22e-04	0.0952	3.842436	0.3657292	889.59	SZRD1	SUZ RNA binding domain containing 1
79024	5.42e-04	1.22e-04	0.1894	-3.842438	-0.7278591	36.13	SMIM2	small integral membrane protein 2
387680	5.43e-04	1.22e-04	0.079	3.842061	0.3035769	718.39	WASHC2A	WASH complex subunit 2A
54836	5.44e-04	1.22e-04	0.2805	3.841655	1.0775756	31.15	BSPRY	B-box and SPRY domain containing
1073	5.49e-04	1.23e-04	0.1986	-3.839338	-0.7623322	1929.38	CFL2	cofilin 2
647174	5.49e-04	1.23e-04	0.1752	-3.839278	-0.6728113	69.4	SERPINE3	serpin family E member 3
6827	5.49e-04	1.23e-04	0.0755	-3.839216	-0.2898176	841.72	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
100288866	5.49e-04	1.23e-04	0.6297	3.8391	2.4174986	4.6	NGFR-AS1	NGFR antisense RNA 1
5236	5.50e-04	1.24e-04	0.1215	3.838629	0.4665258	7354.39	PGM1	phosphoglucomutase 1
105373334	5.51e-04	1.24e-04	0.2163	-3.838282	-0.8300724	16.27	LOC105373334	uncharacterized LOC105373334
116987	5.53e-04	1.24e-04	0.1137	3.837272	0.4362773	223.76	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
340156	5.53e-04	1.25e-04	0.1197	3.83709	0.4591622	99.93	MYLK4	myosin light chain kinase family member 4
2701	5.54e-04	1.25e-04	0.2316	3.836726	0.888512	172.01	GJA4	gap junction protein alpha 4
57190	5.60e-04	1.26e-04	0.1753	3.833992	0.6719803	590.25	SELENON	selenoprotein N
79784	5.60e-04	1.26e-04	0.1861	3.834015	0.7135032	1199.56	MYH14	myosin heavy chain 14
79077	5.60e-04	1.26e-04	0.109	3.8339	0.4180865	319.52	DCTPP1	dCTP pyrophosphatase 1
196549	5.60e-04	1.26e-04	0.5512	3.83378	2.1133581	4.56	EEF1DP3	eukaryotic translation elongation factor 1 delta pseudogene 3
730092	5.60e-04	1.26e-04	0.2501	-3.833782	-0.9587974	151.12	RRN3P1	RRN3 pseudogene 1
1577	5.61e-04	1.26e-04	0.2374	-3.833264	-0.9100608	13919.83	CYP3A5	cytochrome P450 family 3 subfamily A member 5
100996255	5.62e-04	1.27e-04	0.2515	3.832816	0.9641257	16.29	LINC02256	long intergenic non-protein coding RNA 2256
51637	5.62e-04	1.27e-04	0.0959	-3.832686	-0.3675184	1350.67	RTRAF	RNA transcription, translation and transport factor
645027	5.62e-04	1.27e-04	0.3096	3.83245	1.1864868	47.55	EVPLL	envoplakin like
57489	5.66e-04	1.28e-04	0.1681	-3.830744	-0.6438246	109.26	ODF2L	outer dense fiber of sperm tails 2 like
79770	5.66e-04	1.28e-04	0.074	-3.830726	-0.2835945	738.41	TXNDC15	thioredoxin domain containing 15
105373349	5.67e-04	1.28e-04	0.2456	-3.830409	-0.9408434	108.96	LOC105373349	uncharacterized LOC105373349
8420	5.67e-04	1.28e-04	0.1518	-3.830169	-0.5813674	128.3	SNHG3	small nucleolar RNA host gene 3
3073	5.67e-04	1.28e-04	0.0867	3.830042	0.332029	1740.19	HEXA	hexosaminidase subunit alpha
8853	5.67e-04	1.28e-04	0.1391	-3.829968	-0.5326743	83.54	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
5054	5.70e-04	1.29e-04	0.3218	-3.828598	-1.2319034	958.27	SERPINE1	serpin family E member 1
55760	5.72e-04	1.29e-04	0.0817	-3.827683	-0.3128449	432.24	DHX32	DEAH-box helicase 32 (putative)
85407	5.72e-04	1.29e-04	0.1989	3.827688	0.7613091	125.69	NKD1	NKD inhibitor of WNT signaling pathway 1
84793	5.72e-04	1.29e-04	0.2468	3.827529	0.9447655	27.3	FOXD2-AS1	FOXD2 adjacent opposite strand RNA 1
112268284	5.72e-04	1.29e-04	0.6485	3.827543	2.4823159	1425.93	LOC112268284	
55168	5.73e-04	1.30e-04	0.0915	3.827389	0.3502878	441.87	MRPS18A	mitochondrial ribosomal protein S18A
101927088	5.73e-04	1.30e-04	0.5074	3.827162	1.9420621	8.89	LOC101927088	uncharacterized LOC101927088
22915	5.76e-04	1.30e-04	0.3174	-3.825719	-1.2142081	138.04	MMRN1	multimerin 1
253512	5.76e-04	1.30e-04	0.1648	-3.825693	-0.630537	881.71	SLC25A30	solute carrier family 25 member 30
51277	5.76e-04	1.30e-04	0.1351	-3.825613	-0.5167033	84.18	DNAJC27	DnaJ heat shock protein family (Hsp40) member C27
101928370	5.78e-04	1.31e-04	0.1926	-3.824887	-0.7366954	21.99	S1PR1-DT	S1PR1 divergent transcript
219931	5.81e-04	1.32e-04	0.1262	3.823489	0.4824973	466.31	TPCN2	two pore segment channel 2
105373881	5.83e-04	1.32e-04	0.3345	3.822543	1.2786163	8.35	LOC105373881	uncharacterized LOC105373881
60493	5.84e-04	1.32e-04	0.1264	3.822142	0.4830776	364.86	FASTKD5	FAST kinase domains 5
8986	5.84e-04	1.32e-04	0.1315	3.822009	0.502559	225.77	RPS6KA4	ribosomal protein S6 kinase A4
10102	5.87e-04	1.33e-04	0.0845	-3.82089	-0.3229102	769.74	TSFM	Ts translation elongation factor, mitochondrial
79085	5.87e-04	1.33e-04	0.1171	3.820424	0.4474892	1069.34	SLC25A23	solute carrier family 25 member 23
81611	5.88e-04	1.33e-04	0.1793	-3.820042	-0.6850383	575.54	ANP32E	acidic nuclear phosphoprotein 32 family member E
105375724	5.88e-04	1.33e-04	0.2914	-3.81993	-1.1130946	8.19	LOC105375724	uncharacterized LOC105375724
10170	5.90e-04	1.34e-04	0.264	3.819364	1.0083445	59.83	DHRS9	dehydrogenase/reductase 9
375387	5.90e-04	1.34e-04	0.2172	3.819368	0.8297068	55.11	NRROS	negative regulator of reactive oxygen species
54149	5.90e-04	1.34e-04	0.2716	-3.818987	-1.0372663	151.75	C21orf91	chromosome 21 open reading frame 91
9467	5.91e-04	1.34e-04	0.1266	-3.818456	-0.4835104	344.8	SH3BP5	SH3 domain binding protein 5
285971	5.92e-04	1.34e-04	0.2665	3.818323	1.0177267	15.36	ZNF775	zinc finger protein 775
105370569	5.92e-04	1.34e-04	0.3465	-3.818175	-1.323046	3.6	LOC105370569	uncharacterized LOC105370569
84878	5.92e-04	1.35e-04	0.2002	3.817951	0.7641838	53.74	ZBTB45	zinc finger and BTB domain containing 45
150684	5.93e-04	1.35e-04	0.0785	-3.81768	-0.299602	462.34	COMMD1	copper metabolism domain containing 1
90338	5.93e-04	1.35e-04	0.1455	-3.817716	-0.5556258	319.54	ZNF160	zinc finger protein 160
9136	5.94e-04	1.35e-04	0.1384	3.816885	0.5281705	165.9	RRP9	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein
5795	5.95e-04	1.35e-04	0.0984	3.816646	0.3756443	1288	PTPRJ	protein tyrosine phosphatase receptor type J
8944	5.95e-04	1.35e-04	0.2137	-3.81652	-0.815482	9.74	SNORD73A	small nucleolar RNA, C/D box 73A
146802	5.96e-04	1.36e-04	0.2456	3.816234	0.93732	15.48	SLC47A2	solute carrier family 47 member 2
10347	5.96e-04	1.36e-04	0.2574	3.815972	0.9820913	103.71	ABCA7	ATP binding cassette subfamily A member 7
84265	5.96e-04	1.36e-04	0.0791	-3.815782	-0.3017377	772.38	POLR3GL	RNA polymerase III subunit GL
644353	5.96e-04	1.36e-04	0.2101	-3.81583	-0.8017523	88.64	ZCCHC18	zinc finger CCHC-type containing 18
11168	5.99e-04	1.36e-04	0.1322	-3.814716	-0.5042238	359.46	PSIP1	PC4 and SRSF1 interacting protein 1
5939	5.99e-04	1.36e-04	0.1224	-3.814793	-0.4671055	227.41	RBMS2	RNA binding motif single stranded interacting protein 2
2873	5.99e-04	1.36e-04	0.1338	3.814701	0.5102709	1429.77	GPS1	G protein pathway suppressor 1
79935	6.00e-04	1.37e-04	0.3808	3.813852	1.4521428	16.01	CCNP	cyclin P
2889	6.01e-04	1.37e-04	0.1271	3.81373	0.4848054	696.13	RAPGEF1	Rap guanine nucleotide exchange factor 1
200197	6.02e-04	1.37e-04	0.195	-3.813225	-0.7434223	38.41	TMEM51-AS1	TMEM51 antisense RNA 1
101927027	6.02e-04	1.37e-04	0.1492	-3.813214	-0.5691182	33.82	CHROMR	cholesterol induced regulator of metabolism RNA
83440	6.04e-04	1.38e-04	0.0832	-3.81213	-0.31703	626.01	ADPGK	ADP dependent glucokinase
118472	6.06e-04	1.38e-04	0.1485	-3.811209	-0.5658708	391.68	ZNF511	zinc finger protein 511
105372064	6.08e-04	1.39e-04	0.2241	3.810348	0.8540763	31.15	LOC105372064	uncharacterized LOC105372064
4999	6.10e-04	1.39e-04	0.1668	-3.809673	-0.6355438	323.68	ORC2	origin recognition complex subunit 2
7699	6.10e-04	1.39e-04	0.1039	-3.809416	-0.395622	338.54	ZNF140	zinc finger protein 140
374659	6.10e-04	1.39e-04	0.0988	-3.809283	-0.3765088	306.54	HDDC3	HD domain containing 3
54584	6.11e-04	1.39e-04	0.2671	3.80913	1.0172541	24.35	GNB1L	G protein subunit beta 1 like
101927755	6.11e-04	1.40e-04	0.1468	-3.808824	-0.5591595	56.37	RNFT1-DT	RNFT1 divergent transcript
440957	6.13e-04	1.40e-04	0.1524	-3.808106	-0.5803919	189.47	UQCC5	ubiquinol-cytochrome c reductase complex assembly factor 5
8992	6.13e-04	1.40e-04	0.0966	-3.808105	-0.3677218	2026.69	ATP6V0E1	ATPase H+ transporting V0 subunit e1
100286925	6.14e-04	1.40e-04	0.2427	3.807649	0.9239478	19.82	PPM1F-AS1	PPM1F antisense RNA 1
57130	6.15e-04	1.41e-04	0.1858	3.807114	0.7074598	431.94	ATP13A1	ATPase 13A1
54558	6.16e-04	1.41e-04	0.1846	-3.806806	-0.7026734	52.93	SPATA6	spermatogenesis associated 6
100500804	6.17e-04	1.41e-04	0.1055	-3.80614	-0.4015468	1272.03	MIR3654	microRNA 3654
91419	6.17e-04	1.41e-04	0.1842	-3.806051	-0.701143	129.36	ATP23	ATP23 metallopeptidase and ATP synthase assembly factor homolog
57475	6.17e-04	1.41e-04	0.139	-3.806004	-0.5291103	130.62	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1
102724064	6.17e-04	1.41e-04	0.1666	3.805919	0.6338802	56.63	B4GAT1-DT	B4GAT1 divergent transcript
105377265	6.19e-04	1.42e-04	0.3542	3.805367	1.3477518	18.62	LOC105377265	uncharacterized LOC105377265
55191	6.19e-04	1.42e-04	0.1364	3.805184	0.5189644	724.12	NADSYN1	NAD synthetase 1
10299	6.20e-04	1.42e-04	0.1311	-3.804818	-0.4986748	2001.31	MARCHF6	membrane associated ring-CH-type finger 6
285346	6.20e-04	1.42e-04	0.2273	3.804681	0.864692	28.78	ZNF852	zinc finger protein 852
3820	6.20e-04	1.42e-04	0.212	-3.804479	-0.8066408	97.21	KLRB1	killer cell lectin like receptor B1
56034	6.24e-04	1.43e-04	0.1415	-3.802724	-0.5380835	365.03	PDGFC	platelet derived growth factor C
55709	6.24e-04	1.43e-04	0.0964	3.802652	0.3664368	254.84	KBTBD4	kelch repeat and BTB domain containing 4
4033	6.24e-04	1.43e-04	0.1946	-3.802662	-0.7400131	96.59	IRAG2	inositol 1,4,5-triphosphate receptor associated 2
5624	6.25e-04	1.43e-04	0.1405	3.802213	0.5342379	6732.6	PROC	protein C, inactivator of coagulation factors Va and VIIIa
116983	6.27e-04	1.44e-04	0.2476	3.801347	0.9412659	370.15	ACAP3	ArfGAP with coiled-coil, ankyrin repeat and PH domains 3
400916	6.27e-04	1.44e-04	0.1782	-3.801307	-0.6773383	1974.26	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10
10454	6.27e-04	1.44e-04	0.1057	3.801371	0.4019851	371.15	TAB1	TGF-beta activated kinase 1 (MAP3K7) binding protein 1
8731	6.28e-04	1.44e-04	0.0887	3.801008	0.3371052	536.67	RNMT	RNA guanine-7 methyltransferase
100534612	6.30e-04	1.45e-04	0.128	-3.799962	-0.486352	2203.07	C1QTNF3-AMACR	C1QTNF3-AMACR readthrough (NMD candidate)
9424	6.33e-04	1.45e-04	0.2282	-3.79881	-0.8667991	140.61	KCNK6	potassium two pore domain channel subfamily K member 6
7844	6.36e-04	1.46e-04	0.117	-3.797853	-0.4443147	1465.95	RNF103	ring finger protein 103
23619	6.36e-04	1.46e-04	0.4063	3.797677	1.5428461	7.5	ZIM2	zinc finger imprinted 2
29893	6.36e-04	1.46e-04	0.1217	-3.797413	-0.4622648	203.17	PSMC3IP	PSMC3 interacting protein
221955	6.38e-04	1.47e-04	0.0979	3.796747	0.371771	313.29	DAGLB	diacylglycerol lipase beta
112267941	6.39e-04	1.47e-04	0.2074	-3.796477	-0.7875241	57.93	LOC112267941	
143187	6.41e-04	1.47e-04	0.0903	3.795587	0.3429161	231.07	VTI1A	vesicle transport through interaction with t-SNAREs 1A
102724197	6.41e-04	1.47e-04	0.2941	3.795628	1.1164252	13.65	LOC102724197	inactive glutathione hydrolase 2
23076	6.41e-04	1.47e-04	0.0843	3.795316	0.3197726	473.62	RRP1B	ribosomal RNA processing 1B
101927183	6.46e-04	1.49e-04	0.3297	3.793498	1.2508871	16.3	LOC101927183	uncharacterized LOC101927183
166012	6.46e-04	1.49e-04	0.2057	3.793318	0.7804258	410.74	CHST13	carbohydrate sulfotransferase 13
51524	6.46e-04	1.49e-04	0.1353	3.793258	0.5131462	496.66	TMEM138	transmembrane protein 138
101926956	6.48e-04	1.49e-04	0.2411	-3.792264	-0.9142431	19.84	LOC101926956	uncharacterized LOC101926956
5565	6.51e-04	1.50e-04	0.1792	3.791281	0.6794651	3816.26	PRKAB2	protein kinase AMP-activated non-catalytic subunit beta 2
90850	6.53e-04	1.50e-04	0.2039	3.790321	0.7727057	341.95	ZNF598	zinc finger protein 598, E3 ubiquitin ligase
4648	6.54e-04	1.51e-04	0.3719	3.78994	1.4092939	26.03	MYO7B	myosin VIIB
107984126	6.59e-04	1.52e-04	0.1171	-3.7879	-0.4436577	27.53	LOC107984126	zinc finger protein 658B-like
25843	6.61e-04	1.52e-04	0.177	-3.787252	-0.6703589	177.4	MOB4	MOB family member 4, phocein
2177	6.61e-04	1.52e-04	0.175	3.787193	0.6626453	46.16	FANCD2	FA complementation group D2
85390	6.61e-04	1.52e-04	0.2801	3.787001	1.0609102	17.13	SNORD14D	small nucleolar RNA, C/D box 14D
10417	6.62e-04	1.53e-04	0.2454	3.786729	0.9292543	449.49	SPON2	spondin 2
4082	6.62e-04	1.53e-04	0.2587	-3.786615	-0.9797822	627.09	MARCKS	myristoylated alanine rich protein kinase C substrate
64110	6.63e-04	1.53e-04	0.0825	-3.786383	-0.3125095	392.12	MAGEF1	MAGE family member F1
55013	6.63e-04	1.53e-04	0.2046	-3.786104	-0.774601	44.09	MCUB	mitochondrial calcium uniporter dominant negative subunit beta
163126	6.63e-04	1.53e-04	0.1399	-3.786045	-0.529854	146.12	EID2	EP300 interacting inhibitor of differentiation 2
55738	6.65e-04	1.53e-04	0.2124	3.785346	0.8041869	645.61	ARFGAP1	ADP ribosylation factor GTPase activating protein 1
728464	6.65e-04	1.54e-04	0.2929	3.785274	1.1087448	28.56	METTL24	methyltransferase like 24
283643	6.65e-04	1.54e-04	0.3431	3.785055	1.2985619	173.26	TEDC1	tubulin epsilon and delta complex 1
5867	6.67e-04	1.54e-04	0.1092	-3.784349	-0.413089	1032.57	RAB4A	RAB4A, member RAS oncogene family
1281	6.69e-04	1.55e-04	0.2123	3.783628	0.80343	4099.37	COL3A1	collagen type III alpha 1 chain
100507331	6.69e-04	1.55e-04	0.1286	3.783598	0.4864117	198.56	ZSWIM8-AS1	ZSWIM8 antisense RNA 1
4694	6.75e-04	1.56e-04	0.1478	-3.781206	-0.558761	1597.59	NDUFA1	NADH:ubiquinone oxidoreductase subunit A1
159371	6.76e-04	1.56e-04	0.2228	3.781014	0.8422243	158.8	SLC35G1	solute carrier family 35 member G1
5425	6.76e-04	1.56e-04	0.1356	3.780732	0.5125998	1944.25	POLD2	DNA polymerase delta 2, accessory subunit
5098	6.77e-04	1.57e-04	0.2366	3.780222	0.8944475	55.6	PCDHGC3	protocadherin gamma subfamily C, 3
727851	6.78e-04	1.57e-04	0.1598	-3.779968	-0.6039616	383.15	RGPD8	RANBP2 like and GRIP domain containing 8
107985014	6.78e-04	1.57e-04	0.2689	-3.779977	-1.0163654	53.19	LOC107985014	uncharacterized LOC107985014
8505	6.78e-04	1.57e-04	0.1108	3.779869	0.418941	262.31	PARG	poly(ADP-ribose) glycohydrolase
27296	6.80e-04	1.58e-04	0.3462	3.778881	1.3081527	7.04	TP53TG5	TP53 target 5
5786	6.81e-04	1.58e-04	0.066	3.778547	0.2492936	864.56	PTPRA	protein tyrosine phosphatase receptor type A
8676	6.86e-04	1.59e-04	0.197	-3.776862	-0.7441391	55.38	STX11	syntaxin 11
54930	6.86e-04	1.59e-04	0.1273	-3.776821	-0.4809753	476.78	HAUS4	HAUS augmin like complex subunit 4
112268169	6.87e-04	1.59e-04	0.4439	3.776367	1.6762518	4.41	LOC112268169	uncharacterized LOC112268169
57834	6.88e-04	1.60e-04	0.127	3.775698	0.4793497	2262.87	CYP4F11	cytochrome P450 family 4 subfamily F member 11
9053	6.90e-04	1.60e-04	0.1165	-3.775254	-0.4398062	568.31	MAP7	microtubule associated protein 7
7695	6.90e-04	1.60e-04	0.1117	-3.774897	-0.4214782	113.15	ZNF136	zinc finger protein 136
80314	6.93e-04	1.61e-04	0.1019	-3.773782	-0.384466	473.81	EPC1	enhancer of polycomb homolog 1
5525	6.94e-04	1.61e-04	0.1227	-3.773282	-0.462983	1296.83	PPP2R5A	protein phosphatase 2 regulatory subunit B'alpha
54765	6.94e-04	1.61e-04	0.0835	3.773332	0.3149266	1597.63	TRIM44	tripartite motif containing 44
58497	6.96e-04	1.61e-04	0.0894	3.772798	0.3372823	469.91	PRUNE1	prune exopolyphosphatase 1
102724748	6.96e-04	1.62e-04	0.1644	3.772502	0.6203687	210.39	LOC102724748	
127602	6.97e-04	1.62e-04	0.1424	-3.772245	-0.5371001	95.98	DNAH14	dynein axonemal heavy chain 14
4926	6.98e-04	1.62e-04	0.1441	3.771672	0.543634	1548.43	NUMA1	nuclear mitotic apparatus protein 1
51255	6.99e-04	1.62e-04	0.1141	-3.771508	-0.4304714	1108.61	RNF181	ring finger protein 181
85379	7.03e-04	1.63e-04	0.1272	3.770079	0.4794271	1047.37	KIAA1671	KIAA1671
199953	7.03e-04	1.63e-04	0.2028	3.769805	0.7644483	50.54	TMEM201	transmembrane protein 201
79946	7.05e-04	1.64e-04	0.1761	3.768984	0.663607	18.71	C10orf95	chromosome 10 open reading frame 95
643180	7.07e-04	1.64e-04	0.2143	-3.768489	-0.8075048	84.16	CCT6P3	chaperonin containing TCP1 subunit 6 pseudogene 3
79660	7.07e-04	1.64e-04	0.1712	3.768411	0.6452317	7826.25	PPP1R3B	protein phosphatase 1 regulatory subunit 3B
400506	7.08e-04	1.65e-04	0.1092	3.767802	0.4113341	160.38	KNOP1	lysine rich nucleolar protein 1
83442	7.11e-04	1.65e-04	0.1521	-3.766596	-0.5729006	738.4	SH3BGRL3	SH3 domain binding glutamate rich protein like 3
79654	7.11e-04	1.65e-04	0.0865	3.766624	0.3259905	922.85	HECTD3	HECT domain E3 ubiquitin protein ligase 3
100129836	7.12e-04	1.66e-04	0.7197	3.766474	2.7107231	3.4	COL4A2-AS2	COL4A2 antisense RNA 2
414152	7.12e-04	1.66e-04	0.2231	3.766113	0.8400654	37.94	C10orf105	chromosome 10 open reading frame 105
256356	7.14e-04	1.66e-04	0.1061	-3.765642	-0.3996991	166.25	GK5	glycerol kinase 5
3026	7.16e-04	1.67e-04	0.1293	3.76463	0.4866557	12553.12	HABP2	hyaluronan binding protein 2
51141	7.17e-04	1.67e-04	0.1944	-3.764258	-0.7319373	914.79	INSIG2	insulin induced gene 2
107986211	7.19e-04	1.68e-04	0.1878	3.763538	0.7069569	69.67	LOC107986211	replaced by ID 100129917
112495	7.22e-04	1.68e-04	0.1011	-3.762466	-0.380497	431.97	GTF3C6	general transcription factor IIIC subunit 6
29801	7.22e-04	1.68e-04	0.2581	3.762486	0.9710776	242.02	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
50488	7.22e-04	1.68e-04	0.1631	3.762264	0.6137112	558.26	MINK1	misshapen like kinase 1
23236	7.22e-04	1.68e-04	0.2569	-3.762278	-0.9666863	61.07	PLCB1	phospholipase C beta 1
1158	7.22e-04	1.68e-04	1.2633	3.762144	4.752626	11.67	CKM	creatine kinase, M-type
6990	7.23e-04	1.69e-04	0.2343	-3.762042	-0.8815281	672.13	DYNLT3	dynein light chain Tctex-type 3
56850	7.25e-04	1.69e-04	0.0946	3.761014	0.3558376	656.29	GRIPAP1	GRIP1 associated protein 1
5018	7.28e-04	1.70e-04	0.0632	3.760181	0.2375607	2494.31	OXA1L	OXA1L mitochondrial inner membrane protein
2078	7.28e-04	1.70e-04	0.1344	-3.760158	-0.5052414	257.11	ERG	ETS transcription factor ERG
9270	7.29e-04	1.70e-04	0.0772	-3.759596	-0.2902851	404.17	ITGB1BP1	integrin subunit beta 1 binding protein 1
11284	7.30e-04	1.70e-04	0.1648	3.759198	0.6194291	210.35	PNKP	polynucleotide kinase 3'-phosphatase
79924	7.30e-04	1.71e-04	0.2857	3.759112	1.0740488	39.12	ADM2	adrenomedullin 2
51750	7.32e-04	1.71e-04	0.2111	3.758561	0.7934403	105.59	RTEL1	regulator of telomere elongation helicase 1
79591	7.34e-04	1.71e-04	0.076	3.757805	0.2856438	480.43	ARMH3	armadillo like helical domain containing 3
9328	7.34e-04	1.72e-04	0.0955	3.757598	0.3586677	529.26	GTF3C5	general transcription factor IIIC subunit 5
3614	7.34e-04	1.72e-04	0.2023	3.757476	0.7600295	85.96	IMPDH1	inosine monophosphate dehydrogenase 1
81889	7.37e-04	1.72e-04	0.1336	-3.756507	-0.5019336	1331.21	FAHD1	fumarylacetoacetate hydrolase domain containing 1
58509	7.37e-04	1.72e-04	0.1994	3.756357	0.7488564	139.58	CACTIN	cactin, spliceosome C complex subunit
10331	7.39e-04	1.73e-04	0.4732	3.755619	1.777008	25.84	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3
8674	7.40e-04	1.73e-04	0.1794	-3.755367	-0.673787	293.3	VAMP4	vesicle associated membrane protein 4
4668	7.40e-04	1.73e-04	0.1017	3.755196	0.3817901	961.57	NAGA	alpha-N-acetylgalactosaminidase
163115	7.41e-04	1.73e-04	0.2139	-3.754811	-0.8030784	11.48	ZNF781	zinc finger protein 781
23024	7.41e-04	1.74e-04	0.2217	-3.754623	-0.8322136	25.04	PDZRN3	PDZ domain containing ring finger 3
5430	7.41e-04	1.74e-04	0.255	3.75467	0.9576112	791.42	POLR2A	RNA polymerase II subunit A
658	7.42e-04	1.74e-04	0.2759	-3.754333	-1.0359716	12.79	BMPR1B	bone morphogenetic protein receptor type 1B
10447	7.43e-04	1.74e-04	0.1787	-3.754065	-0.6710269	553.05	FAM3C	FAM3 metabolism regulating signaling molecule C
124446	7.43e-04	1.74e-04	0.1053	-3.753773	-0.3952537	1767.87	TMEM219	transmembrane protein 219
79717	7.45e-04	1.74e-04	0.1253	-3.75334	-0.4702074	1152.89	PPCS	phosphopantothenoylcysteine synthetase
23229	7.45e-04	1.75e-04	0.0978	3.75328	0.3672047	296.26	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9
101928868	7.45e-04	1.75e-04	0.2024	-3.752959	-0.7595088	14.26	LOC101928868	uncharacterized LOC101928868
