GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
79875	1.06e-05	1.80e-06	0.12	-4.774651	-0.572722	407.82	THSD4	thrombospondin type 1 domain containing 4
29107	1.07e-05	1.81e-06	0.1429	4.773685	0.6822749	42.29	NXT1	nuclear transport factor 2 like export factor 1
55664	1.07e-05	1.81e-06	0.0897	4.773008	0.4282325	412.46	CDC37L1	cell division cycle 37 like 1, HSP90 cochaperone
617	1.08e-05	1.82e-06	0.1018	-4.771998	-0.4857629	172.03	BCS1L	BCS1 homolog, ubiquinol-cytochrome c reductase complex chaperone
3188	1.08e-05	1.83e-06	0.0716	4.7718	0.3415612	302.28	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2
2645	1.09e-05	1.85e-06	0.3939	4.76944	1.8785665	201.47	GCK	glucokinase
9354	1.09e-05	1.85e-06	0.0989	-4.769329	-0.4717583	604.76	UBE4A	ubiquitination factor E4A
3698	1.09e-05	1.85e-06	0.1884	-4.768974	-0.8983043	41998.59	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2
10288	1.10e-05	1.86e-06	0.2184	-4.767831	-1.0410918	77.68	LILRB2	leukocyte immunoglobulin like receptor B2
55222	1.10e-05	1.87e-06	0.1735	4.767123	0.8268615	327.36	LRRC20	leucine rich repeat containing 20
81892	1.10e-05	1.87e-06	0.1192	4.766736	0.5681673	431.49	SLIRP	SRA stem-loop interacting RNA binding protein
8500	1.10e-05	1.87e-06	0.0938	-4.766628	-0.4469046	293.38	PPFIA1	PTPRF interacting protein alpha 1
80318	1.10e-05	1.88e-06	0.2248	4.766404	1.0713603	94.29	GKAP1	G kinase anchoring protein 1
474383	1.10e-05	1.88e-06	0.1857	-4.766199	-0.8852831	44.4	F8A2	coagulation factor VIII associated 2
5566	1.10e-05	1.88e-06	0.126	-4.765896	-0.6006788	1495.82	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
100132215	1.10e-05	1.88e-06	0.1275	4.765708	0.6075727	62.6	EHBP1-AS1	EHBP1 antisense RNA 1
3420	1.10e-05	1.88e-06	0.084	-4.765747	-0.4001871	596.49	IDH3B	isocitrate dehydrogenase (NAD(+)) 3 non-catalytic subunit beta
201254	1.11e-05	1.89e-06	0.1728	4.764441	0.8232929	338.1	CENPX	centromere protein X
105371084	1.11e-05	1.90e-06	0.1717	-4.764082	-0.8179559	40.44	RSL1D1-DT	RSL1D1 divergent transcript
81603	1.11e-05	1.90e-06	0.108	-4.763533	-0.5145267	781.78	TRIM8	tripartite motif containing 8
57706	1.12e-05	1.92e-06	0.1055	-4.76187	-0.5025002	438.78	DENND1A	DENN domain containing 1A
125113	1.13e-05	1.92e-06	0.2139	4.761269	1.0184066	77.67	KRT222	keratin 222
29801	1.13e-05	1.93e-06	0.1716	-4.76073	-0.8170018	216.64	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
8239	1.13e-05	1.93e-06	0.1129	-4.760646	-0.537597	2224.6	USP9X	ubiquitin specific peptidase 9 X-linked
79884	1.13e-05	1.94e-06	0.4146	4.759811	1.9735011	25.88	MAP9	microtubule associated protein 9
6942	1.15e-05	1.97e-06	0.1313	-4.756239	-0.6243286	260.27	TCF20	transcription factor 20
255394	1.16e-05	1.98e-06	0.2426	-4.755706	-1.1539166	27.51	TCP11L2	t-complex 11 like 2
28982	1.16e-05	1.98e-06	0.2376	4.75497	1.129923	24.92	FLVCR1	FLVCR heme transporter 1
7533	1.16e-05	1.99e-06	0.1221	4.754077	0.5806809	561.52	YWHAH	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta
10499	1.18e-05	2.02e-06	0.1529	-4.751769	-0.72635	761.74	NCOA2	nuclear receptor coactivator 2
958	1.18e-05	2.02e-06	0.1342	-4.751462	-0.637592	205.46	CD40	CD40 molecule
145282	1.18e-05	2.03e-06	0.2025	4.750796	0.9619066	29.5	MIPOL1	mirror-image polydactyly 1
5778	1.19e-05	2.04e-06	0.2412	4.749908	1.1458078	20.79	PTPN7	protein tyrosine phosphatase non-receptor type 7
4209	1.19e-05	2.05e-06	0.0888	-4.748399	-0.4214371	292.4	MEF2D	myocyte enhancer factor 2D
5096	1.20e-05	2.05e-06	0.1124	-4.748015	-0.53378	1898.93	PCCB	propionyl-CoA carboxylase subunit beta
4831	1.20e-05	2.07e-06	0.1263	4.746936	0.5993717	831.75	NME2	NME/NM23 nucleoside diphosphate kinase 2
10808	1.20e-05	2.07e-06	0.1562	4.746806	0.7412371	389.05	HSPH1	heat shock protein family H (Hsp110) member 1
100873993	1.20e-05	2.07e-06	0.2133	-4.746678	-1.0124598	1986.7	ITIH4-AS1	ITIH4 antisense RNA 1
9643	1.21e-05	2.07e-06	0.0982	4.746263	0.4660272	1265.77	MORF4L2	mortality factor 4 like 2
25792	1.22e-05	2.09e-06	0.1073	-4.744071	-0.5088935	305.43	CIZ1	CDKN1A interacting zinc finger protein 1
84878	1.22e-05	2.10e-06	0.1867	-4.743879	-0.8858153	66.48	ZBTB45	zinc finger and BTB domain containing 45
5479	1.23e-05	2.12e-06	0.1649	4.741817	0.7820605	3458.33	PPIB	peptidylprolyl isomerase B
11343	1.24e-05	2.13e-06	0.14	4.740312	0.6636459	2668.18	MGLL	monoglyceride lipase
1302	1.25e-05	2.14e-06	0.2768	-4.739297	-1.3118634	11.99	COL11A2	collagen type XI alpha 2 chain
8295	1.25e-05	2.16e-06	0.1565	-4.737824	-0.7416372	369.83	TRRAP	transformation/transcription domain associated protein
25807	1.26e-05	2.17e-06	0.2155	4.737053	1.0206714	151.91	RHBDD3	rhomboid domain containing 3
26037	1.26e-05	2.18e-06	0.113	-4.736215	-0.5352152	363.34	SIPA1L1	signal induced proliferation associated 1 like 1
124989	1.27e-05	2.19e-06	0.3724	4.735219	1.7634715	29.65	EFCAB13	EF-hand calcium binding domain 13
9550	1.28e-05	2.20e-06	0.0866	4.733985	0.4101493	641.15	ATP6V1G1	ATPase H+ transporting V1 subunit G1
63929	1.28e-05	2.22e-06	0.1637	-4.73249	-0.7746776	249.09	XPNPEP3	X-prolyl aminopeptidase 3
10800	1.29e-05	2.23e-06	0.2637	-4.73171	-1.2479637	16.17	CYSLTR1	cysteinyl leukotriene receptor 1
4882	1.30e-05	2.24e-06	0.1718	-4.730687	-0.8128142	216.9	NPR2	natriuretic peptide receptor 2
3959	1.31e-05	2.26e-06	0.1883	4.728681	0.8903595	2501.69	LGALS3BP	galectin 3 binding protein
112268055	1.31e-05	2.27e-06	0.1401	4.72816	0.6621819	39.42	LOC112268055	uncharacterized LOC112268055
55847	1.31e-05	2.27e-06	0.0952	4.727878	0.4503052	373.03	CISD1	CDGSH iron sulfur domain 1
57099	1.31e-05	2.27e-06	0.1099	4.727357	0.5195405	174.96	AVEN	apoptosis and caspase activation inhibitor
22876	1.32e-05	2.29e-06	0.1239	4.726123	0.5856834	56.06	INPP5F	inositol polyphosphate-5-phosphatase F
54947	1.32e-05	2.29e-06	0.1954	-4.726154	-0.92351	66.02	LPCAT2	lysophosphatidylcholine acyltransferase 2
105370966	1.33e-05	2.30e-06	0.4957	-4.725099	-2.3420589	76.44	IDH2-DT	IDH2 divergent transcript
136647	1.33e-05	2.30e-06	0.1231	4.724711	0.5814577	558.11	MPLKIP	M-phase specific PLK1 interacting protein
10055	1.33e-05	2.30e-06	0.1269	4.724785	0.5993481	445.85	SAE1	SUMO1 activating enzyme subunit 1
84250	1.34e-05	2.32e-06	0.2843	4.723692	1.3431717	52.5	SLF1	SMC5-SMC6 complex localization factor 1
731656	1.34e-05	2.32e-06	0.2007	4.723133	0.947799	142.15	LINC01348	long intergenic non-protein coding RNA 1348
64411	1.35e-05	2.34e-06	0.1313	-4.721856	-0.6200227	79.59	ARAP3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3
79230	1.35e-05	2.34e-06	0.1918	4.72178	0.9057751	51.04	ZNF557	zinc finger protein 557
11160	1.35e-05	2.34e-06	0.1255	-4.721668	-0.5924492	961.82	ERLIN2	ER lipid raft associated 2
56899	1.35e-05	2.35e-06	0.1828	4.720532	0.8629082	28.16	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B
54482	1.37e-05	2.38e-06	0.2684	4.718361	1.2663326	55.58	TRMT13	tRNA methyltransferase 13 homolog
4331	1.37e-05	2.38e-06	0.1411	4.717811	0.6657527	83.02	MNAT1	MNAT1 component of CDK activating kinase
55643	1.37e-05	2.39e-06	0.2044	-4.717327	-0.9640943	699.9	BTBD2	BTB domain containing 2
11034	1.37e-05	2.39e-06	0.1055	4.717148	0.4977465	1817.68	DSTN	destrin, actin depolymerizing factor
100130933	1.38e-05	2.40e-06	0.2447	4.716309	1.1538585	24.6	SMIM6	small integral membrane protein 6
673	1.38e-05	2.41e-06	0.1109	-4.715969	-0.5231317	190.46	BRAF	B-Raf proto-oncogene, serine/threonine kinase
28937	1.38e-05	2.41e-06	0.4019	4.715651	1.8952749	14.62	IGKV1-17	immunoglobulin kappa variable 1-17
548645	1.38e-05	2.41e-06	0.1006	-4.715401	-0.4744702	783.79	DNAJC25	DnaJ heat shock protein family (Hsp40) member C25
220001	1.38e-05	2.41e-06	0.1788	-4.715227	-0.8429568	268.39	VWCE	von Willebrand factor C and EGF domains
331	1.38e-05	2.41e-06	0.1975	4.715199	0.9314566	458.51	XIAP	X-linked inhibitor of apoptosis
55650	1.39e-05	2.43e-06	0.1048	-4.714252	-0.4940046	512.62	PIGV	phosphatidylinositol glycan anchor biosynthesis class V
10060	1.40e-05	2.44e-06	0.1801	-4.712931	-0.8487982	992.99	ABCC9	ATP binding cassette subfamily C member 9
2027	1.40e-05	2.44e-06	0.2033	4.712674	0.9582869	4242.74	ENO3	enolase 3
1605	1.42e-05	2.49e-06	0.1547	-4.709114	-0.7285567	1631.86	DAG1	dystroglycan 1
55290	1.42e-05	2.49e-06	0.1013	4.709179	0.4769514	95.38	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit
474384	1.42e-05	2.49e-06	0.1869	-4.709225	-0.8802686	44.55	F8A3	coagulation factor VIII associated 3
22926	1.42e-05	2.49e-06	0.0991	-4.708901	-0.4666148	735.18	ATF6	activating transcription factor 6
9777	1.43e-05	2.49e-06	0.1278	-4.708728	-0.601594	817.84	TM9SF4	transmembrane 9 superfamily member 4
88455	1.43e-05	2.50e-06	0.0883	-4.708416	-0.4159791	276.65	ANKRD13A	ankyrin repeat domain 13A
4709	1.44e-05	2.52e-06	0.1126	4.70629	0.5301388	473.32	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
80222	1.45e-05	2.53e-06	0.0944	-4.705657	-0.4442864	421.93	TARS2	threonyl-tRNA synthetase 2, mitochondrial
4534	1.45e-05	2.55e-06	0.1347	-4.704185	-0.6338697	258.79	MTM1	myotubularin 1
4722	1.46e-05	2.57e-06	0.1064	4.702747	0.5005572	833.12	NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3
6811	1.47e-05	2.58e-06	0.114	4.701495	0.53577	426.35	STX5	syntaxin 5
3697	1.49e-05	2.62e-06	0.1825	-4.698714	-0.8575897	43009.4	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1
23493	1.50e-05	2.63e-06	0.1075	-4.697908	-0.5050525	84.75	HEY2	hes related family bHLH transcription factor with YRPW motif 2
6641	1.50e-05	2.63e-06	0.0984	-4.697694	-0.4622912	1711.53	SNTB1	syntrophin beta 1
23367	1.51e-05	2.64e-06	0.1054	-4.69673	-0.4948979	983.28	LARP1	La ribonucleoprotein 1, translational regulator
284086	1.51e-05	2.66e-06	0.209	4.69576	0.9812799	57.39	NEK8	NIMA related kinase 8
10954	1.51e-05	2.66e-06	0.1403	-4.695661	-0.6587535	1170.23	PDIA5	protein disulfide isomerase family A member 5
79172	1.52e-05	2.67e-06	0.1394	-4.694912	-0.6545205	104.41	CENPO	centromere protein O
4715	1.52e-05	2.67e-06	0.1407	4.694884	0.6604047	1961.11	NDUFB9	NADH:ubiquinone oxidoreductase subunit B9
387103	1.53e-05	2.69e-06	0.3044	4.69337	1.4287424	13.03	CENPW	centromere protein W
60673	1.53e-05	2.69e-06	0.1421	4.693401	0.6669733	302.75	ATG101	autophagy related 101
4841	1.53e-05	2.70e-06	0.1015	-4.692714	-0.4762347	2055.41	NONO	non-POU domain containing octamer binding
145407	1.53e-05	2.70e-06	0.2442	-4.692381	-1.1457958	35.48	ARMH4	armadillo like helical domain containing 4
7399	1.54e-05	2.71e-06	0.2017	-4.691924	-0.9462795	792.54	USH2A	usherin
83855	1.54e-05	2.71e-06	0.1855	4.691426	0.8703566	159.19	KLF16	KLF transcription factor 16
10072	1.55e-05	2.74e-06	0.1287	4.689759	0.6035851	322.56	DPP3	dipeptidyl peptidase 3
9296	1.56e-05	2.76e-06	0.1418	4.688131	0.6649449	235.42	ATP6V1F	ATPase H+ transporting V1 subunit F
57649	1.57e-05	2.76e-06	0.1024	-4.687813	-0.4802567	204.9	PHF12	PHD finger protein 12
5793	1.57e-05	2.77e-06	0.1146	-4.687331	-0.5371873	226.86	PTPRG	protein tyrosine phosphatase receptor type G
9693	1.57e-05	2.77e-06	0.1369	-4.686817	-0.6415914	493.89	RAPGEF2	Rap guanine nucleotide exchange factor 2
8450	1.57e-05	2.78e-06	0.0984	-4.686769	-0.4611287	500.15	CUL4B	cullin 4B
26523	1.57e-05	2.78e-06	0.1059	-4.68639	-0.4963134	427.63	AGO1	argonaute RISC component 1
1601	1.58e-05	2.80e-06	0.1586	-4.685188	-0.743136	421.73	DAB2	DAB adaptor protein 2
11027	1.58e-05	2.80e-06	0.2456	-4.684962	-1.1506828	51.71	LILRA2	leukocyte immunoglobulin like receptor A2
6358	1.59e-05	2.81e-06	0.2022	-4.684301	-0.9473253	663.97	CCL14	C-C motif chemokine ligand 14
6915	1.59e-05	2.82e-06	0.1762	-4.683562	-0.8250262	104.2	TBXA2R	thromboxane A2 receptor
140576	1.62e-05	2.86e-06	0.1237	4.680586	0.5789749	1127.28	S100A16	S100 calcium binding protein A16
5881	1.62e-05	2.87e-06	0.2335	4.679585	1.0925991	152.35	RAC3	Rac family small GTPase 3
2551	1.62e-05	2.88e-06	0.1335	-4.679482	-0.6249243	272.28	GABPA	GA binding protein transcription factor subunit alpha
11231	1.62e-05	2.88e-06	0.0867	-4.67932	-0.4055981	1881.54	SEC63	SEC63 homolog, protein translocation regulator
3192	1.63e-05	2.89e-06	0.0698	-4.678343	-0.3265543	2105.94	HNRNPU	heterogeneous nuclear ribonucleoprotein U
401548	1.63e-05	2.90e-06	0.1336	-4.677977	-0.6250632	182.27	SNX30	sorting nexin family member 30
23054	1.63e-05	2.90e-06	0.0976	-4.677898	-0.4563465	232.27	NCOA6	nuclear receptor coactivator 6
10269	1.63e-05	2.90e-06	0.0878	-4.677574	-0.4108117	687.5	ZMPSTE24	zinc metallopeptidase STE24
5877	1.63e-05	2.91e-06	0.1166	4.677351	0.5452697	104.7	RABIF	RAB interacting factor
152195	1.63e-05	2.91e-06	0.1085	-4.67733	-0.5074042	112.77	NUDT16L2P	nudix hydrolase 16 like 2, pseudogene
104266958	1.63e-05	2.90e-06	0.3533	4.677549	1.6525223	11.17	LINC01151	long intergenic non-protein coding RNA 1151
7343	1.63e-05	2.91e-06	0.0785	-4.677417	-0.3673875	793.61	UBTF	upstream binding transcription factor
94015	1.63e-05	2.90e-06	0.2028	-4.67759	-0.9487315	36.06	TTYH2	tweety family member 2
5797	1.64e-05	2.91e-06	0.1468	-4.67685	-0.6865742	265.05	PTPRM	protein tyrosine phosphatase receptor type M
94240	1.64e-05	2.93e-06	0.2088	4.675902	0.9763191	154.42	EPSTI1	epithelial stromal interaction 1
346	1.65e-05	2.93e-06	0.1611	4.675561	0.7531378	1914.06	APOC4	apolipoprotein C4
10170	1.65e-05	2.94e-06	0.2668	4.674637	1.2472962	28.79	DHRS9	dehydrogenase/reductase 9
219738	1.66e-05	2.95e-06	0.3315	4.674091	1.5495897	10.91	FAM241B	family with sequence similarity 241 member B
55238	1.66e-05	2.97e-06	0.119	4.673175	0.5561568	291.75	SLC38A7	solute carrier family 38 member 7
163131	1.67e-05	2.97e-06	0.3155	4.67265	1.4739993	73.92	ZNF780B	zinc finger protein 780B
9969	1.67e-05	2.98e-06	0.1583	-4.672408	-0.7395311	728.86	MED13	mediator complex subunit 13
527	1.68e-05	2.99e-06	0.1541	-4.671169	-0.7199895	1695.49	ATP6V0C	ATPase H+ transporting V0 subunit c
51315	1.69e-05	3.01e-06	0.1344	4.670024	0.6274632	311.36	KRCC1	lysine rich coiled-coil 1
654816	1.69e-05	3.01e-06	0.274	-4.669836	-1.2794748	23.57	NCF1B	neutrophil cytosolic factor 1B pseudogene
56005	1.69e-05	3.02e-06	0.1209	4.669458	0.5644425	982.15	MYDGF	myeloid derived growth factor
51072	1.69e-05	3.02e-06	0.1015	4.669128	0.4739119	323.8	MEMO1	mediator of cell motility 1
55915	1.69e-05	3.03e-06	0.0999	4.669027	0.4666189	256.24	LANCL2	LanC like glutathione S-transferase 2
1582	1.70e-05	3.04e-06	0.1932	-4.667908	-0.9016435	13481.31	CYP8B1	cytochrome P450 family 8 subfamily B member 1
4069	1.71e-05	3.05e-06	0.2703	4.667249	1.2617415	857.91	LYZ	lysozyme
26151	1.71e-05	3.05e-06	0.1243	4.667135	0.5802015	89.53	NAT9	N-acetyltransferase 9 (putative)
728431	1.71e-05	3.07e-06	0.2195	4.666235	1.0243994	42.17	ZC3H12A-DT	ZC3H12A divergent transcript
10445	1.71e-05	3.07e-06	0.0868	4.666056	0.4051176	188.46	MCRS1	microspherule protein 1
85320	1.73e-05	3.10e-06	0.1742	-4.664296	-0.8125936	86.62	ABCC11	ATP binding cassette subfamily C member 11
1362	1.73e-05	3.10e-06	0.1242	-4.664019	-0.579051	1021.15	CPD	carboxypeptidase D
38	1.73e-05	3.11e-06	0.1063	4.663556	0.4958525	7488.35	ACAT1	acetyl-CoA acetyltransferase 1
56658	1.74e-05	3.13e-06	0.1119	4.662246	0.5219058	89.26	TRIM39	tripartite motif containing 39
10536	1.75e-05	3.13e-06	0.213	4.662049	0.9928255	48.45	P3H3	prolyl 3-hydroxylase 3
84662	1.75e-05	3.14e-06	0.2763	4.661435	1.2877847	48.16	GLIS2	GLIS family zinc finger 2
50809	1.75e-05	3.15e-06	0.0967	-4.661012	-0.4505548	508.2	HP1BP3	heterochromatin protein 1 binding protein 3
8624	1.75e-05	3.15e-06	0.1078	4.660973	0.502528	204.41	PSMG1	proteasome assembly chaperone 1
81572	1.75e-05	3.15e-06	0.1849	4.660893	0.8616925	65.11	PDRG1	p53 and DNA damage regulated 1
119385	1.76e-05	3.16e-06	0.2644	4.660449	1.23245	375.65	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11
105374800	1.77e-05	3.18e-06	0.3154	4.658831	1.4695436	20.59	LOC105374800	uncharacterized LOC105374800
115362	1.77e-05	3.18e-06	0.216	-4.658701	-1.0063756	75.74	GBP5	guanylate binding protein 5
10507	1.78e-05	3.21e-06	0.2097	-4.656999	-0.9765821	48.67	SEMA4D	semaphorin 4D
3609	1.80e-05	3.24e-06	0.0668	-4.654954	-0.3111128	872.7	ILF3	interleukin enhancer binding factor 3
26873	1.82e-05	3.27e-06	0.1701	-4.652847	-0.7915178	615.08	OPLAH	5-oxoprolinase, ATP-hydrolysing
9205	1.82e-05	3.28e-06	0.1988	4.65247	0.9250505	59.44	ZMYM5	zinc finger MYM-type containing 5
22887	1.86e-05	3.35e-06	0.1091	-4.648006	-0.507059	242.07	FOXJ3	forkhead box J3
4850	1.86e-05	3.36e-06	0.1055	-4.647766	-0.4905028	192.16	CNOT4	CCR4-NOT transcription complex subunit 4
81031	1.86e-05	3.36e-06	0.1178	4.647597	0.5473686	351.94	SLC2A10	solute carrier family 2 member 10
126295	1.87e-05	3.37e-06	0.2002	4.647113	0.9304659	26.57	ZNF57	zinc finger protein 57
51441	1.87e-05	3.38e-06	0.0727	4.646102	0.3377232	440.78	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
303	1.87e-05	3.38e-06	0.2686	4.646089	1.2479166	19.83	ANXA2P1	annexin A2 pseudogene 1
5423	1.88e-05	3.40e-06	0.129	4.645041	0.5993008	169.89	POLB	DNA polymerase beta
222236	1.89e-05	3.42e-06	0.1496	-4.643898	-0.6948405	252.43	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
51226	1.90e-05	3.43e-06	0.125	4.643271	0.5805042	323.51	COPZ2	COPI coat complex subunit zeta 2
6940	1.90e-05	3.43e-06	0.1602	4.642971	0.7437876	35.72	ZNF354A	zinc finger protein 354A
161882	1.90e-05	3.44e-06	0.2227	-4.642929	-1.0337593	229.61	ZFPM1	zinc finger protein, FOG family member 1
1236	1.90e-05	3.44e-06	0.2835	4.642526	1.3163625	11.7	CCR7	C-C motif chemokine receptor 7
6535	1.90e-05	3.44e-06	0.2433	4.642355	1.12936	28.65	SLC6A8	solute carrier family 6 member 8
6188	1.92e-05	3.47e-06	0.1064	4.640626	0.4937094	4741.76	RPS3	ribosomal protein S3
105373366	1.92e-05	3.48e-06	0.2284	-4.640168	-1.0600324	9.78	IDS2	uncharacterized IDS2
105369663	1.92e-05	3.49e-06	0.1475	4.639916	0.6841853	96.82	LOC105369663	uncharacterized LOC105369663
55761	1.93e-05	3.50e-06	0.0987	-4.639321	-0.4578331	682.55	TTC17	tetratricopeptide repeat domain 17
10974	1.95e-05	3.54e-06	0.2615	4.636784	1.212392	502.44	ADIRF	adipogenesis regulatory factor
102724197	1.95e-05	3.54e-06	0.1785	4.636721	0.8276636	32.44	LOC102724197	inactive glutathione hydrolase 2
115106	1.97e-05	3.58e-06	0.1351	4.634574	0.6262371	61.2	HAUS1	HAUS augmin like complex subunit 1
3683	1.97e-05	3.58e-06	0.1364	-4.634293	-0.6320032	315.63	ITGAL	integrin subunit alpha L
55062	1.99e-05	3.61e-06	0.1409	4.632635	0.6527948	127.75	WIPI1	WD repeat domain, phosphoinositide interacting 1
22824	2.00e-05	3.62e-06	0.1938	4.631833	0.8976502	89.17	HSPA4L	heat shock protein family A (Hsp70) member 4 like
57060	2.02e-05	3.66e-06	0.1495	4.629734	0.6920111	97.21	PCBP4	poly(rC) binding protein 4
107986257	2.02e-05	3.67e-06	0.2297	4.629511	1.0636109	20.33	LOC107986257	
101929448	2.02e-05	3.68e-06	0.2008	4.628873	0.9294908	112.6	LINC02428	long intergenic non-protein coding RNA 2428
100129405	2.02e-05	3.68e-06	0.1496	4.628543	0.6924498	35.32	MSTO2P	misato family member 2, pseudogene
10475	2.04e-05	3.72e-06	0.1787	4.626672	0.8266674	291.94	TRIM38	tripartite motif containing 38
84259	2.05e-05	3.73e-06	0.1035	4.625903	0.4787035	123.95	DCUN1D5	defective in cullin neddylation 1 domain containing 5
161742	2.06e-05	3.75e-06	0.1521	-4.62478	-0.703609	132.87	SPRED1	sprouty related EVH1 domain containing 1
5649	2.06e-05	3.76e-06	0.2108	-4.624215	-0.9748576	1022.01	RELN	reelin
105371578	2.06e-05	3.76e-06	0.1731	-4.62416	-0.8004675	62.07	LOC105371578	uncharacterized LOC105371578
5045	2.07e-05	3.76e-06	0.1178	-4.623991	-0.5448565	6806.01	FURIN	furin, paired basic amino acid cleaving enzyme
1894	2.07e-05	3.78e-06	0.2672	4.623188	1.2352496	20.22	ECT2	epithelial cell transforming 2
6715	2.07e-05	3.78e-06	0.1579	-4.622921	-0.730018	937.6	SRD5A1	steroid 5 alpha-reductase 1
10763	2.08e-05	3.79e-06	0.1872	4.622327	0.8655012	142.08	NES	nestin
118788	2.08e-05	3.80e-06	0.1515	-4.622206	-0.7004607	1200.36	PIK3AP1	phosphoinositide-3-kinase adaptor protein 1
6929	2.08e-05	3.80e-06	0.1199	-4.621961	-0.5540398	180.33	TCF3	transcription factor 3
84890	2.09e-05	3.81e-06	0.1222	4.621534	0.5646114	110.85	ADO	2-aminoethanethiol dioxygenase
160	2.09e-05	3.83e-06	0.1178	-4.620538	-0.5444529	925.68	AP2A1	adaptor related protein complex 2 subunit alpha 1
1080	2.11e-05	3.86e-06	0.347	4.618973	1.6025782	67.6	CFTR	CF transmembrane conductance regulator
220729	2.11e-05	3.87e-06	0.1427	-4.618457	-0.6591451	80.57	SDHAP4	SDHA pseudogene 4
90288	2.12e-05	3.88e-06	0.3701	-4.617756	-1.7091178	25.67	EFCAB12	EF-hand calcium binding domain 12
200894	2.12e-05	3.89e-06	0.2307	4.617419	1.065076	59.66	ARL13B	ADP ribosylation factor like GTPase 13B
284058	2.13e-05	3.90e-06	0.1953	-4.616841	-0.9015881	181.56	KANSL1	KAT8 regulatory NSL complex subunit 1
5129	2.13e-05	3.91e-06	0.1098	-4.616274	-0.5068002	202.45	CDK18	cyclin dependent kinase 18
105372576	2.15e-05	3.94e-06	0.5778	4.614273	2.6659635	31.44	WAKMAR1	wound and keratinocyte migration associated lncRNA 1
51517	2.16e-05	3.96e-06	0.1227	-4.61359	-0.5661901	180.7	NCKIPSD	NCK interacting protein with SH3 domain
10116	2.17e-05	3.97e-06	0.0737	-4.612992	-0.3400342	487.24	FEM1B	fem-1 homolog B
373156	2.17e-05	3.98e-06	0.095	-4.61231	-0.438258	3305.83	GSTK1	glutathione S-transferase kappa 1
105375258	2.18e-05	4.00e-06	0.442	4.611134	2.0379646	14.68	LOC105375258	uncharacterized LOC105375258
29086	2.19e-05	4.01e-06	0.1051	4.610723	0.4847746	497.22	BABAM1	BRISC and BRCA1 A complex member 1
7168	2.20e-05	4.03e-06	0.1051	4.609811	0.484665	604.67	TPM1	tropomyosin 1
10542	2.21e-05	4.05e-06	0.08	4.608721	0.3685693	363.79	LAMTOR5	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
79872	2.21e-05	4.06e-06	0.103	-4.608422	-0.4746147	210.85	CBLL1	Cbl proto-oncogene like 1
105376392	2.21e-05	4.06e-06	0.1325	4.60812	0.610743	253.31	LOC105376392	uncharacterized LOC105376392
4493	2.21e-05	4.06e-06	0.2538	-4.608065	-1.1697147	5252.07	MT1E	metallothionein 1E
64968	2.21e-05	4.07e-06	0.1023	4.607962	0.4713393	391.82	MRPS6	mitochondrial ribosomal protein S6
115727	2.21e-05	4.07e-06	0.1842	-4.60783	-0.8488206	24.69	RASGRP4	RAS guanyl releasing protein 4
25886	2.21e-05	4.07e-06	0.1882	4.607663	0.8670064	37.79	POC1A	POC1 centriolar protein A
22919	2.22e-05	4.09e-06	0.0983	-4.606813	-0.4526567	284.53	MAPRE1	microtubule associated protein RP/EB family member 1
51076	2.22e-05	4.10e-06	0.1185	4.606424	0.5458252	165.58	CUTC	cutC copper transporter
81034	2.23e-05	4.11e-06	0.1098	-4.605589	-0.5055259	157.2	SLC25A32	solute carrier family 25 member 32
285074	2.23e-05	4.12e-06	0.1685	-4.605429	-0.7760968	88.84	ANAPC1P2	ANAPC1 pseudogene 2
375133	2.26e-05	4.16e-06	0.1115	-4.603069	-0.5131747	71.25	PI4KAP2	phosphatidylinositol 4-kinase alpha pseudogene 2
9274	2.26e-05	4.17e-06	0.1646	4.602689	0.7575781	169.21	BCL7C	BAF chromatin remodeling complex subunit BCL7C
9267	2.28e-05	4.20e-06	0.1229	-4.601318	-0.5654345	298.46	CYTH1	cytohesin 1
57130	2.28e-05	4.21e-06	0.1036	-4.600774	-0.4766962	400.64	ATP13A1	ATPase 13A1
10961	2.30e-05	4.25e-06	0.1466	4.598551	0.6739896	2728.05	ERP29	endoplasmic reticulum protein 29
9320	2.31e-05	4.26e-06	0.0942	-4.598343	-0.433287	1278.43	TRIP12	thyroid hormone receptor interactor 12
286204	2.32e-05	4.29e-06	0.1731	4.596705	0.7957858	54.32	CRB2	crumbs cell polarity complex component 2
