GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
55028	4.01e-07	3.84e-08	0.0823	5.497959	0.452389	3.09e+02	C17orf80	chromosome 17 open reading frame 80
100132057	4.01e-07	3.85e-08	0.217	-5.497604	-1.1930666	1.66e+01	PDE4DIPP6	PDE4DIP pseudogene 6
51073	4.02e-07	3.85e-08	0.1551	5.497461	0.8526733	6.30e+02	MRPL4	mitochondrial ribosomal protein L4
105374366	4.02e-07	3.86e-08	0.1802	-5.497204	-0.9903874	6.33e+01	LINC02482	long intergenic non-protein coding RNA 2482
105370035	4.02e-07	3.86e-08	0.1788	5.497255	0.9830641	5.99e+03	LOC105370035	uncharacterized LOC105370035
104326058	4.03e-07	3.87e-08	0.2651	5.496654	1.4571383	4.52e+01	SMAD1-AS1	SMAD1 antisense RNA 1
643853	4.07e-07	3.91e-08	0.3009	5.494763	1.6532811	4.50e+01	TMPPE	transmembrane protein with metallophosphoesterase domain
345930	4.07e-07	3.92e-08	0.2591	-5.494465	-1.4234254	6.02	ECT2L	epithelial cell transforming 2 like
113263	4.08e-07	3.93e-08	0.1729	-5.494095	-0.9497443	1.59e+02	GLCCI1	glucocorticoid induced 1
5326	4.08e-07	3.93e-08	0.1027	5.493858	0.5644322	2.17e+02	PLAGL2	PLAG1 like zinc finger 2
56829	4.09e-07	3.94e-08	0.1028	5.493459	0.564488	8.81e+02	ZC3HAV1	zinc finger CCCH-type containing, antiviral 1
4212	4.10e-07	3.95e-08	0.1153	-5.493099	-0.6333673	1.83e+02	MEIS2	Meis homeobox 2
4094	4.10e-07	3.95e-08	0.1343	-5.493043	-0.7377552	1.35e+03	MAF	MAF bZIP transcription factor
9479	4.13e-07	3.99e-08	0.1754	5.491328	0.9631617	1.75e+02	MAPK8IP1	mitogen-activated protein kinase 8 interacting protein 1
107985304	4.15e-07	4.01e-08	0.1692	5.490539	0.9291921	1.64e+02	LOC107985304	uncharacterized LOC107985304
6948	4.16e-07	4.02e-08	0.1785	5.489866	0.9797343	4.11e+02	TCN2	transcobalamin 2
100533183	4.22e-07	4.08e-08	0.3382	5.487398	1.856045	2.25e+01	ZNF664-RFLNA	ZNF664-RFLNA readthrough
3753	4.24e-07	4.10e-08	0.4935	5.486688	2.707436	2.56e+01	KCNE1	potassium voltage-gated channel subfamily E regulatory subunit 1
105371729	4.25e-07	4.12e-08	0.1504	5.48583	0.8249056	8.27e+01	LOC105371729	uncharacterized LOC105371729
170394	4.31e-07	4.17e-08	0.247	5.483364	1.3545086	6.60e+01	PWWP2B	PWWP domain containing 2B
5814	4.31e-07	4.18e-08	0.1169	-5.483158	-0.6412273	4.08e+02	PURB	purine rich element binding protein B
54407	4.32e-07	4.19e-08	0.2553	-5.482689	-1.3998044	2.92e+03	SLC38A2	solute carrier family 38 member 2
10991	4.34e-07	4.21e-08	0.1221	5.481874	0.6696	1.10e+04	SLC38A3	solute carrier family 38 member 3
112479	4.37e-07	4.24e-08	0.1354	-5.480474	-0.7422099	9.93e+02	ERI2	ERI1 exoribonuclease family member 2
26775	4.46e-07	4.32e-08	0.3952	-5.477096	-2.1644914	4.86	SNORA72	small nucleolar RNA, H/ACA box 72
79789	4.47e-07	4.34e-08	0.1142	5.476274	0.6251746	2.07e+03	CLMN	calmin
5394	4.48e-07	4.35e-08	0.0649	5.475883	0.3552973	6.50e+02	EXOSC10	exosome component 10
22936	4.50e-07	4.37e-08	0.1655	-5.475231	-0.9061777	2.24e+03	ELL2	elongation factor for RNA polymerase II 2
63877	4.53e-07	4.41e-08	0.0873	-5.473708	-0.4778371	3.97e+02	FAM204A	family with sequence similarity 204 member A
375298	4.59e-07	4.46e-08	0.1837	-5.471536	-1.005166	3.71e+01	CERKL	ceramide kinase like
54867	4.59e-07	4.47e-08	0.0925	5.471157	0.5058929	1.45e+03	TMEM214	transmembrane protein 214
55374	4.62e-07	4.50e-08	0.1222	-5.470137	-0.6683268	8.13e+02	TMCO6	transmembrane and coiled-coil domains 6
4571	4.65e-07	4.53e-08	0.1833	-5.468734	-1.0025313	2.77e+03	TRNP	tRNA-Pro
100616394	4.66e-07	4.55e-08	0.2701	5.468215	1.477113	2.51e+01	MIR4444-1	microRNA 4444-1
1173	4.67e-07	4.55e-08	0.0946	5.467899	0.5173177	2.75e+03	AP2M1	adaptor related protein complex 2 subunit mu 1
9091	4.69e-07	4.58e-08	0.2043	5.466953	1.1168072	4.24e+02	PIGQ	phosphatidylinositol glycan anchor biosynthesis class Q
4537	4.70e-07	4.59e-08	0.2074	-5.466674	-1.1335652	8.65e+04	ND3	NADH dehydrogenase subunit 3
6335	4.71e-07	4.60e-08	0.2196	-5.46594	-1.2003473	3.26e+02	SCN9A	sodium voltage-gated channel alpha subunit 9
23060	4.73e-07	4.62e-08	0.1405	5.465265	0.7679321	4.57e+02	ZNF609	zinc finger protein 609
105371064	4.73e-07	4.63e-08	0.3006	5.46505	1.6426139	1.27e+01	LOC105371064	uncharacterized LOC105371064
122622	4.75e-07	4.65e-08	0.1876	5.464361	1.0249342	5.47e+02	ADSS1	adenylosuccinate synthase 1
10361	4.78e-07	4.68e-08	0.3353	5.463074	1.8320277	2.73e+01	NPM2	nucleophosmin/nucleoplasmin 2
3080	4.78e-07	4.68e-08	0.1505	-5.462928	-0.8221492	1.27e+04	CFHR2	complement factor H related 2
10010	4.79e-07	4.69e-08	0.1027	-5.462757	-0.5608904	6.49e+02	TANK	TRAF family member associated NFKB activator
121536	4.79e-07	4.70e-08	0.1589	-5.462416	-0.8682278	1.55e+02	AEBP2	AE binding protein 2
7073	4.83e-07	4.74e-08	0.0622	-5.460924	-0.3399048	8.68e+02	TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1
5704	4.85e-07	4.76e-08	0.0836	5.460091	0.4564962	1.25e+03	PSMC4	proteasome 26S subunit, ATPase 4
6453	4.86e-07	4.77e-08	0.0831	-5.459701	-0.4538056	9.41e+02	ITSN1	intersectin 1
5244	4.90e-07	4.81e-08	0.1817	5.458195	0.9914887	6.20e+03	ABCB4	ATP binding cassette subfamily B member 4
7018	5.02e-07	4.93e-08	0.131	5.453886	0.7146735	4.06e+05	TF	transferrin
100533105	5.03e-07	4.94e-08	0.1244	-5.45345	-0.6781624	1.73e+02	C8orf44-SGK3	C8orf44-SGK3 readthrough
55840	5.03e-07	4.94e-08	0.1907	-5.453353	-1.0399522	2.55e+01	EAF2	ELL associated factor 2
29882	5.13e-07	5.05e-08	0.1578	5.449676	0.8598767	4.59e+02	ANAPC2	anaphase promoting complex subunit 2
4609	5.16e-07	5.08e-08	0.2278	-5.448463	-1.2411478	7.97e+01	MYC	MYC proto-oncogene, bHLH transcription factor
57799	5.17e-07	5.09e-08	0.211	5.448034	1.1495522	2.83e+02	RAB40C	RAB40C, member RAS oncogene family
285148	5.20e-07	5.12e-08	0.0712	-5.447065	-0.3879741	7.72e+02	IAH1	isoamyl acetate hydrolyzing esterase 1 (putative)
102465513	5.28e-07	5.21e-08	0.298	5.444064	1.6224989	2.03e+01	MIR6852	microRNA 6852
57690	5.28e-07	5.21e-08	0.1369	-5.444055	-0.7453039	1.90e+02	TNRC6C	trinucleotide repeat containing adaptor 6C
54788	5.33e-07	5.26e-08	0.0705	5.44235	0.3838296	7.77e+02	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12
101927536	5.33e-07	5.26e-08	0.4948	-5.442267	-2.6925792	1.41e+01	LOC101927536	uncharacterized LOC101927536
25850	5.33e-07	5.26e-08	0.1169	-5.442199	-0.63633	8.00e+01	ZNF345	zinc finger protein 345
100505483	5.44e-07	5.38e-08	0.1677	-5.438264	-0.9118374	1.35e+02	PRKAG2-AS1	PRKAG2 antisense RNA 1
112268098	5.44e-07	5.38e-08	0.1314	-5.438133	-0.7147961	4.71e+01	CNPY2-AS1	CNPY2 antisense RNA 1
10296	5.46e-07	5.40e-08	0.1027	5.437533	0.5585438	5.52e+02	MAEA	macrophage erythroblast attacher, E3 ubiquitin ligase
79595	5.47e-07	5.41e-08	0.0854	5.437177	0.4642696	2.86e+02	SAP130	Sin3A associated protein 130
11009	5.47e-07	5.42e-08	0.2305	-5.436916	-1.2530978	6.99	IL24	interleukin 24
1877	5.48e-07	5.43e-08	0.2291	5.436626	1.2453159	2.07e+02	E4F1	E4F transcription factor 1
6217	5.52e-07	5.47e-08	0.145	-5.435265	-0.7882123	5.83e+03	RPS16	ribosomal protein S16
9887	5.54e-07	5.50e-08	0.0642	5.434399	0.3488064	1.01e+03	SMG7	SMG7 nonsense mediated mRNA decay factor
10376	5.60e-07	5.56e-08	0.1287	5.432362	0.699039	3.76e+03	TUBA1B	tubulin alpha 1b
100190939	5.66e-07	5.62e-08	0.1531	-5.430573	-0.8316406	1.37e+02	TPT1-AS1	TPT1 antisense RNA 1
100500853	5.67e-07	5.63e-08	0.1998	5.430237	1.0847828	2.76e+01	MIR3605	microRNA 3605
29841	5.70e-07	5.66e-08	0.1771	-5.429119	-0.9617548	2.74e+02	GRHL1	grainyhead like transcription factor 1
102725159	5.70e-07	5.67e-08	0.1856	-5.429052	-1.0078359	1.72e+02	LOC102725159	uncharacterized LOC102725159
106707243	5.71e-07	5.68e-08	0.1195	-5.42861	-0.6486612	2.56e+01	PRH1-TAS2R14	PRH1-TAS2R14 readthrough
9595	5.73e-07	5.70e-08	0.2123	-5.427822	-1.1523204	7.96e+01	CYTIP	cytohesin 1 interacting protein
100131626	5.73e-07	5.71e-08	0.3291	5.427625	1.7863115	3.57e+01	LOC100131626	uncharacterized LOC100131626
4924	5.73e-07	5.71e-08	0.145	5.427676	0.7867761	4.86e+03	NUCB1	nucleobindin 1
105375517	5.76e-07	5.75e-08	0.4398	-5.426534	-2.386762	3.14	LOC105375517	uncharacterized LOC105375517
154796	5.81e-07	5.79e-08	0.1452	5.425071	0.787905	2.01e+02	AMOT	angiomotin
105376188	5.83e-07	5.81e-08	0.1955	-5.424451	-1.060231	2.78e+01	LOC105376188	uncharacterized LOC105376188
51422	5.91e-07	5.91e-08	0.1089	-5.421629	-0.5904035	8.45e+02	PRKAG2	protein kinase AMP-activated non-catalytic subunit gamma 2
140862	5.91e-07	5.90e-08	0.2037	5.421658	1.1046518	2.68e+02	ISM1	isthmin 1
2035	5.92e-07	5.92e-08	0.103	5.421229	0.558502	1.32e+03	EPB41	erythrocyte membrane protein band 4.1
7322	5.93e-07	5.93e-08	0.1147	-5.420941	-0.6217227	7.98e+02	UBE2D2	ubiquitin conjugating enzyme E2 D2
8502	5.94e-07	5.94e-08	0.0898	5.420653	0.4869614	1.56e+03	PKP4	plakophilin 4
9401	5.96e-07	5.97e-08	0.2532	5.419825	1.3720416	7.37e+01	RECQL4	RecQ like helicase 4
65996	5.97e-07	5.97e-08	0.0854	5.419576	0.4628287	1.68e+02	CENPBD2P	CENPB DNA-binding domains containing 2, pseudogene
9372	5.97e-07	5.98e-08	0.1191	5.419474	0.6453807	4.98e+02	ZFYVE9	zinc finger FYVE-type containing 9
51006	5.97e-07	5.98e-08	0.0779	5.41936	0.4224185	8.09e+02	SLC35C2	solute carrier family 35 member C2
84926	6.09e-07	6.11e-08	0.1131	5.415607	0.612367	4.75e+02	SPRYD3	SPRY domain containing 3
11165	6.12e-07	6.14e-08	0.0592	5.41455	0.3206018	1.63e+03	NUDT3	nudix hydrolase 3
107985263	6.13e-07	6.16e-08	0.2079	-5.414223	-1.1258723	7.62e+01	LOC107985263	
100873965	6.17e-07	6.20e-08	0.0758	-5.412944	-0.4101296	1.33e+02	MED4-AS1	MED4 antisense RNA 1
8824	6.19e-07	6.22e-08	0.0756	5.412459	0.4093374	1.19e+04	CES2	carboxylesterase 2
81926	6.20e-07	6.24e-08	0.1912	5.411916	1.0348539	2.48e+02	ABHD17A	abhydrolase domain containing 17A, depalmitoylase
85395	6.25e-07	6.29e-08	0.1749	5.410438	0.9464564	1.37e+02	SLX9	SLX9 ribosome biogenesis factor
2921	6.25e-07	6.29e-08	0.3404	-5.410324	-1.8416226	4.70	CXCL3	C-X-C motif chemokine ligand 3
43	6.29e-07	6.33e-08	0.5073	5.40917	2.7442715	3.87e+01	ACHE	acetylcholinesterase (Cartwright blood group)
105369557	6.29e-07	6.33e-08	0.1134	-5.409118	-0.6134182	9.45e+01	TIRAP-AS1	TIRAP antisense RNA 1
143279	6.32e-07	6.37e-08	0.193	-5.408115	-1.043511	8.79e+01	HECTD2	HECT domain E3 ubiquitin protein ligase 2
6694	6.32e-07	6.37e-08	0.144	-5.408015	-0.7787876	5.63e+03	SPP2	secreted phosphoprotein 2
116228	6.35e-07	6.40e-08	0.1051	-5.407135	-0.5683375	9.79e+02	COX20	cytochrome c oxidase assembly factor COX20
339366	6.43e-07	6.48e-08	0.2661	5.404885	1.4379862	3.96e+01	ADAMTSL5	ADAMTS like 5
10120	6.44e-07	6.50e-08	0.0791	5.404545	0.4272583	1.09e+03	ACTR1B	actin related protein 1B
8334	6.46e-07	6.53e-08	0.1831	5.403755	0.9894293	3.54e+02	H2AC6	H2A clustered histone 6
8541	6.50e-07	6.57e-08	0.2002	5.402443	1.0817129	6.35e+01	PPFIA3	PTPRF interacting protein alpha 3
340562	6.53e-07	6.60e-08	0.1281	-5.401698	-0.6919894	8.69e+01	SATL1	spermidine/spermine N1-acetyl transferase like 1
728377	6.55e-07	6.63e-08	0.198	5.401036	1.0696627	1.01e+02	ARHGEF34P	Rho guanine nucleotide exchange factor 34, pseudogene
5046	6.55e-07	6.63e-08	0.1091	5.400969	0.5895054	7.19e+03	PCSK6	proprotein convertase subtilisin/kexin type 6
5184	6.57e-07	6.65e-08	0.1299	5.400246	0.7014945	3.97e+03	PEPD	peptidase D
54987	6.58e-07	6.67e-08	0.0886	-5.399927	-0.4785652	6.98e+02	CZIB	CXXC motif containing zinc binding protein
22949	6.63e-07	6.72e-08	0.1213	5.398581	0.6548581	1.17e+04	PTGR1	prostaglandin reductase 1
339929	6.69e-07	6.79e-08	0.1289	-5.396731	-0.6957873	2.08e+01	LPP-AS2	LPP antisense RNA 2
4176	6.71e-07	6.80e-08	0.1096	5.396263	0.5912029	7.92e+02	MCM7	minichromosome maintenance complex component 7
79885	6.71e-07	6.82e-08	0.147	5.395965	0.7929559	1.01e+02	HDAC11	histone deacetylase 11
3837	6.77e-07	6.87e-08	0.0681	5.394409	0.3673789	2.19e+03	KPNB1	karyopherin subunit beta 1
80177	6.83e-07	6.94e-08	0.1922	-5.392702	-1.0365299	2.32e+02	MYCT1	MYC target 1
9577	6.85e-07	6.96e-08	0.074	5.392159	0.3992133	4.34e+02	BABAM2	BRISC and BRCA1 A complex member 2
1717	6.89e-07	7.01e-08	0.2441	5.390993	1.3162034	4.68e+03	DHCR7	7-dehydrocholesterol reductase
90268	6.95e-07	7.08e-08	0.0623	5.389236	0.3355698	9.57e+02	OTULIN	OTU deubiquitinase with linear linkage specificity
80727	6.98e-07	7.10e-08	0.2168	5.388524	1.1681209	4.04e+02	TTYH3	tweety family member 3
83549	7.02e-07	7.15e-08	0.1075	5.387322	0.579149	8.87e+02	UCK1	uridine-cytidine kinase 1
4034	7.14e-07	7.27e-08	0.1803	5.384298	0.9705352	2.55e+02	LRCH4	leucine rich repeats and calponin homology domain containing 4
27247	7.15e-07	7.29e-08	0.0874	-5.383877	-0.4708151	3.70e+02	NFU1	NFU1 iron-sulfur cluster scaffold
90678	7.17e-07	7.32e-08	0.199	5.383249	1.0710767	3.51e+02	LRSAM1	leucine rich repeat and sterile alpha motif containing 1
9324	7.17e-07	7.32e-08	0.1449	-5.383147	-0.7799251	1.36e+03	HMGN3	high mobility group nucleosomal binding domain 3
127262	7.19e-07	7.34e-08	0.0744	5.382587	0.4004798	2.34e+03	TPRG1L	tumor protein p63 regulated 1 like
2048	7.28e-07	7.43e-08	0.2977	5.380373	1.6019666	2.39e+01	EPHB2	EPH receptor B2
9620	7.28e-07	7.44e-08	0.1555	5.380284	0.8363891	3.92e+02	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1
201232	7.28e-07	7.44e-08	0.2113	5.380138	1.1367864	8.60e+02	SLC16A13	solute carrier family 16 member 13
107984878	7.35e-07	7.52e-08	0.2695	-5.378308	-1.4493964	1.23e+01	LOC107984878	uncharacterized LOC107984878
284417	7.35e-07	7.52e-08	0.4144	5.37819	2.2286032	3.01e+01	TMEM150B	transmembrane protein 150B
285540	7.41e-07	7.58e-08	0.1772	-5.376785	-0.952844	1.80e+01	SEPSECS-AS1	SEPSECS antisense RNA 1 (head to head)
105378379	7.41e-07	7.59e-08	0.3615	-5.376533	-1.943626	9.51	LOC105378379	uncharacterized LOC105378379
79026	7.43e-07	7.62e-08	0.1295	5.37599	0.6960317	8.37e+03	AHNAK	AHNAK nucleoprotein
55210	7.46e-07	7.65e-08	0.1981	5.375152	1.0648546	2.55e+02	ATAD3A	ATPase family AAA domain containing 3A
6641	7.48e-07	7.67e-08	0.1278	-5.374641	-0.687056	2.67e+03	SNTB1	syntrophin beta 1
10999	7.48e-07	7.67e-08	0.1502	5.374679	0.8074399	4.78e+02	SLC27A4	solute carrier family 27 member 4
23324	7.49e-07	7.69e-08	0.1132	5.374164	0.6082844	1.43e+03	MAN2B2	mannosidase alpha class 2B member 2
201255	7.50e-07	7.70e-08	0.2233	5.373971	1.1998798	2.49e+02	LRRC45	leucine rich repeat containing 45
26151	7.54e-07	7.75e-08	0.1269	5.372777	0.6820049	3.77e+02	NAT9	N-acetyltransferase 9 (putative)
107984950	7.55e-07	7.77e-08	0.0888	5.372502	0.4771462	1.65e+02	LOC107984950	uncharacterized LOC107984950
643314	7.56e-07	7.78e-08	0.396	5.372228	2.1271387	5.73e+01	KIAA0754	replaced by ID 23499
643253	7.60e-07	7.82e-08	0.1851	-5.371272	-0.9940089	7.21e+01	CCT6P1	chaperonin containing TCP1 subunit 6 pseudogene 1
57537	7.67e-07	7.89e-08	0.3177	5.369527	1.7056935	2.68e+02	SORCS2	sortilin related VPS10 domain containing receptor 2
54982	7.72e-07	7.95e-08	0.0949	5.368257	0.5095246	4.12e+02	CLN6	CLN6 transmembrane ER protein
84726	7.89e-07	8.14e-08	0.1193	5.364092	0.6400078	1.15e+03	PRRC2B	proline rich coiled-coil 2B
105373098	7.89e-07	8.13e-08	0.2585	-5.364177	-1.3868463	5.00	KLHDC7B-DT	KLHDC7B divergent transcript
498	7.92e-07	8.17e-08	0.1016	5.363341	0.5451449	1.13e+04	ATP5F1A	ATP synthase F1 subunit alpha
387763	7.92e-07	8.18e-08	0.2307	-5.363221	-1.2371259	7.28e+01	C11orf96	chromosome 11 open reading frame 96
1855	7.95e-07	8.21e-08	0.1849	5.3624	0.9916926	6.18e+02	DVL1	dishevelled segment polarity protein 1
6098	8.10e-07	8.37e-08	0.4808	5.358936	2.5764474	1.71e+01	ROS1	ROS proto-oncogene 1, receptor tyrosine kinase
100288162	8.15e-07	8.43e-08	0.3927	5.357738	2.1039232	9.63	LOC100288162	uncharacterized LOC100288162
23643	8.19e-07	8.47e-08	0.2357	-5.356814	-1.2626311	7.41e+01	LY96	lymphocyte antigen 96
102724948	8.19e-07	8.47e-08	0.3107	-5.356726	-1.6643089	1.60e+01	LOC102724948	uncharacterized LOC102724948
57674	8.24e-07	8.53e-08	0.1232	5.355485	0.6600573	3.25e+03	RNF213	ring finger protein 213
644068	8.25e-07	8.55e-08	0.3392	-5.355217	-1.8166459	1.30e+01	RPS14P3	ribosomal protein S14 pseudogene 3
646471	8.25e-07	8.55e-08	0.1368	5.355059	0.7327161	2.34e+02	LOC646471	uncharacterized LOC646471
55596	8.31e-07	8.61e-08	0.0975	-5.353772	-0.5221568	4.31e+02	ZCCHC8	zinc finger CCHC-type containing 8
139285	8.33e-07	8.64e-08	0.1516	5.353192	0.811605	3.01e+02	AMER1	APC membrane recruitment protein 1
84141	8.40e-07	8.72e-08	0.1172	-5.351491	-0.6273817	1.39e+03	EVA1A	eva-1 homolog A, regulator of programmed cell death
79080	8.40e-07	8.73e-08	0.1433	5.351428	0.7667884	1.28e+02	CCDC86	coiled-coil domain containing 86
64983	8.41e-07	8.74e-08	0.0867	-5.351183	-0.4640208	1.17e+03	MRPL32	mitochondrial ribosomal protein L32
107987138	8.42e-07	8.76e-08	0.455	5.350831	2.4346168	7.60e+01	LOC107987138	uncharacterized LOC107987138
8189	8.43e-07	8.76e-08	0.1637	5.35067	0.8758285	8.32e+02	SYMPK	symplekin scaffold protein
134121	8.47e-07	8.81e-08	0.3596	-5.349718	-1.9240239	1.51e+01	CFAP90	cilia and flagella associated protein 90
56981	8.47e-07	8.81e-08	0.1316	5.349689	0.7038825	7.37e+01	PRDM11	PR/SET domain 11
374378	8.47e-07	8.82e-08	0.1637	5.349433	0.8754723	3.74e+02	GALNT18	polypeptide N-acetylgalactosaminyltransferase 18
3795	8.48e-07	8.83e-08	0.1258	5.349315	0.6727206	7.47e+03	KHK	ketohexokinase
23523	8.53e-07	8.89e-08	0.2052	5.348099	1.0971861	4.21e+02	CABIN1	calcineurin binding protein 1
1523	8.69e-07	9.07e-08	0.1105	5.34453	0.5904177	9.17e+02	CUX1	cut like homeobox 1
64762	8.69e-07	9.06e-08	0.1731	-5.344551	-0.9252682	1.80e+02	GAREM1	GRB2 associated regulator of MAPK1 subtype 1
150248	8.69e-07	9.07e-08	0.2031	-5.344385	-1.0855269	2.58e+02	C22orf15	chromosome 22 open reading frame 15
2679	8.79e-07	9.18e-08	0.2707	5.342217	1.4463795	1.99e+01	GGT3P	gamma-glutamyltransferase 3 pseudogene
54825	8.80e-07	9.20e-08	0.2455	5.341849	1.3114587	2.29e+03	CDHR2	cadherin related family member 2
102723996	8.80e-07	9.20e-08	0.1679	5.341851	0.8970309	1.18e+02	LOC102723996	ICOS ligand
2779	8.90e-07	9.31e-08	0.3347	5.339673	1.7871826	1.39e+01	GNAT1	G protein subunit alpha transducin 1
59286	8.93e-07	9.34e-08	0.1529	-5.339152	-0.8163312	1.56e+03	UBL5	ubiquitin like 5
57132	8.94e-07	9.36e-08	0.1002	-5.338746	-0.5347701	7.50e+02	CHMP1B	charged multivesicular body protein 1B
113452	9.05e-07	9.48e-08	0.2059	5.336403	1.0987576	7.14e+01	TMEM54	transmembrane protein 54
79730	9.18e-07	9.62e-08	0.1456	-5.333794	-0.7765418	2.66e+02	NSUN7	NOP2/Sun RNA methyltransferase family member 7
55684	9.19e-07	9.63e-08	0.1797	5.333515	0.9585516	2.61e+02	RABL6	RAB, member RAS oncogene family like 6
55638	9.23e-07	9.68e-08	0.2509	-5.332671	-1.3378099	5.67e+02	SYBU	syntabulin
84522	9.35e-07	9.81e-08	0.09	-5.330129	-0.4794533	8.60e+02	JAGN1	jagunal homolog 1
9918	9.35e-07	9.82e-08	0.1136	5.33006	0.6054198	2.38e+02	NCAPD2	non-SMC condensin I complex subunit D2
7850	9.41e-07	9.88e-08	0.1563	5.328927	0.8328554	1.82e+02	IL1R2	interleukin 1 receptor type 2
101928120	9.50e-07	9.99e-08	0.1786	-5.326986	-0.9513047	1.73e+02	LOC101928120	uncharacterized LOC101928120
129787	9.51e-07	9.99e-08	0.074	-5.326857	-0.3941271	4.01e+02	TMEM18	transmembrane protein 18
54926	9.53e-07	1.00e-07	0.0657	-5.326253	-0.3497296	1.18e+03	UBE2R2	ubiquitin conjugating enzyme E2 R2
201161	9.53e-07	1.00e-07	0.17	-5.326279	-0.9054515	2.79e+02	CENPV	centromere protein V
80024	9.55e-07	1.00e-07	0.1139	5.325861	0.6065025	4.46e+02	SLC8B1	solute carrier family 8 member B1
10525	9.56e-07	1.01e-07	0.1924	5.325574	1.0248703	2.51e+03	HYOU1	hypoxia up-regulated 1
687	9.62e-07	1.01e-07	0.2224	-5.32425	-1.1840809	1.68e+03	KLF9	KLF transcription factor 9
5607	9.62e-07	1.01e-07	0.0888	5.324304	0.4729174	2.17e+02	MAP2K5	mitogen-activated protein kinase kinase 5
107985921	9.66e-07	1.02e-07	0.1956	5.323323	1.0414285	2.51e+01	LOC107985921	
93654	9.67e-07	1.02e-07	0.1782	5.322995	0.9485955	5.32e+01	ST7-AS2	ST7 antisense RNA 2
63933	9.70e-07	1.02e-07	0.0864	-5.32253	-0.4601094	5.75e+02	MCUR1	mitochondrial calcium uniporter regulator 1
3615	9.72e-07	1.03e-07	0.0857	5.322024	0.4562818	1.25e+03	IMPDH2	inosine monophosphate dehydrogenase 2
23216	9.74e-07	1.03e-07	0.0844	5.321453	0.4490514	9.91e+02	TBC1D1	TBC1 domain family member 1
10645	9.76e-07	1.03e-07	0.0496	5.321076	0.2636931	1.43e+03	CAMKK2	calcium/calmodulin dependent protein kinase kinase 2
124222	9.76e-07	1.03e-07	0.2641	5.321025	1.4054647	3.67e+01	PAQR4	progestin and adipoQ receptor family member 4
2052	9.89e-07	1.05e-07	0.1271	5.318411	0.6760168	3.41e+04	EPHX1	epoxide hydrolase 1
54807	9.91e-07	1.05e-07	0.1176	-5.318001	-0.6255262	5.90e+01	ZNF586	zinc finger protein 586
55744	1.00e-06	1.06e-07	0.0626	-5.315649	-0.3326303	4.94e+02	COA1	cytochrome c oxidase assembly factor 1
101928371	1.01e-06	1.07e-07	0.1926	5.314761	1.0236947	5.66e+01	LOC101928371	uncharacterized LOC101928371
8621	1.01e-06	1.07e-07	0.0922	-5.314395	-0.4897218	7.12e+02	CDK13	cyclin dependent kinase 13
23310	1.01e-06	1.07e-07	0.1002	5.314265	0.5322718	3.98e+02	NCAPD3	non-SMC condensin II complex subunit D3
55275	1.01e-06	1.07e-07	0.0936	5.314108	0.4974857	4.05e+02	VPS53	VPS53 subunit of GARP complex
84953	1.02e-06	1.08e-07	0.1921	-5.313069	-1.0207834	2.93e+01	MICALCL	replaced by ID 9645
4555	1.02e-06	1.08e-07	0.388	-5.312704	-2.0614865	1.14e+03	TRND	tRNA-Asp
29952	1.02e-06	1.08e-07	0.1827	5.311917	0.970245	9.87e+02	DPP7	dipeptidyl peptidase 7
23475	1.03e-06	1.09e-07	0.1224	5.310807	0.650135	5.39e+03	QPRT	quinolinate phosphoribosyltransferase
1349	1.05e-06	1.12e-07	0.1319	-5.306064	-0.7001254	2.77e+03	COX7B	cytochrome c oxidase subunit 7B
100505624	1.05e-06	1.12e-07	0.1624	5.305922	0.8614883	3.83e+01	GTF3C2-AS1	GTF3C2 antisense RNA 1
285033	1.06e-06	1.12e-07	0.1307	5.305308	0.6931957	5.31e+01	STARD7-AS1	STARD7 antisense RNA 1
22836	1.06e-06	1.13e-07	0.1882	-5.304755	-0.9981784	8.44e+02	RHOBTB3	Rho related BTB domain containing 3
105371260	1.07e-06	1.14e-07	0.1109	5.302896	0.5882737	1.09e+02	LIX1L-AS1	LIX1L antisense RNA 1
112724	1.07e-06	1.14e-07	0.1615	5.302231	0.8560492	1.18e+02	RDH13	retinol dehydrogenase 13
160851	1.08e-06	1.15e-07	0.1749	-5.301632	-0.927128	6.55e+01	DGKH	diacylglycerol kinase eta
9826	1.08e-06	1.16e-07	0.1096	5.300327	0.580801	5.69e+02	ARHGEF11	Rho guanine nucleotide exchange factor 11
374291	1.08e-06	1.16e-07	0.2555	5.300275	1.3544599	5.61e+02	NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7
818	1.08e-06	1.16e-07	0.0692	5.30015	0.3666578	4.58e+02	CAMK2G	calcium/calmodulin dependent protein kinase II gamma
9746	1.09e-06	1.16e-07	0.1134	5.299503	0.6007256	1.26e+03	CLSTN3	calsyntenin 3
731656	1.09e-06	1.16e-07	0.1625	5.299231	0.8610348	5.09e+02	LINC01348	long intergenic non-protein coding RNA 1348
144406	1.09e-06	1.17e-07	0.159	-5.298861	-0.8426925	5.78e+01	CFAP251	cilia and flagella associated protein 251
