GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
57493	2.32e-05	4.55e-06	0.1596	-4.5846	-0.7318587	215.33	HEG1	heart development protein with EGF like domains 1
284086	2.32e-05	4.56e-06	0.2444	4.584174	1.1203228	58.7	NEK8	NIMA related kinase 8
6929	2.33e-05	4.58e-06	0.1297	-4.583227	-0.5946383	145.18	TCF3	transcription factor 3
6168	2.37e-05	4.66e-06	0.1116	4.579749	0.5111585	6164.04	RPL37A	ribosomal protein L37a
51004	2.37e-05	4.66e-06	0.0929	4.579393	0.425365	639.42	COQ6	coenzyme Q6, monooxygenase
201562	2.39e-05	4.70e-06	0.0956	-4.577773	-0.4375571	1210.94	HACD2	3-hydroxyacyl-CoA dehydratase 2
4033	2.39e-05	4.70e-06	0.1791	-4.577676	-0.8198862	21.97	IRAG2	inositol 1,4,5-triphosphate receptor associated 2
1557	2.39e-05	4.71e-06	0.3179	-4.577411	-1.4552683	2695.93	CYP2C19	cytochrome P450 family 2 subfamily C member 19
55161	2.40e-05	4.71e-06	0.074	4.577231	0.3388955	699.73	TMEM33	transmembrane protein 33
283922	2.40e-05	4.73e-06	0.2564	-4.576576	-1.1733418	15.96	PDPR2P	pyruvate dehydrogenase phosphatase regulatory subunit 2, pseudogene
200894	2.40e-05	4.73e-06	0.2012	4.576352	0.9206683	53.08	ARL13B	ADP ribosylation factor like GTPase 13B
8813	2.42e-05	4.76e-06	0.0748	4.575185	0.3420046	224.58	DPM1	dolichyl-phosphate mannosyltransferase subunit 1, catalytic
5175	2.42e-05	4.77e-06	0.1484	-4.574595	-0.6787895	515.53	PECAM1	platelet and endothelial cell adhesion molecule 1
9470	2.44e-05	4.80e-06	0.1	4.573431	0.4572002	774.49	EIF4E2	eukaryotic translation initiation factor 4E family member 2
100271835	2.46e-05	4.86e-06	0.16	-4.5709	-0.7312902	14.24	LIMS3-LOC440895	LIMS3-LOC440895 readthrough
3145	2.48e-05	4.89e-06	0.1148	4.569284	0.524429	142.6	HMBS	hydroxymethylbilane synthase
63924	2.49e-05	4.91e-06	0.5079	4.568576	2.3205297	14.42	CIDEC	cell death inducing DFFA like effector c
9555	2.50e-05	4.94e-06	0.0833	4.567363	0.3805085	507.71	MACROH2A1	macroH2A.1 histone
2937	2.51e-05	4.94e-06	0.0915	4.567133	0.4180781	466.22	GSS	glutathione synthetase
158358	2.51e-05	4.95e-06	0.387	4.566734	1.7675333	359.43	KIAA2026	KIAA2026
389541	2.54e-05	5.01e-06	0.1516	4.564554	0.6921702	357.89	LAMTOR4	late endosomal/lysosomal adaptor, MAPK and MTOR activator 4
114879	2.55e-05	5.03e-06	0.1952	-4.563612	-0.8909192	35.26	OSBPL5	oxysterol binding protein like 5
100190986	2.56e-05	5.05e-06	0.5246	4.562598	2.393516	16.59	LOC100190986	uncharacterized LOC100190986
284325	2.56e-05	5.07e-06	0.1044	-4.562011	-0.476068	61.62	ACTMAP	actin maturation protease
6529	2.57e-05	5.07e-06	0.1333	-4.561756	-0.6082427	2266.59	SLC6A1	solute carrier family 6 member 1
51447	2.59e-05	5.12e-06	0.1083	4.559614	0.4937312	179.61	IP6K2	inositol hexakisphosphate kinase 2
728622	2.60e-05	5.13e-06	0.2258	4.559218	1.0294173	11.05	SKP1P2	S-phase kinase associated protein 1 pseudogene 2
113	2.61e-05	5.16e-06	0.1825	-4.558258	-0.8319714	42.15	ADCY7	adenylate cyclase 7
10044	2.61e-05	5.16e-06	0.1926	-4.558184	-0.8776981	44.49	SH2D3C	SH2 domain containing 3C
10287	2.61e-05	5.17e-06	0.2138	-4.557646	-0.9742488	51.7	RGS19	regulator of G protein signaling 19
160	2.62e-05	5.18e-06	0.1181	-4.557281	-0.5382642	760.1	AP2A1	adaptor related protein complex 2 subunit alpha 1
55643	2.65e-05	5.24e-06	0.2078	-4.554788	-0.9464429	550.08	BTBD2	BTB domain containing 2
80345	2.65e-05	5.26e-06	0.1944	4.554134	0.8853019	20.99	ZSCAN16	zinc finger and SCAN domain containing 16
203	2.65e-05	5.26e-06	0.132	4.554114	0.6010699	408.08	AK1	adenylate kinase 1
104326058	2.67e-05	5.30e-06	0.1324	-4.552549	-0.6029612	19.63	SMAD1-AS1	SMAD1 antisense RNA 1
101929057	2.67e-05	5.30e-06	0.3781	-4.552563	-1.7214911	13.91	MDN1-AS1	MDN1 antisense RNA 1
731656	2.68e-05	5.31e-06	0.1725	4.552093	0.7853697	123.68	LINC01348	long intergenic non-protein coding RNA 1348
28930	2.68e-05	5.31e-06	0.3536	4.551965	1.6096312	24.69	IGKV1-39	immunoglobulin kappa variable 1-39
22905	2.69e-05	5.34e-06	0.1044	-4.55108	-0.4751304	69.28	EPN2	epsin 2
1540	2.69e-05	5.35e-06	0.0879	4.550599	0.4000934	325.74	CYLD	CYLD lysine 63 deubiquitinase
57804	2.71e-05	5.38e-06	0.1035	4.549277	0.4706794	791.66	POLD4	DNA polymerase delta 4, accessory subunit
107985041	2.72e-05	5.40e-06	0.365	-4.54862	-1.6602596	9.36	LOC107985041	
23250	2.74e-05	5.44e-06	0.1533	-4.546934	-0.6971441	268.74	ATP11A	ATPase phospholipid transporting 11A
2065	2.74e-05	5.45e-06	0.1073	-4.546579	-0.487643	1188.79	ERBB3	erb-b2 receptor tyrosine kinase 3
597	2.77e-05	5.51e-06	0.3521	4.544469	1.599901	10.95	BCL2A1	BCL2 related protein A1
5360	2.78e-05	5.54e-06	0.1454	-4.54326	-0.6605298	423.29	PLTP	phospholipid transfer protein
91612	2.79e-05	5.55e-06	0.0833	4.542748	0.3785714	408.48	CHURC1	churchill domain containing 1
9777	2.80e-05	5.58e-06	0.1134	-4.541663	-0.5148856	689.71	TM9SF4	transmembrane 9 superfamily member 4
26037	2.82e-05	5.61e-06	0.1032	-4.540431	-0.4684999	305.51	SIPA1L1	signal induced proliferation associated 1 like 1
6446	2.82e-05	5.63e-06	0.1539	4.539857	0.6988228	277.32	SGK1	serum/glucocorticoid regulated kinase 1
11345	2.82e-05	5.63e-06	0.0656	4.539919	0.2977446	462.57	GABARAPL2	GABA type A receptor associated protein like 2
1802	2.83e-05	5.64e-06	0.1048	4.539637	0.4757443	96.25	DPH2	diphthamide biosynthesis 2
57657	2.83e-05	5.64e-06	0.1259	4.539471	0.5714615	356.28	HCN3	hyperpolarization activated cyclic nucleotide gated potassium channel 3
960	2.84e-05	5.67e-06	0.1805	-4.538329	-0.8193763	265.78	CD44	CD44 molecule (Indian blood group)
653121	2.84e-05	5.68e-06	0.2251	4.538109	1.0215235	45.32	ZBTB8A	zinc finger and BTB domain containing 8A
84669	2.84e-05	5.68e-06	0.1026	-4.537967	-0.4656611	271.19	USP32	ubiquitin specific peptidase 32
730101	2.85e-05	5.69e-06	0.2332	-4.537655	-1.05797	159.89	LOC730101	uncharacterized LOC730101
58478	2.86e-05	5.71e-06	0.0854	4.537013	0.3874555	131.35	ENOPH1	enolase-phosphatase 1
320	2.88e-05	5.75e-06	0.1463	-4.535298	-0.6636482	397.5	APBA1	amyloid beta precursor protein binding family A member 1
100528019	2.88e-05	5.76e-06	0.1132	4.535078	0.5132885	81.88	HSPB2-C11orf52	HSPB2-C11orf52 readthrough (NMD candidate)
4053	2.88e-05	5.76e-06	0.2425	4.534867	1.0996709	98.84	LTBP2	latent transforming growth factor beta binding protein 2
84250	2.89e-05	5.79e-06	0.2901	4.533946	1.315496	51.08	SLF1	SMC5-SMC6 complex localization factor 1
53918	2.92e-05	5.84e-06	0.0865	4.532142	0.3921065	123.02	PELO	pelota mRNA surveillance and ribosome rescue factor
54969	2.92e-05	5.85e-06	0.0978	4.531567	0.4433758	118.79	HPF1	histone PARylation factor 1
23245	2.94e-05	5.89e-06	0.145	4.53023	0.6569845	39.3	ASTN2	astrotactin 2
6741	2.96e-05	5.94e-06	0.0836	4.528659	0.37879	459.71	SSB	small RNA binding exonuclease protection factor La
4750	2.96e-05	5.93e-06	0.1662	4.528718	0.7528282	105.74	NEK1	NIMA related kinase 1
645369	2.96e-05	5.93e-06	0.2904	-4.528731	-1.3152383	8.93	TMEM200C	transmembrane protein 200C
100652999	2.97e-05	5.95e-06	0.2499	-4.528168	-1.1316949	31.47	LOC100652999	uncharacterized LOC100652999
55175	2.98e-05	5.97e-06	0.1167	-4.52746	-0.5282719	63.46	KLHL11	kelch like family member 11
28881	3.00e-05	6.03e-06	0.4003	4.52547	1.8115761	12.58	IGKV2D-30	immunoglobulin kappa variable 2D-30
6748	3.01e-05	6.05e-06	0.1393	4.524752	0.6302902	1537.54	SSR4	signal sequence receptor subunit 4
10800	3.03e-05	6.09e-06	0.2623	-4.523269	-1.1864929	12.87	CYSLTR1	cysteinyl leukotriene receptor 1
84952	3.04e-05	6.10e-06	0.0981	-4.522909	-0.443713	2360.04	CGNL1	cingulin like 1
54819	3.06e-05	6.14e-06	0.1298	4.521379	0.5870564	68.85	ZCCHC10	zinc finger CCHC-type containing 10
4060	3.06e-05	6.15e-06	0.2044	4.521134	0.9241092	276.56	LUM	lumican
10105	3.06e-05	6.16e-06	0.182	4.520936	0.8226883	2455.18	PPIF	peptidylprolyl isomerase F
8436	3.08e-05	6.19e-06	0.172	-4.519828	-0.7774274	224.83	CAVIN2	caveolae associated protein 2
85320	3.09e-05	6.22e-06	0.1553	-4.518756	-0.7016384	71.57	ABCC11	ATP binding cassette subfamily C member 11
4514	3.10e-05	6.24e-06	0.2557	4.517996	1.1553014	540504.22	COX3	cytochrome c oxidase subunit III
9656	3.11e-05	6.26e-06	0.1064	-4.517377	-0.4806859	132.96	MDC1	mediator of DNA damage checkpoint 1
56271	3.11e-05	6.26e-06	0.1634	-4.517394	-0.7380811	53.05	BEX4	brain expressed X-linked 4
2778	3.12e-05	6.27e-06	0.102	-4.516947	-0.460763	5755.94	GNAS	GNAS complex locus
8527	3.12e-05	6.28e-06	0.0971	-4.516825	-0.43874	145.58	DGKD	diacylglycerol kinase delta
23165	3.12e-05	6.28e-06	0.1202	-4.516685	-0.542927	168.43	NUP205	nucleoporin 205
89890	3.12e-05	6.29e-06	0.1163	4.51638	0.5250841	105.31	KBTBD6	kelch repeat and BTB domain containing 6
100128750	3.13e-05	6.30e-06	0.2037	-4.515921	-0.9197029	8.31	RBPMS-AS1	RBPMS antisense RNA 1
51285	3.15e-05	6.35e-06	0.2891	4.514446	1.3052945	8.97	RASL12	RAS like family 12
126070	3.15e-05	6.36e-06	0.1675	4.514033	0.755924	50.36	ZNF440	zinc finger protein 440
258010	3.19e-05	6.43e-06	0.124	4.511736	0.5592356	151.87	SVIP	small VCP interacting protein
23562	3.19e-05	6.44e-06	0.1591	-4.511389	-0.7179831	399.04	CLDN14	claudin 14
83636	3.20e-05	6.46e-06	0.1146	4.510773	0.516771	367.05	C19orf12	chromosome 19 open reading frame 12
3344	3.20e-05	6.46e-06	0.161	-4.51063	-0.7264302	181.63	FOXN2	forkhead box N2
201176	3.20e-05	6.46e-06	0.1909	-4.510679	-0.861117	36.43	ARHGAP27	Rho GTPase activating protein 27
3157	3.20e-05	6.47e-06	0.371	4.510437	1.6735253	3905.89	HMGCS1	3-hydroxy-3-methylglutaryl-CoA synthase 1
79621	3.21e-05	6.50e-06	0.1374	4.509408	0.6196558	112.16	RNASEH2B	ribonuclease H2 subunit B
102724159	3.23e-05	6.53e-06	0.1055	-4.508378	-0.4754931	53.84	LOC102724159	periodic tryptophan protein 2 homolog
142	3.23e-05	6.54e-06	0.0821	-4.508275	-0.3702503	719.93	PARP1	poly(ADP-ribose) polymerase 1
54482	3.24e-05	6.56e-06	0.2413	4.50735	1.0876011	48.97	TRMT13	tRNA methyltransferase 13 homolog
58517	3.25e-05	6.57e-06	0.4796	4.507022	2.1614535	1010.89	RBM25	RNA binding motif protein 25
55343	3.25e-05	6.58e-06	0.1915	4.506915	0.8630804	434.32	SLC35C1	solute carrier family 35 member C1
548644	3.25e-05	6.58e-06	0.1104	-4.506765	-0.4976629	109.52	POLR2J3	RNA polymerase II subunit J3
60	3.26e-05	6.61e-06	0.1139	-4.5059	-0.5130458	14905.36	ACTB	actin beta
6694	3.29e-05	6.67e-06	0.1795	4.503867	0.8084784	2606.66	SPP2	secreted phosphoprotein 2
28919	3.29e-05	6.68e-06	0.3729	4.503751	1.6793772	21.34	IGKV2-30	immunoglobulin kappa variable 2-30
4040	3.31e-05	6.71e-06	0.1445	-4.50274	-0.650537	322.89	LRP6	LDL receptor related protein 6
94241	3.34e-05	6.77e-06	0.1996	4.500678	0.8981353	520.67	TP53INP1	tumor protein p53 inducible nuclear protein 1
23293	3.34e-05	6.78e-06	0.0911	-4.500587	-0.4099733	214.65	SMG6	SMG6 nonsense mediated mRNA decay factor
10396	3.35e-05	6.81e-06	0.1919	-4.49947	-0.8634667	21.11	ATP8A1	ATPase phospholipid transporting 8A1
3281	3.35e-05	6.81e-06	0.0874	4.499502	0.3932413	664.9	HSBP1	heat shock factor binding protein 1
23041	3.36e-05	6.82e-06	0.1376	-4.499119	-0.6191246	282.73	MON2	MON2 homolog, regulator of endosome-to-Golgi trafficking
158	3.36e-05	6.84e-06	0.0803	4.498657	0.3611077	407.32	ADSL	adenylosuccinate lyase
116150	3.37e-05	6.85e-06	0.0746	4.49831	0.3354445	462.48	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
4234	3.37e-05	6.86e-06	0.1783	4.498109	0.802101	42.4	METTL1	methyltransferase 1, tRNA methylguanosine
56099	3.39e-05	6.89e-06	0.1492	-4.49702	-0.6710301	40.34	PCDHGB7	protocadherin gamma subfamily B, 7
11173	3.42e-05	6.96e-06	0.2438	-4.495001	-1.0959709	16.06	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7
54802	3.43e-05	6.97e-06	0.1096	-4.494475	-0.4926461	74.47	TRIT1	tRNA isopentenyltransferase 1
84975	3.43e-05	6.98e-06	0.1031	4.494424	0.4632816	130.59	MFSD5	major facilitator superfamily domain containing 5
4363	3.44e-05	7.00e-06	0.1934	-4.49373	-0.8689328	39.58	ABCC1	ATP binding cassette subfamily C member 1
28299	3.47e-05	7.08e-06	0.3737	4.491316	1.6782073	50.75	IGKV1-5	immunoglobulin kappa variable 1-5
26156	3.48e-05	7.09e-06	0.0716	4.490902	0.321662	1058.65	RSL1D1	ribosomal L1 domain containing 1
6595	3.48e-05	7.10e-06	0.0971	-4.490756	-0.436129	1442.26	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2
3551	3.48e-05	7.11e-06	0.0936	-4.490507	-0.4202234	136.2	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta
8800	3.49e-05	7.13e-06	0.0985	4.489802	0.4423434	338.78	PEX11A	peroxisomal biogenesis factor 11 alpha
642	3.50e-05	7.15e-06	0.1626	-4.489157	-0.7299133	133.61	BLMH	bleomycin hydrolase
50940	3.53e-05	7.20e-06	0.3571	4.48758	1.6024241	330.33	PDE11A	phosphodiesterase 11A
3183	3.53e-05	7.21e-06	0.0809	4.487415	0.363052	2115.35	HNRNPC	heterogeneous nuclear ribonucleoprotein C
10726	3.53e-05	7.22e-06	0.1052	4.487189	0.4722415	1063.12	NUDC	nuclear distribution C, dynein complex regulator
8178	3.54e-05	7.23e-06	0.1076	-4.486821	-0.482956	97.14	ELL	elongation factor for RNA polymerase II
79647	3.54e-05	7.24e-06	0.0777	4.48654	0.3486631	265.21	AKIRIN1	akirin 1
105378668	3.56e-05	7.27e-06	0.2012	-4.485486	-0.9024729	11.56	MYCL-AS1	MYCL antisense RNA 1
100134934	3.56e-05	7.28e-06	0.1433	4.485399	0.6426795	104.79	TEN1	TEN1 subunit of CST complex
157285	3.56e-05	7.28e-06	0.2579	-4.485313	-1.1567651	30.31	PRAG1	PEAK1 related, kinase-activating pseudokinase 1
8085	3.57e-05	7.30e-06	0.1755	-4.48463	-0.787162	348.44	KMT2D	lysine methyltransferase 2D
5692	3.59e-05	7.35e-06	0.0791	4.483385	0.3547636	1640.82	PSMB4	proteasome 20S subunit beta 4
55734	3.60e-05	7.37e-06	0.0804	-4.48278	-0.3602687	99.59	ZFP64	ZFP64 zinc finger protein
8678	3.65e-05	7.47e-06	0.0819	4.479935	0.3667075	330.3	BECN1	beclin 1
9725	3.66e-05	7.49e-06	0.0969	4.479168	0.4340134	1197.3	TMEM63A	transmembrane protein 63A
2975	3.67e-05	7.53e-06	0.0774	-4.478237	-0.3464452	403.67	GTF3C1	general transcription factor IIIC subunit 1
5394	3.68e-05	7.55e-06	0.0979	-4.477472	-0.4383443	285.65	EXOSC10	exosome component 10
5926	3.70e-05	7.58e-06	0.4264	4.476592	1.9086988	766.3	ARID4A	AT-rich interaction domain 4A
112268444	3.70e-05	7.60e-06	0.4084	-4.476146	-1.8279746	7.41	LOC112268444	
100132813	3.71e-05	7.60e-06	0.3767	-4.476051	-1.6860544	8.67	SYBU-AS1	SYBU antisense RNA 1
2294	3.71e-05	7.62e-06	0.1832	-4.475582	-0.819716	26.65	FOXF1	forkhead box F1
7812	3.73e-05	7.67e-06	0.1045	-4.474266	-0.4677654	4466.77	CSDE1	cold shock domain containing E1
124935	3.74e-05	7.69e-06	0.1817	-4.473662	-0.8127978	97.69	SLC43A2	solute carrier family 43 member 2
5793	3.77e-05	7.75e-06	0.1386	-4.471962	-0.6197592	178.94	PTPRG	protein tyrosine phosphatase receptor type G
84305	3.77e-05	7.75e-06	0.1149	4.471868	0.5138122	214.6	PYM1	PYM homolog 1, exon junction complex associated factor
541578	3.78e-05	7.77e-06	0.0755	4.471411	0.3374309	142.9	EOLA2	endothelium and lymphocyte associated ASCH domain 2
5929	3.79e-05	7.80e-06	0.0794	-4.470644	-0.3550133	181.01	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
126	3.80e-05	7.81e-06	0.1553	-4.470368	-0.6941837	21550.47	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide
1409	3.80e-05	7.83e-06	0.249	4.469763	1.1128904	210.17	CRYAA	crystallin alpha A
8082	3.81e-05	7.84e-06	0.3004	4.469482	1.3427653	27.08	SSPN	sarcospan
6881	3.85e-05	7.92e-06	0.068	-4.467303	-0.3036835	713.7	TAF10	TATA-box binding protein associated factor 10
105371450	3.85e-05	7.93e-06	0.2028	4.46717	0.9061002	11.97	THBS3-AS1	THBS3 antisense RNA 1
27153	3.86e-05	7.95e-06	0.1146	-4.466474	-0.5116637	112.33	ZNF777	zinc finger protein 777
3768	3.86e-05	7.95e-06	0.3083	-4.466411	-1.376872	7.72	KCNJ12	potassium inwardly rectifying channel subfamily J member 12
9133	3.86e-05	7.97e-06	0.331	4.466023	1.4780344	8.27	CCNB2	cyclin B2
100507463	3.87e-05	7.98e-06	0.1504	4.46575	0.6716912	71.91	PSMB8-AS1	PSMB8 antisense RNA 1 (head to head)
105372481	3.87e-05	7.98e-06	0.0831	4.46581	0.3710402	80.41	ERVK3-1	endogenous retrovirus group K3 member 1
22882	3.87e-05	7.98e-06	0.0786	-4.465609	-0.3510479	283.21	ZHX2	zinc fingers and homeoboxes 2
11340	3.87e-05	7.99e-06	0.099	4.46552	0.4421131	93.68	EXOSC8	exosome component 8
100529145	3.87e-05	8.00e-06	0.1355	4.465252	0.6048667	124.38	TEN1-CDK3	TEN1-CDK3 readthrough (NMD candidate)
105371755	3.87e-05	8.00e-06	0.1599	4.465119	0.7139651	26.68	LOC105371755	uncharacterized LOC105371755
100422985	3.87e-05	8.00e-06	0.1333	-4.46511	-0.5951434	14.45	MIR1184-2	microRNA 1184-2
102724652	3.87e-05	8.01e-06	0.2488	4.465035	1.1108576	209.51	LOC102724652	crystallin alpha A2
83876	3.88e-05	8.02e-06	0.2186	-4.464522	-0.9760925	103.29	MRO	maestro
6715	3.88e-05	8.03e-06	0.1411	-4.464367	-0.6299729	781.73	SRD5A1	steroid 5 alpha-reductase 1
81031	3.90e-05	8.06e-06	0.1235	4.463599	0.5512431	324.6	SLC2A10	solute carrier family 2 member 10
768206	3.90e-05	8.07e-06	0.2009	4.463447	0.8965994	24.04	PRCD	photoreceptor disc component
6894	3.91e-05	8.10e-06	0.132	4.46261	0.5890234	72.21	TARBP1	TAR (HIV-1) RNA binding protein 1
11257	3.91e-05	8.10e-06	0.127	4.462571	0.5669518	272.16	TP53TG1	TP53 target 1
4539	3.92e-05	8.11e-06	0.2677	4.462143	1.1943869	120868.11	ND4L	NADH dehydrogenase subunit 4L
151126	3.94e-05	8.17e-06	0.117	-4.460752	-0.5221093	163.82	ZNF385B	zinc finger protein 385B
57095	3.94e-05	8.17e-06	0.0777	4.460635	0.3465947	362.79	PITHD1	PITH domain containing 1
7170	3.95e-05	8.19e-06	0.0969	-4.460135	-0.4321019	1859.94	TPM3	tropomyosin 3
79940	3.95e-05	8.20e-06	0.6213	4.45997	2.7708704	16.66	LINC00472	long intergenic non-protein coding RNA 472
51691	3.98e-05	8.25e-06	0.0841	4.458596	0.3748252	146.2	LSM8	LSM8 homolog, U6 small nuclear RNA associated
51201	4.00e-05	8.29e-06	0.1016	4.457434	0.4529987	296.69	ZDHHC2	zinc finger DHHC-type palmitoyltransferase 2
83481	4.02e-05	8.34e-06	0.4407	4.456163	1.9640304	53.59	EPPK1	epiplakin 1
57459	4.03e-05	8.36e-06	0.1513	-4.455627	-0.6742566	193.42	GATAD2B	GATA zinc finger domain containing 2B
5272	4.03e-05	8.37e-06	0.1684	-4.455428	-0.7500867	50.54	SERPINB9	serpin family B member 9
2060	4.05e-05	8.41e-06	0.1253	-4.454421	-0.5581164	360.52	EPS15	epidermal growth factor receptor pathway substrate 15
115330	4.05e-05	8.42e-06	0.1223	-4.454126	-0.5448088	209.5	GPR146	G protein-coupled receptor 146
6713	4.05e-05	8.43e-06	0.3961	4.454037	1.7643129	498.41	SQLE	squalene epoxidase
1350	4.06e-05	8.44e-06	0.0926	4.453624	0.412287	2361.65	COX7C	cytochrome c oxidase subunit 7C
80321	4.07e-05	8.46e-06	0.0975	4.453243	0.4340748	220.32	CEP70	centrosomal protein 70
7410	4.11e-05	8.55e-06	0.1006	4.450956	0.4477975	802.39	VAV2	vav guanine nucleotide exchange factor 2
10269	4.12e-05	8.57e-06	0.0867	-4.450503	-0.3858681	578.1	ZMPSTE24	zinc metallopeptidase STE24
101927546	4.14e-05	8.62e-06	0.2739	4.449113	1.218526	14.98	ANO7L1	anoctamin 7 like 1 (pseudogene)
9771	4.15e-05	8.63e-06	0.2013	-4.448825	-0.8954305	132.07	RAPGEF5	Rap guanine nucleotide exchange factor 5
84976	4.15e-05	8.64e-06	0.1456	-4.448718	-0.6478273	78.9	DISP1	dispatched RND transporter family member 1
81572	4.17e-05	8.69e-06	0.1712	4.447407	0.7615906	58.1	PDRG1	p53 and DNA damage regulated 1
51429	4.18e-05	8.72e-06	0.0826	-4.446697	-0.3672917	744.35	SNX9	sorting nexin 9
9631	4.20e-05	8.76e-06	0.1364	-4.445603	-0.6064176	131.12	NUP155	nucleoporin 155
51317	4.25e-05	8.86e-06	0.0769	-4.44332	-0.341626	101.08	PHF21A	PHD finger protein 21A
23022	4.26e-05	8.88e-06	0.1675	-4.442718	-0.7441798	143.08	PALLD	palladin, cytoskeletal associated protein
57448	4.30e-05	8.97e-06	0.2086	-4.440613	-0.926142	470.76	BIRC6	baculoviral IAP repeat containing 6
107984947	4.32e-05	9.02e-06	0.1909	4.439418	0.8474966	13.03	MED8-AS1	MED8 antisense RNA 1
10116	4.34e-05	9.08e-06	0.0743	-4.438075	-0.3299521	408.93	FEM1B	fem-1 homolog B
9282	4.34e-05	9.08e-06	0.094	-4.438076	-0.4173064	240.34	MED14	mediator complex subunit 14
726	4.35e-05	9.09e-06	0.137	-4.437659	-0.6080106	1322.85	CAPN5	calpain 5
1185	4.36e-05	9.12e-06	0.1433	-4.437132	-0.6357554	99.39	CLCN6	chloride voltage-gated channel 6
441951	4.37e-05	9.13e-06	0.1169	-4.436701	-0.5185798	230.57	ZFAS1	ZNFX1 antisense RNA 1
57665	4.39e-05	9.18e-06	0.0878	4.435731	0.3895287	76.63	RDH14	retinol dehydrogenase 14
113939912	4.39e-05	9.19e-06	0.351	4.435354	1.5566744	12.97	BMS1P2-AGAP9	BMS1P2-AGAP9 readthrough
64081	4.42e-05	9.24e-06	0.1007	-4.43413	-0.4464483	3315.99	PBLD	phenazine biosynthesis like protein domain containing
64744	4.42e-05	9.25e-06	0.1296	-4.433944	-0.5746305	762.49	SMAP2	small ArfGAP2
10081	4.45e-05	9.33e-06	0.2622	4.432235	1.1622805	147.02	PDCD7	programmed cell death 7
84791	4.46e-05	9.34e-06	0.1129	4.431839	0.5005313	74.3	LINC00467	long intergenic non-protein coding RNA 467
65003	4.49e-05	9.40e-06	0.0999	4.430474	0.4426856	375.38	MRPL11	mitochondrial ribosomal protein L11
55102	4.51e-05	9.45e-06	0.1205	-4.429483	-0.5336868	282.76	ATG2B	autophagy related 2B
84981	4.51e-05	9.47e-06	0.183	4.429028	0.810709	78.38	MIR22HG	MIR22 host gene
5178	4.53e-05	9.50e-06	0.1775	-4.428305	-0.785878	84.49	PEG3	paternally expressed 3
105376810	4.56e-05	9.57e-06	0.2069	-4.426663	-0.9157026	9.05	LOC105376810	uncharacterized LOC105376810
27106	4.58e-05	9.61e-06	0.1665	4.425737	0.7369868	79.66	ARRDC2	arrestin domain containing 2
2014	4.58e-05	9.62e-06	0.1719	4.425589	0.760789	106.96	EMP3	epithelial membrane protein 3
100422977	4.66e-05	9.78e-06	0.133	-4.422009	-0.5879774	14.56	MIR1184-3	microRNA 1184-3
6902	4.66e-05	9.79e-06	0.0937	4.421664	0.4144013	777.78	TBCA	tubulin folding cofactor A
5889	4.67e-05	9.81e-06	0.1198	4.421357	0.5295647	65.28	RAD51C	RAD51 paralog C
7643	4.68e-05	9.83e-06	0.1578	4.420863	0.6978074	227.91	ZNF90	zinc finger protein 90
5934	4.68e-05	9.85e-06	0.1544	-4.420527	-0.682577	757.93	RBL2	RB transcriptional corepressor like 2
150275	4.70e-05	9.88e-06	0.0915	-4.419783	-0.4046278	388.01	CCDC117	coiled-coil domain containing 117
104326055	4.70e-05	9.89e-06	0.1727	4.419645	0.7632889	19789.29	APOA1-AS	APOA1 antisense RNA
222484	4.70e-05	9.89e-06	0.1246	-4.419544	-0.5506219	249.19	LNX2	ligand of numb-protein X 2
102606465	4.71e-05	9.92e-06	0.1758	4.41884	0.7766731	19.57	DPH5-DT	DPH5 divergent transcript
10140	4.73e-05	9.96e-06	0.1678	-4.418081	-0.7412518	1001.02	TOB1	transducer of ERBB2, 1
730013	4.74e-05	9.99e-06	0.1486	4.417468	0.6565171	79.84	ABCC6P2	ATP binding cassette subfamily C member 6 pseudogene 2
57514	4.75e-05	1.00e-05	0.2039	-4.417143	-0.9004774	111.05	ARHGAP31	Rho GTPase activating protein 31
140809	4.77e-05	1.01e-05	0.1238	4.41607	0.5465807	249.12	SRXN1	sulfiredoxin 1
100293516	4.82e-05	1.02e-05	0.2104	4.413545	0.9287577	44.48	ZNF587B	zinc finger protein 587B
3556	4.84e-05	1.02e-05	0.2017	-4.412597	-0.8898859	714.05	IL1RAP	interleukin 1 receptor accessory protein
23242	4.85e-05	1.02e-05	0.0981	-4.412225	-0.4329996	579.12	COBL	cordon-bleu WH2 repeat protein
728621	4.88e-05	1.03e-05	0.1239	4.410891	0.546643	34.21	CCDC30	coiled-coil domain containing 30
10327	4.90e-05	1.03e-05	0.1052	4.410019	0.4639483	3571.96	AKR1A1	aldo-keto reductase family 1 member A1
117177	4.90e-05	1.03e-05	0.1242	4.40991	0.5476471	136.92	RAB3IP	RAB3A interacting protein
57687	4.90e-05	1.04e-05	0.2737	-4.409652	-1.2068021	17.88	VAT1L	vesicle amine transport 1 like
